,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>220.53,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>213.18,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=9.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>197.81,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.54,TERMINAL_ID_RISK_30DAY_WINDOW<=0.15,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=72.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=94.04,CUSTOMER_ID_NB_TX_7DAY_WINDOW>29.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=20.50,TERMINAL_ID_NB_TX_7DAY_WINDOW>3.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=220.53,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=9.50","TX_AMOUNT<=220.53,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=220.53,TERMINAL_ID_RISK_7DAY_WINDOW<=0.54","TX_AMOUNT<=220.53,TERMINAL_ID_RISK_30DAY_WINDOW<=0.15","CUSTOMER_ID_NB_TX_1DAY_WINDOW>9.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=27.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>9.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=102.00","CUSTOMER_ID_NB_TX_1DAY_WINDOW>9.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=21.09","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=213.18,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=213.18,TERMINAL_ID_RISK_7DAY_WINDOW<=0.54","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=213.18,TERMINAL_ID_RISK_30DAY_WINDOW<=0.15","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=17.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=52.67","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=197.81,TERMINAL_ID_RISK_30DAY_WINDOW<=0.15","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=111.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=56.49","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TX_DURING_NIGHT>0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=18.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.54,TERMINAL_ID_RISK_30DAY_WINDOW<=0.34"
9011,33.28,3.0,25.92666666666668,31.0,28.64387096774193,113.0,29.62079646017702,1.0,0.0,4.0,0.0,14.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9012,38.44,4.0,23.69749999999999,25.0,21.31,113.0,24.268141592920347,1.0,0.0,1.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
9013,10.71,7.0,62.334285714285706,21.0,61.08047619047619,88.0,58.30602272727272,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9014,42.45,5.0,31.084000000000014,23.0,34.66347826086958,86.0,36.36976744186043,2.0,0.0,10.0,0.0,39.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9015,76.63,1.0,76.62999999999991,11.0,82.53181818181817,35.0,80.05200000000002,0.0,0.0,3.0,0.3333333333333333,18.0,0.05555555555555555,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
9016,45.79,9.0,85.66555555555554,30.0,82.33500000000001,109.0,85.78256880733952,0.0,0.0,6.0,0.0,14.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9017,19.33,5.0,42.27999999999995,18.0,41.77777777777781,93.0,42.64903225806453,1.0,0.0,6.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9018,88.32,3.0,90.9033333333333,25.0,90.15999999999993,98.0,91.8933673469388,1.0,0.0,7.0,0.0,27.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9019,35.92,6.0,68.28000000000006,31.0,78.12161290322584,118.0,74.53745762711866,0.0,0.0,6.0,0.0,14.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9020,42.0,6.0,42.51166666666668,20.0,47.927500000000016,95.0,46.35884210526314,1.0,0.0,7.0,0.0,32.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9021,36.48,7.0,42.445714285714324,26.0,46.609999999999985,122.0,50.18622950819671,0.0,0.0,2.0,0.0,8.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
9022,11.96,4.0,13.827499999999999,26.0,12.916153846153858,84.0,14.133690476190472,1.0,0.0,2.0,0.0,8.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
9023,15.93,3.0,14.753333333333332,22.0,17.326363636363638,92.0,16.587608695652165,1.0,0.0,6.0,0.0,30.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9024,168.57,5.0,136.61399999999995,19.0,90.51894736842104,85.0,105.01988235294112,1.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9025,30.9,3.0,35.22666666666663,17.0,47.24000000000004,76.0,48.972236842105296,1.0,0.0,5.0,0.0,21.0,0.047619047619047616,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9026,10.04,4.0,13.272499999999996,25.0,13.796799999999992,92.0,14.939021739130423,1.0,0.0,8.0,0.0,27.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9027,25.42,1.0,25.420000000000016,6.0,19.780000000000005,28.0,21.258928571428566,3.0,0.0,9.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9028,26.58,3.0,27.676666666666677,13.0,27.562307692307677,103.0,30.480097087378603,1.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9029,113.32,6.0,91.08500000000015,30.0,92.0966666666667,111.0,100.75945945945942,0.0,0.0,3.0,0.0,21.0,0.047619047619047616,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
9030,56.4,5.0,48.789999999999985,20.0,45.63399999999999,73.0,45.32191780821916,1.0,0.0,4.0,0.0,9.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9031,93.36,2.0,111.67500000000007,10.0,92.953,35.0,89.63257142857145,2.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9032,40.39,3.0,89.56333333333339,29.0,94.3765517241379,113.0,94.53858407079647,0.0,0.0,6.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9033,108.11,4.0,105.82500000000002,13.0,97.67538461538462,59.0,90.19440677966102,1.0,0.0,7.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9034,71.49,2.0,64.93499999999983,27.0,70.01814814814813,110.0,66.03172727272731,0.0,0.0,6.0,0.0,34.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9035,50.78,1.0,50.77999999999996,8.0,37.084999999999994,36.0,40.305833333333354,1.0,0.0,7.0,0.0,17.0,0.058823529411764705,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9036,105.06,2.0,53.119999999999976,20.0,63.72650000000003,90.0,75.62211111111115,1.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
9037,72.72,3.0,108.53666666666668,11.0,131.74818181818185,71.0,99.93647887323947,1.0,0.0,2.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
9038,76.27,4.0,49.8725,23.0,52.31565217391302,93.0,61.86569892473118,1.0,0.0,6.0,0.0,25.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9039,37.57,2.0,35.22999999999992,16.0,37.23562500000001,100.0,34.682499999999976,0.0,0.0,7.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9040,35.19,2.0,28.919999999999977,14.0,36.07071428571428,52.0,36.03019230769232,2.0,0.0,8.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9041,68.28,2.0,45.90500000000003,16.0,71.79437499999997,62.0,76.58709677419354,1.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9042,13.78,2.0,20.150000000000002,16.0,30.214999999999993,48.0,28.746666666666655,1.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9043,200.54,7.0,100.85428571428564,24.0,99.72249999999991,123.0,96.73552845528467,0.0,0.0,3.0,0.0,12.0,0.0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
9044,39.38,5.0,36.27799999999998,21.0,34.27142857142857,83.0,34.30012048192771,1.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
9045,114.57,1.0,114.57000000000002,4.0,100.15999999999998,16.0,83.20125,1.0,0.0,8.0,0.0,31.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9046,57.76,4.0,96.19249999999995,24.0,74.23208333333329,76.0,64.97210526315797,1.0,0.0,3.0,0.0,28.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
9047,48.72,3.0,55.42666666666668,15.0,51.15733333333331,87.0,50.274252873563256,1.0,0.0,5.0,0.0,26.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9048,89.62,1.0,89.62000000000032,16.0,74.15,63.0,88.76555555555551,1.0,0.0,10.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9049,52.61,2.0,31.249999999999957,23.0,90.2126086956521,100.0,93.1286,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9050,90.75,4.0,81.9749999999998,23.0,100.05086956521747,89.0,99.13022471910115,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9051,100.07,7.0,92.36857142857154,31.0,92.35387096774197,112.0,100.75330357142853,1.0,0.0,8.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9052,35.39,4.0,42.440000000000126,30.0,70.73,116.0,66.2993103448276,0.0,0.0,6.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9053,92.8,6.0,120.97166666666665,24.0,110.78250000000013,95.0,95.2883157894737,0.0,0.0,1.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
9054,106.39,2.0,58.345000000000006,15.0,72.7253333333333,67.0,69.8492537313433,0.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9055,24.02,3.0,19.033333333333356,14.0,19.26499999999999,73.0,14.379178082191787,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9056,30.91,5.0,54.2459999999999,16.0,89.03187499999993,71.0,91.52676056338025,0.0,0.0,1.0,0.0,26.0,0.7692307692307693,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9057,7.56,3.0,5.353333333333333,14.0,5.143571428571428,45.0,5.412444444444447,0.0,0.0,5.0,0.0,28.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9058,104.45,1.0,104.45000000000006,14.0,112.7321428571429,82.0,110.48060975609756,1.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9059,67.01,7.0,54.69285714285713,17.0,67.6029411764707,91.0,59.941868131868134,1.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9060,73.93,1.0,73.92999999999996,4.0,67.33249999999998,16.0,61.001249999999985,2.0,0.0,6.0,0.0,28.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9061,39.17,4.0,67.58249999999997,30.0,48.2256666666667,102.0,48.83990196078429,0.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9062,43.62,3.0,60.76666666666656,16.0,83.96187499999998,71.0,64.12661971830984,0.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9063,50.02,3.0,35.95333333333332,15.0,37.00066666666667,53.0,36.29415094339623,0.0,0.0,2.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
9064,37.45,2.0,30.715000000000003,19.0,32.151052631578985,76.0,35.195000000000014,2.0,0.0,8.0,0.0,22.0,0.045454545454545456,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9065,109.83,4.0,71.18749999999997,35.0,83.94885714285715,102.0,80.50696078431373,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9066,76.56,1.0,76.55999999999997,7.0,66.2728571428572,38.0,63.57736842105261,1.0,0.0,10.0,0.0,27.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9067,14.14,3.0,41.39666666666671,22.0,69.68818181818182,94.0,69.61372340425534,0.0,0.0,6.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9068,43.41,2.0,37.454999999999956,17.0,32.440588235294115,99.0,29.64060606060607,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
9069,26.27,3.0,34.27333333333335,17.0,43.38235294117649,97.0,38.494536082474234,1.0,0.0,6.0,0.0,26.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9070,2.68,2.0,14.315000000000063,10.0,65.47400000000007,59.0,66.96101694915264,0.0,0.0,7.0,0.0,29.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9071,14.87,3.0,6.4133333333333296,23.0,10.85782608695653,101.0,10.496336633663367,0.0,0.0,8.0,0.0,25.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9072,28.8,5.0,32.120000000000005,24.0,27.282083333333315,68.0,28.247500000000006,1.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9073,111.85,2.0,57.38500000000002,22.0,84.09681818181821,81.0,90.74049382716053,1.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9074,36.14,4.0,34.035,23.0,25.35739130434783,84.0,25.06059523809524,1.0,0.0,3.0,0.0,5.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
9075,41.62,5.0,37.78999999999994,31.0,36.53935483870967,112.0,38.021696428571396,0.0,0.0,3.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
9076,69.3,4.0,89.1725,8.0,83.385,43.0,76.39651162790697,1.0,0.0,5.0,0.0,27.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9077,60.35,9.0,42.425555555555526,26.0,40.651538461538436,97.0,42.826494845360834,0.0,0.0,3.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
9078,44.25,5.0,32.114,26.0,24.45730769230769,99.0,23.855050505050507,1.0,0.0,7.0,0.0,14.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9079,21.63,2.0,72.75999999999983,22.0,75.16090909090904,83.0,79.0181927710844,0.0,0.0,6.0,0.0,27.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9080,50.31,2.0,65.15000000000003,14.0,63.89857142857136,74.0,72.04378378378382,0.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9081,109.28,2.0,99.01999999999984,21.0,62.24476190476182,89.0,82.26123595505612,1.0,0.0,6.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9082,12.32,2.0,17.57499999999999,9.0,16.81555555555554,64.0,14.671718749999995,1.0,0.0,4.0,0.0,14.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9083,102.59,2.0,86.97000000000006,24.0,96.59333333333336,116.0,87.23577586206888,0.0,0.0,6.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9084,30.11,5.0,41.72000000000006,24.0,56.60249999999999,88.0,61.013409090909065,1.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9085,40.41,1.0,40.410000000000004,2.0,38.25999999999996,18.0,36.16055555555555,2.0,0.0,6.0,0.0,28.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9086,64.29,4.0,61.64749999999992,17.0,82.80470588235292,72.0,64.12888888888887,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
9087,28.13,3.0,26.346666666666664,8.0,28.954999999999977,42.0,24.958095238095233,2.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9088,69.29,2.0,36.929999999999964,22.0,61.66454545454541,102.0,58.40156862745099,0.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
