,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>219.23,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=196.60,CUSTOMER_ID_NB_TX_7DAY_WINDOW>17.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=165.24,CUSTOMER_ID_NB_TX_30DAY_WINDOW>81.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=108.35,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW>5.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37,TERMINAL_ID_NB_TX_30DAY_WINDOW>19.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11,TERMINAL_ID_NB_TX_7DAY_WINDOW>10.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=219.23,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=205.62","TX_AMOUNT<=219.23,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=219.23,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37","TX_AMOUNT<=219.23,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50,TX_DURING_NIGHT<=0.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>196.60,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=26.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>196.60,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=98.94","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>196.60,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>196.60,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>196.60,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>165.24,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=17.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=81.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=21.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=33.00","TERMINAL_ID_RISK_30DAY_WINDOW>0.11,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=32.00","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>165.24,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=42.00","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>165.24,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=111.75","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=63.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=22.48","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=23.44","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=8.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=19.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,TERMINAL_ID_RISK_30DAY_WINDOW<=0.33"
9135,144.08,5.0,88.59400000000002,32.0,93.37000000000008,114.0,86.88657894736846,1.0,0.0,3.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9136,25.44,2.0,25.75999999999997,16.0,15.82125,70.0,17.066142857142864,1.0,0.0,5.0,0.0,27.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9137,133.24,9.0,133.20888888888885,37.0,101.11027027027029,137.0,92.37109489051099,0.0,0.0,6.0,0.0,14.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9138,45.06,1.0,45.05999999999996,9.0,45.915555555555535,41.0,41.347073170731726,4.0,0.0,5.0,0.0,24.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9139,62.12,2.0,67.76000000000003,11.0,74.4636363636364,44.0,73.97818181818182,3.0,0.0,10.0,0.0,27.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9140,37.09,3.0,48.87999999999996,25.0,49.80919999999999,99.0,47.53696969696974,1.0,0.0,5.0,0.0,13.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9141,38.42,2.0,50.58000000000004,6.0,48.50500000000008,53.0,52.478113207547175,0.0,0.0,0.0,0.0,14.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9142,30.69,2.0,24.72000000000002,17.0,18.625882352941172,63.0,16.292539682539683,0.0,0.0,2.0,0.0,22.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9143,57.13,1.0,57.13,3.0,43.800000000000004,18.0,39.49555555555557,1.0,0.0,6.0,0.0,31.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9144,39.98,4.0,32.32000000000001,15.0,30.824666666666687,61.0,30.51245901639344,0.0,0.0,7.0,0.0,28.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9145,3.66,7.0,70.7642857142857,27.0,72.53259259259252,112.0,68.04348214285709,0.0,0.0,5.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9146,13.54,4.0,28.750000000000014,16.0,41.526874999999976,81.0,50.02037037037042,1.0,0.0,4.0,0.0,15.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9147,66.37,2.0,64.37500000000003,20.0,72.0755,102.0,78.49421568627456,0.0,0.0,4.0,0.0,29.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9148,27.15,7.0,17.178571428571434,21.0,15.828095238095237,94.0,15.932765957446813,1.0,0.0,7.0,0.0,30.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9149,69.43,4.0,51.185,24.0,49.32624999999998,83.0,44.01867469879519,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9150,45.11,7.0,50.98428571428577,30.0,54.05566666666666,110.0,60.44600000000001,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9151,17.67,6.0,29.278333333333318,21.0,34.42619047619048,108.0,32.99120370370371,2.0,0.0,7.0,0.0,24.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9152,61.04,6.0,51.828333333333326,29.0,46.542413793103485,103.0,49.24281553398056,0.0,0.0,1.0,0.0,9.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9153,4.32,4.0,5.255000000000004,25.0,5.900000000000005,101.0,6.008415841584156,2.0,0.0,7.0,0.0,28.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9154,118.21,2.0,113.195,14.0,83.23071428571436,79.0,80.5860759493671,1.0,0.0,8.0,0.0,28.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9155,42.87,6.0,72.41833333333334,29.0,61.36137931034483,109.0,66.58119266055039,1.0,0.0,2.0,0.0,11.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9156,78.77,2.0,103.66000000000003,13.0,68.79769230769223,57.0,69.32719298245624,1.0,0.0,6.0,0.0,23.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9157,11.21,3.0,5.986666666666657,15.0,10.487333333333337,86.0,11.184302325581392,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9158,28.64,4.0,29.287499999999987,23.0,22.350434782608694,90.0,24.073888888888874,4.0,0.0,6.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9159,49.33,2.0,69.405,15.0,71.99866666666665,62.0,81.5262903225806,0.0,0.0,1.0,0.0,15.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9160,64.89,3.0,66.68666666666661,26.0,78.8076923076923,85.0,76.29576470588239,1.0,0.0,3.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9161,6.69,3.0,53.199999999999996,22.0,40.88545454545454,92.0,50.698260869565196,0.0,0.0,5.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9162,93.06,3.0,74.20999999999998,21.0,75.54190476190476,108.0,78.90787037037032,0.0,0.0,4.0,0.0,28.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9163,111.4,2.0,77.47999999999989,20.0,98.35499999999999,76.0,82.04684210526311,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9164,2.52,4.0,58.09250000000008,19.0,67.51842105263164,94.0,79.17776595744677,1.0,0.0,3.0,0.0,25.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9165,139.09,5.0,103.9559999999999,26.0,85.15884615384617,118.0,86.13118644067787,0.0,0.0,2.0,0.0,9.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9166,10.84,6.0,39.66833333333333,19.0,36.14578947368415,82.0,36.44146341463414,1.0,0.0,12.0,0.0,34.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9167,15.14,3.0,25.096666666666675,12.0,44.58000000000001,49.0,44.996530612244946,3.0,0.0,7.0,0.0,33.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9168,63.85,5.0,65.63400000000006,25.0,52.91440000000001,104.0,56.81548076923079,0.0,0.0,2.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9169,48.36,1.0,48.36000000000047,11.0,89.65909090909099,85.0,82.60047058823527,3.0,0.0,10.0,0.0,29.0,0.0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9170,31.88,3.0,15.206666666666683,14.0,30.06285714285715,50.0,38.23139999999999,0.0,0.0,4.0,0.0,20.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9171,71.73,5.0,63.96999999999995,19.0,66.838947368421,81.0,62.073703703703686,0.0,0.0,3.0,0.0,20.0,0.0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9172,63.26,2.0,53.47999999999995,14.0,45.66357142857142,49.0,40.955102040816314,1.0,0.0,7.0,0.0,26.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9173,32.32,6.0,33.70499999999999,12.0,32.54416666666666,46.0,29.39152173913044,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9174,54.08,4.0,50.177499999999995,11.0,51.00545454545452,35.0,50.96114285714287,0.0,0.0,4.0,0.0,16.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9175,145.78,2.0,88.53500000000004,8.0,88.21124999999998,53.0,96.67056603773585,0.0,0.0,5.0,0.0,16.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9176,7.64,3.0,10.973333333333338,15.0,8.929999999999998,44.0,9.177500000000002,1.0,0.0,5.0,0.0,24.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9177,32.44,5.0,50.290000000000035,16.0,53.32374999999996,74.0,52.40635135135135,0.0,0.0,3.0,0.0,11.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9178,77.32,2.0,84.92999999999995,3.0,86.80999999999995,22.0,73.68499999999999,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9179,86.47,3.0,46.546666666666674,12.0,40.59833333333333,46.0,44.75108695652173,0.0,0.0,2.0,0.0,12.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9180,82.51,5.0,76.394,25.0,77.57,118.0,71.99669491525417,0.0,0.0,3.0,0.0,12.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9181,39.82,2.0,26.330000000000016,11.0,25.153636363636352,72.0,30.870000000000037,1.0,0.0,8.0,0.0,23.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9182,107.69,3.0,63.99999999999994,26.0,85.43653846153849,91.0,95.6838461538463,2.0,0.0,9.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9183,3.68,3.0,18.780000000000012,12.0,23.36416666666666,73.0,30.497534246575377,0.0,0.0,3.0,0.0,20.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9184,48.82,2.0,47.02999999999983,23.0,73.76652173913045,102.0,85.99970588235294,0.0,0.0,5.0,0.0,32.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9185,36.74,2.0,35.09999999999993,15.0,78.39799999999991,58.0,83.74982758620692,1.0,0.0,4.0,0.0,18.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9186,48.17,6.0,35.656666666666666,20.0,34.978000000000016,83.0,35.984337349397585,0.0,0.0,2.0,0.0,26.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9187,106.53,1.0,106.52999999999975,21.0,86.73952380952379,117.0,90.72282051282055,0.0,0.0,4.0,0.0,10.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9188,6.91,3.0,17.633333333333358,32.0,17.180625000000017,126.0,17.72412698412698,1.0,0.0,6.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9189,92.49,5.0,105.34,19.0,105.5784210526316,71.0,94.60971830985913,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9190,26.72,1.0,26.71999999999999,4.0,17.659999999999993,22.0,20.030909090909088,0.0,0.0,3.0,0.0,24.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9191,85.33,2.0,68.33499999999992,24.0,79.13541666666667,118.0,81.7836440677966,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9192,40.74,6.0,74.67833333333333,22.0,67.4668181818182,105.0,58.89419047619048,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9193,118.26,4.0,102.46999999999994,33.0,99.9157575757576,116.0,101.90862068965514,2.0,0.0,8.0,0.0,26.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9194,18.56,4.0,46.074999999999974,17.0,60.74823529411769,70.0,62.30414285714289,0.0,0.0,3.0,0.0,23.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9195,28.63,3.0,29.406666666666652,17.0,35.74882352941179,71.0,48.29084507042251,0.0,0.0,3.0,0.0,26.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9196,28.04,1.0,28.040000000000127,20.0,47.27999999999999,82.0,56.14597560975606,1.0,0.0,2.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9197,37.86,9.0,36.98777777777779,26.0,33.757307692307684,96.0,34.95593750000001,0.0,0.0,4.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9198,38.91,3.0,34.60333333333336,16.0,52.969999999999956,88.0,53.05363636363636,0.0,0.0,2.0,0.0,12.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9199,29.36,2.0,32.69999999999991,26.0,38.44346153846154,102.0,38.257352941176435,0.0,0.0,5.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200,14.97,5.0,6.389999999999982,31.0,9.318387096774199,109.0,9.394403669724777,0.0,0.0,3.0,0.0,26.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9201,94.14,5.0,95.40199999999996,19.0,103.5547368421053,79.0,94.60189873417723,1.0,0.0,7.0,0.0,24.0,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9202,36.15,2.0,61.189999999999955,23.0,45.268695652173925,84.0,47.68035714285714,0.0,0.0,2.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9203,12.58,8.0,59.71875000000001,46.0,65.40847826086951,147.0,67.08306122448975,0.0,0.0,4.0,0.0,19.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9204,1.35,2.0,5.6199999999999894,8.0,20.401249999999994,28.0,26.945000000000004,1.0,0.0,6.0,0.0,24.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9205,64.32,1.0,64.32000000000002,11.0,43.341818181818184,59.0,44.68864406779664,1.0,0.0,6.0,0.0,21.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
9206,19.71,3.0,10.673333333333318,14.0,24.537142857142868,59.0,24.928135593220333,0.0,0.0,2.0,0.0,18.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9207,7.85,8.0,15.808750000000005,33.0,14.120606060606057,101.0,14.839603960396042,0.0,0.0,5.0,0.0,26.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9208,10.87,3.0,10.46999999999999,14.0,13.001428571428578,84.0,10.58654761904761,0.0,0.0,6.0,0.0,24.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
