,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>217.28,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>212.44,CUSTOMER_ID_NB_TX_7DAY_WINDOW>13.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>203.02,CUSTOMER_ID_NB_TX_30DAY_WINDOW>73.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=98.90,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.46,TERMINAL_ID_RISK_30DAY_WINDOW<=0.07,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TERMINAL_ID_NB_TX_7DAY_WINDOW>3.50,TERMINAL_ID_NB_TX_30DAY_WINDOW>11.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.17,TX_DURING_NIGHT>0.50,"TX_AMOUNT<=217.28,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=167.68","TX_AMOUNT<=217.28,TERMINAL_ID_RISK_7DAY_WINDOW<=0.46","TX_AMOUNT<=217.28,TERMINAL_ID_RISK_30DAY_WINDOW<=0.07","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=13.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=73.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>1.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>1.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.46,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=7.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>1.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=15.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.07,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=7.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>1.50,TX_DURING_NIGHT<=0.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=212.44,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=203.02","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=13.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=66.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=13.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.46,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=32.00","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=13.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=11.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=203.02,TERMINAL_ID_RISK_7DAY_WINDOW<=0.46","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=73.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=73.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.46,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=42.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=73.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=11.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.46,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=52.94","TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.46,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=11.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.07,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.46,TERMINAL_ID_RISK_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.17,TX_DURING_WEEKEND<=-2.00","TX_DURING_NIGHT<=0.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.17","TERMINAL_ID_RISK_7DAY_WINDOW>0.46,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=11.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=1.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.46,TERMINAL_ID_NB_TX_30DAY_WINDOW<=24.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.46,TERMINAL_ID_RISK_30DAY_WINDOW<=0.23","TERMINAL_ID_RISK_7DAY_WINDOW>0.46,TX_DURING_NIGHT<=0.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=11.50,TX_DURING_NIGHT<=0.50"
9516,39.93,4.0,45.23750000000004,28.0,36.183928571428574,116.0,32.15060344827587,1.0,0.0,8.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9517,19.06,3.0,17.81999999999998,24.0,15.97208333333331,119.0,17.941932773109258,1.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9518,120.41,4.0,79.0625,26.0,83.42653846153847,82.0,73.92426829268291,2.0,0.0,7.0,0.0,29.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9519,16.35,5.0,29.068000000000033,32.0,61.09749999999998,123.0,59.180243902439,2.0,0.0,10.0,0.0,32.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9520,10.79,4.0,30.11749999999998,22.0,39.739545454545436,94.0,42.071808510638256,1.0,0.0,4.0,0.0,13.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9521,84.69,5.0,124.12000000000008,20.0,93.57699999999993,95.0,100.84463157894746,1.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9522,17.56,2.0,45.1000000000001,23.0,64.89652173913045,88.0,68.75124999999996,2.0,0.0,11.0,0.0,41.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9523,74.01,2.0,79.34999999999985,19.0,102.54894736842112,64.0,86.12375000000002,1.0,0.0,6.0,0.0,23.0,0.0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9524,59.53,4.0,55.45999999999999,13.0,55.52153846153844,50.0,44.68240000000001,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9525,48.09,7.0,56.47142857142857,25.0,60.61560000000002,93.0,54.54935483870965,1.0,0.0,3.0,0.0,12.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9526,11.37,5.0,38.87599999999997,24.0,51.060416666666676,104.0,52.70403846153843,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9527,122.14,3.0,98.16000000000003,14.0,80.25500000000001,64.0,65.34546874999997,1.0,0.0,3.0,0.0,14.0,0.0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9528,36.42,6.0,23.616666666666646,25.0,22.807600000000026,110.0,20.849181818181833,0.0,0.0,7.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9529,53.14,1.0,53.13999999999979,6.0,81.16,37.0,97.85648648648643,1.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9530,53.3,5.0,57.09200000000004,22.0,74.32818181818187,81.0,66.30469135802474,2.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9531,60.82,3.0,65.42999999999999,15.0,46.532000000000025,47.0,40.30957446808511,0.0,0.0,7.0,0.0,21.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9532,108.13,1.0,108.13000000000001,8.0,95.43624999999997,35.0,88.28457142857144,0.0,0.0,8.0,0.0,18.0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9533,79.68,2.0,50.155000000000086,20.0,58.03800000000003,93.0,55.73365591397847,0.0,0.0,2.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9534,47.54,2.0,52.785,13.0,73.0907692307693,45.0,80.7106666666667,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9535,120.08,1.0,120.08000000000014,21.0,105.68190476190473,72.0,99.39041666666668,0.0,0.0,6.0,0.0,36.0,0.0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9536,3.65,2.0,32.77999999999998,4.0,37.40250000000001,13.0,38.026923076923076,1.0,0.0,5.0,0.0,24.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9537,46.63,4.0,38.47749999999997,14.0,33.771428571428594,70.0,28.027428571428565,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9538,100.52,3.0,69.76333333333325,14.0,58.555000000000014,67.0,60.9020895522388,1.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9539,7.78,4.0,7.1974999999999945,20.0,10.399000000000004,88.0,9.59625,1.0,0.0,3.0,0.0,13.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9540,57.84,2.0,88.98499999999996,21.0,69.83999999999999,86.0,79.79813953488373,0.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9541,59.93,3.0,44.56666666666667,19.0,66.02894736842104,58.0,63.5601724137931,0.0,0.0,3.0,0.0,13.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9542,7.46,2.0,11.900000000000002,14.0,8.81714285714286,58.0,9.600517241379313,0.0,0.0,3.0,0.0,14.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9543,10.77,3.0,9.539999999999996,17.0,10.640588235294118,69.0,11.086521739130433,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9544,41.01,5.0,77.92799999999993,22.0,116.17863636363637,73.0,102.9308219178082,1.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9545,30.71,3.0,43.38333333333335,14.0,30.697142857142918,50.0,42.35979999999996,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9546,15.44,4.0,17.262499999999996,29.0,13.771379310344829,100.0,12.311900000000003,1.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9547,11.14,1.0,11.14,8.0,9.402500000000002,24.0,10.287500000000001,0.0,0.0,6.0,0.0,25.0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9548,106.14,1.0,106.13999999999983,8.0,101.9625,29.0,88.12931034482756,0.0,0.0,5.0,0.0,26.0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9549,110.41,3.0,77.18,20.0,84.32800000000002,85.0,75.9174117647059,2.0,0.0,9.0,0.0,25.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9550,100.62,4.0,86.90250000000006,17.0,72.36941176470592,76.0,65.32960526315793,0.0,0.0,3.0,0.0,12.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9551,102.68,2.0,80.99999999999994,23.0,73.64043478260868,79.0,73.37341772151895,1.0,0.0,7.0,0.0,33.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9552,67.95,2.0,93.33500000000015,15.0,80.28266666666673,67.0,77.31119402985074,1.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9553,15.18,5.0,34.05200000000001,21.0,30.944285714285712,71.0,31.666760563380283,1.0,0.0,7.0,0.0,26.0,0.0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9554,125.63,4.0,119.55250000000007,27.0,111.0148148148149,108.0,99.73990740740739,0.0,0.0,2.0,0.0,20.0,0.0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9555,12.31,5.0,19.053999999999995,23.0,23.163913043478274,103.0,21.04213592233009,0.0,0.0,3.0,0.0,26.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9556,50.62,7.0,80.28571428571429,14.0,73.12785714285714,62.0,82.638064516129,2.0,0.0,4.0,0.0,14.0,0.0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9557,66.21,3.0,51.45666666666665,18.0,47.50222222222222,80.0,54.87150000000001,1.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9558,102.9,1.0,102.89999999999968,21.0,81.02285714285716,83.0,74.41542168674695,2.0,0.0,5.0,0.0,28.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9559,50.17,7.0,49.24142857142856,30.0,48.692000000000014,114.0,46.592105263157876,0.0,0.0,3.0,0.0,13.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9560,87.46,3.0,110.70666666666675,11.0,83.57727272727273,48.0,80.766875,0.0,0.0,3.0,0.0,20.0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9561,124.13,1.0,124.12999999999982,10.0,90.93599999999992,76.0,73.28868421052634,0.0,0.0,5.0,0.0,19.0,0.05263157894736842,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9562,43.01,4.0,44.75249999999994,24.0,37.09333333333337,99.0,40.31161616161616,1.0,0.0,8.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9563,56.45,5.0,81.43,25.0,59.84080000000001,103.0,51.26805825242718,1.0,0.0,8.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9564,44.16,1.0,44.15999999999997,10.0,53.40000000000001,38.0,56.221578947368435,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9565,108.39,3.0,79.9733333333332,19.0,92.19684210526323,101.0,95.45019801980196,3.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9566,131.88,2.0,158.95500000000007,25.0,88.65199999999986,112.0,97.63848214285701,2.0,0.0,4.0,0.0,10.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
9567,44.65,6.0,29.891666666666662,27.0,27.986296296296295,92.0,27.97630434782607,3.0,0.0,8.0,0.0,32.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9568,34.63,3.0,41.02333333333333,16.0,52.263124999999945,76.0,52.6878947368421,3.0,0.0,12.0,0.0,29.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9569,26.06,5.0,41.40200000000003,29.0,35.8348275862069,117.0,32.09854700854701,0.0,0.0,3.0,0.0,22.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
9570,72.23,6.0,41.196666666666694,21.0,39.46476190476184,101.0,43.31574257425743,1.0,0.0,5.0,0.0,32.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9571,9.88,5.0,15.785999999999996,30.0,13.641666666666667,101.0,12.287821782178222,0.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9572,5.88,3.0,4.110000000000003,15.0,6.6560000000000015,50.0,7.7434,0.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9573,105.28,1.0,105.27999999999996,6.0,69.78499999999997,37.0,64.80621621621626,1.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9574,22.49,4.0,23.429999999999993,25.0,24.55200000000003,97.0,23.103711340206154,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9575,6.84,4.0,62.74750000000001,18.0,59.20500000000004,83.0,62.10759036144572,1.0,0.0,11.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9576,8.12,1.0,8.11999999999998,6.0,8.141666666666667,36.0,9.72388888888889,1.0,0.0,4.0,0.0,14.0,0.0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9577,54.44,6.0,45.24166666666665,20.0,38.77650000000001,73.0,37.2087671232877,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9578,79.42,4.0,128.78749999999994,22.0,114.15181818181829,98.0,112.13846938775515,1.0,0.0,9.0,0.0,22.0,0.0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
9579,117.03,3.0,88.02333333333327,19.0,76.90473684210532,83.0,98.18518072289157,1.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
