,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>221.13,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=207.65,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=44.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>243.94,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=58.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>155.52,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW>9.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.38,TERMINAL_ID_NB_TX_30DAY_WINDOW>31.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11,CUSTOMER_ID_NB_TX_1DAY_WINDOW>3.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=221.13,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=211.36","TX_AMOUNT<=221.13,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=44.50","TX_AMOUNT<=221.13,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=221.13,TERMINAL_ID_RISK_7DAY_WINDOW<=0.38","TX_AMOUNT<=221.13,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11","CUSTOMER_ID_NB_TX_7DAY_WINDOW>44.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=7.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=6.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=9.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50,TX_DURING_NIGHT<=0.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>207.65,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=16.00","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>207.65,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=63.00","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>207.65,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=92.77","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>207.65,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>207.65,TERMINAL_ID_RISK_7DAY_WINDOW<=0.38","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>207.65,TERMINAL_ID_NB_TX_30DAY_WINDOW<=19.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>207.65,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11","CUSTOMER_ID_NB_TX_7DAY_WINDOW>44.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=137.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>44.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=26.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>44.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.38,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=15.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>44.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=14.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=243.94,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=243.94,TERMINAL_ID_RISK_7DAY_WINDOW<=0.38","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=243.94,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=94.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.38,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=79.50","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=155.52,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=155.52,TERMINAL_ID_RISK_7DAY_WINDOW<=0.38","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=155.52,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.38,TERMINAL_ID_RISK_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=13.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.38,TERMINAL_ID_RISK_30DAY_WINDOW<=0.20"
10059,28.17,8.0,50.98124999999999,26.0,43.735384615384646,88.0,48.578068181818225,0.0,0.0,4.0,0.0,17.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10060,50.59,2.0,52.35999999999993,14.0,55.40785714285711,77.0,59.81467532467533,0.0,0.0,1.0,0.0,11.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10061,21.32,7.0,70.50428571428571,21.0,75.47380952380944,89.0,84.75494382022472,1.0,0.0,5.0,0.0,17.0,0.0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10062,48.56,7.0,64.35000000000001,24.0,60.569583333333355,81.0,57.570123456790164,0.0,0.0,3.0,0.0,21.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10063,51.46,1.0,51.46000000000001,5.0,35.274,13.0,44.70846153846154,0.0,0.0,6.0,0.0,17.0,0.0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10064,99.15,4.0,63.73999999999998,25.0,90.6884,104.0,84.06663461538454,0.0,0.0,6.0,0.0,33.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10065,110.05,2.0,85.79500000000014,14.0,74.42785714285716,73.0,82.46671232876717,1.0,0.0,3.0,0.0,13.0,0.0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10066,6.27,2.0,8.360000000000003,12.0,6.8708333333333345,71.0,8.630140845070414,2.0,0.0,11.0,0.0,37.0,0.0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10067,21.69,1.0,21.689999999999987,4.0,55.892500000000055,25.0,55.89319999999998,1.0,0.0,3.0,0.0,14.0,0.0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10068,6.61,1.0,6.610000000000002,5.0,5.861999999999999,13.0,5.726923076923077,1.0,0.0,5.0,0.0,27.0,0.0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10069,106.33,2.0,80.11499999999982,22.0,112.10227272727275,105.0,98.88809523809518,2.0,0.0,6.0,0.0,17.0,0.0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10070,29.03,4.0,29.74000000000001,34.0,68.76323529411762,103.0,74.39718446601938,2.0,0.0,8.0,0.0,34.0,0.0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10071,17.29,2.0,13.864999999999998,8.0,8.21875,36.0,7.655555555555555,0.0,0.0,2.0,0.0,8.0,0.0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10072,26.1,2.0,22.565,11.0,37.30454545454545,43.0,34.98023255813951,0.0,0.0,7.0,0.0,25.0,0.0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10073,50.01,2.0,35.055000000000035,13.0,42.77153846153841,56.0,35.28785714285715,2.0,0.0,7.0,0.0,25.0,0.0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10074,63.44,2.0,80.71000000000001,19.0,82.91999999999996,77.0,77.49220779220774,1.0,0.0,5.0,0.0,16.0,0.0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10075,22.57,3.0,34.30666666666669,14.0,34.535714285714285,44.0,36.51318181818181,0.0,0.0,4.0,0.0,19.0,0.0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10076,38.62,6.0,60.34833333333333,30.0,54.68933333333338,97.0,50.19556701030926,0.0,0.0,1.0,0.0,24.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10077,5.62,5.0,7.811999999999999,29.0,7.633448275862069,76.0,7.764605263157889,0.0,0.0,5.0,0.0,15.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10078,183.02,4.0,82.59000000000009,27.0,103.817037037037,106.0,88.32462264150944,0.0,0.0,1.0,0.0,16.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10079,33.52,4.0,95.63750000000009,16.0,102.39437499999971,88.0,97.57477272727269,0.0,0.0,5.0,0.0,18.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10080,70.83,1.0,70.83000000000006,27.0,40.4022222222222,85.0,37.81800000000001,1.0,0.0,8.0,0.0,29.0,0.0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10081,43.23,3.0,46.10333333333336,21.0,50.294285714285685,116.0,46.89491379310347,2.0,0.0,4.0,0.0,18.0,0.0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10082,33.54,2.0,20.71499999999997,27.0,22.883703703703695,111.0,22.595225225225207,0.0,0.0,4.0,0.0,19.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10083,96.29,4.0,46.5475,14.0,65.10714285714286,39.0,69.39102564102566,1.0,0.0,6.0,0.0,25.0,0.0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10084,30.59,4.0,38.09749999999999,24.0,45.597500000000004,82.0,49.912317073170705,0.0,0.0,3.0,0.0,22.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10085,117.38,4.0,92.78750000000001,27.0,90.45777777777772,80.0,89.59250000000004,0.0,0.0,5.0,0.0,14.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10086,3.35,3.0,31.083333333333414,21.0,58.67809523809524,71.0,67.28225352112676,2.0,0.0,5.0,0.0,22.0,0.0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10087,57.09,2.0,73.63999999999999,17.0,61.26470588235294,48.0,59.2322916666667,0.0,0.0,4.0,0.0,18.0,0.0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10088,20.5,5.0,22.442,17.0,19.72705882352942,64.0,19.860781249999985,1.0,0.0,9.0,0.0,31.0,0.0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10089,83.17,3.0,69.09333333333332,20.0,97.04599999999999,77.0,93.73805194805198,1.0,0.0,6.0,0.0,25.0,0.0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10090,40.61,7.0,58.069999999999986,32.0,60.56000000000004,105.0,70.25152380952389,1.0,0.0,8.0,0.0,25.0,0.0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10091,81.67,3.0,79.55333333333333,18.0,90.89388888888885,71.0,90.50380281690136,1.0,0.0,3.0,0.0,23.0,0.0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10092,95.37,3.0,42.09333333333335,16.0,63.76812499999998,56.0,72.88303571428574,1.0,0.0,6.0,0.0,27.0,0.0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10093,42.51,4.0,76.10749999999987,18.0,69.5511111111111,85.0,62.904588235294156,0.0,0.0,5.0,0.0,28.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10094,23.83,3.0,31.863333333333287,17.0,34.57117647058823,87.0,33.27999999999999,0.0,0.0,3.0,0.0,23.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10095,59.72,2.0,57.00000000000004,14.0,44.83571428571422,79.0,46.89594936708862,1.0,0.0,5.0,0.0,32.0,0.0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10096,35.04,2.0,34.65999999999998,4.0,78.14000000000003,16.0,71.27062499999994,0.0,0.0,3.0,0.0,11.0,0.0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10097,51.06,3.0,29.429999999999996,17.0,51.27117647058817,103.0,47.03135922330097,0.0,0.0,1.0,0.0,20.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10098,12.71,8.0,52.399999999999984,33.0,59.110000000000035,106.0,69.7086792452831,2.0,0.0,5.0,0.0,16.0,0.0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10099,53.93,2.0,49.859999999999914,14.0,33.975714285714346,96.0,43.87333333333333,2.0,0.0,5.0,0.0,16.0,0.0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10100,178.49,10.0,126.12200000000003,29.0,105.75448275862067,97.0,98.67164948453606,0.0,0.0,2.0,0.0,26.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10101,24.28,1.0,24.279999999999994,5.0,28.558,24.0,31.527499999999986,0.0,0.0,7.0,0.0,26.0,0.0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10102,67.47,5.0,42.71800000000006,25.0,50.50760000000004,106.0,48.582075471698126,1.0,0.0,12.0,0.0,35.0,0.0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10103,50.95,2.0,56.805000000000035,12.0,48.419166666666655,54.0,49.38037037037035,3.0,0.0,9.0,0.0,19.0,0.0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10104,68.49,3.0,44.543333333333344,19.0,46.953684210526326,77.0,42.258701298701276,2.0,0.0,5.0,0.0,21.0,0.0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10105,61.72,5.0,74.44800000000002,23.0,77.17217391304354,103.0,82.23932038834953,0.0,0.0,7.0,0.0,18.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10106,23.26,3.0,18.293333333333344,21.0,24.79857142857145,82.0,26.720365853658546,1.0,0.0,3.0,0.0,22.0,0.0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10107,77.81,3.0,70.40666666666662,21.0,96.88285714285713,78.0,91.59692307692315,0.0,0.0,2.0,0.0,9.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10108,44.82,2.0,37.565,11.0,48.16363636363637,52.0,37.494807692307674,1.0,0.0,4.0,0.0,21.0,0.0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10109,32.71,5.0,19.909999999999986,24.0,33.67458333333334,87.0,34.89149425287357,2.0,0.0,7.0,0.0,22.0,0.0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10110,50.82,1.0,50.819999999999894,10.0,40.161000000000016,54.0,38.555740740740745,0.0,0.0,4.0,0.0,18.0,0.0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10111,22.87,5.0,43.624000000000024,29.0,62.74448275862065,103.0,59.31281553398061,1.0,0.0,2.0,0.0,17.0,0.0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10112,9.95,6.0,24.09666666666665,31.0,24.210645161290316,123.0,21.627398373983738,0.0,0.0,0.0,0.0,13.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10113,11.05,2.0,14.580000000000046,22.0,17.706363636363644,76.0,18.519473684210517,0.0,0.0,3.0,0.0,11.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10114,4.68,5.0,16.350000000000016,25.0,18.780000000000015,102.0,18.662745098039224,0.0,0.0,5.0,0.0,28.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10115,134.2,4.0,120.8675,18.0,92.64444444444445,84.0,85.72238095238097,0.0,0.0,5.0,0.0,26.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10116,90.95,3.0,66.26333333333336,21.0,51.14619047619046,89.0,45.7061797752809,0.0,0.0,3.0,0.0,19.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10117,100.63,2.0,82.33000000000007,11.0,71.35545454545458,51.0,71.99078431372553,0.0,0.0,1.0,0.0,16.0,0.0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10118,11.73,2.0,31.794999999999987,20.0,31.10250000000003,79.0,29.626582278481024,2.0,0.0,7.0,0.0,25.0,0.0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10119,0.08,5.0,30.97199999999999,27.0,32.02407407407406,106.0,31.08754716981134,1.0,0.0,3.0,0.0,18.0,0.0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10120,47.0,5.0,33.29999999999998,26.0,53.439615384615394,100.0,62.634000000000015,0.0,0.0,8.0,0.0,26.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
10121,31.71,1.0,31.710000000000072,14.0,96.83999999999996,61.0,94.61901639344264,0.0,0.0,3.0,0.0,26.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
