,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>218.84,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>212.76,CUSTOMER_ID_NB_TX_7DAY_WINDOW>5.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=135.33,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=142.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>141.74,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW>4.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.64,TERMINAL_ID_NB_TX_30DAY_WINDOW>18.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10,TERMINAL_ID_NB_TX_1DAY_WINDOW>2.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=218.84,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=175.11","TX_AMOUNT<=218.84,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=124.15","TX_AMOUNT<=218.84,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=142.50","TX_AMOUNT<=218.84,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=218.84,TERMINAL_ID_RISK_7DAY_WINDOW<=0.64","TX_AMOUNT<=218.84,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","CUSTOMER_ID_NB_TX_30DAY_WINDOW>142.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>2.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.64,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>2.50,TX_DURING_NIGHT<=0.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=212.76,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=108.89","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=212.76,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=141.74","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=212.76,TX_DURING_NIGHT<=0.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW>142.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=37.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=25.00","TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=5.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW>142.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW>142.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW>142.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=19.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.64,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.10,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=8.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=28.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.64,TERMINAL_ID_NB_TX_7DAY_WINDOW<=8.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.10,TERMINAL_ID_NB_TX_7DAY_WINDOW<=8.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.64,TERMINAL_ID_NB_TX_30DAY_WINDOW<=26.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.10,TERMINAL_ID_NB_TX_30DAY_WINDOW<=26.50"
6891,105.73,5.0,84.14800000000002,20.0,85.15100000000005,84.0,93.98107142857137,0.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6892,104.84,4.0,81.09249999999993,20.0,77.56099999999998,87.0,84.82678160919542,2.0,0.0,7.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6893,45.62,4.0,22.65000000000002,29.0,30.17448275862069,107.0,27.48028037383176,0.0,0.0,6.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6894,16.49,6.0,9.690000000000007,30.0,11.113000000000007,107.0,10.24672897196261,1.0,0.0,6.0,0.0,25.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6895,65.08,6.0,69.2266666666667,24.0,102.67166666666658,79.0,86.28392405063286,2.0,0.0,6.0,0.0,28.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6896,29.21,2.0,37.575,15.0,32.84799999999996,54.0,36.08870370370369,0.0,0.0,4.0,0.0,26.0,0.0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6897,60.41,11.0,40.600000000000016,29.0,44.925862068965515,94.0,43.59627659574469,0.0,0.0,10.0,0.0,28.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6898,75.7,3.0,64.19999999999997,9.0,63.02444444444451,45.0,82.19644444444444,0.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6899,48.66,3.0,57.85333333333332,5.0,41.70199999999992,34.0,44.07147058823529,1.0,0.0,3.0,0.0,11.0,0.0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6900,44.75,5.0,35.761999999999986,22.0,37.974999999999994,70.0,42.57271428571428,0.0,0.0,7.0,0.0,25.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6901,78.51,1.0,78.5100000000001,19.0,59.25947368421052,89.0,63.49078651685389,2.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6902,104.79,6.0,94.88166666666665,28.0,77.96035714285715,109.0,81.42908256880744,2.0,0.0,7.0,0.0,25.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6903,57.74,1.0,57.74000000000003,4.0,88.71999999999998,21.0,76.23714285714286,0.0,0.0,0.0,0.0,10.0,0.0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6904,137.13,7.0,96.02714285714282,28.0,96.97000000000001,106.0,93.78783018867918,2.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6905,121.11,3.0,107.81,24.0,96.10458333333327,99.0,88.57777777777771,0.0,0.0,3.0,0.0,11.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6906,20.6,1.0,20.599999999999834,27.0,35.91777777777776,117.0,33.845555555555556,0.0,0.0,1.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6907,75.71,4.0,83.9425,19.0,76.69578947368419,68.0,76.17294117647064,2.0,0.0,9.0,0.0,25.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6908,273.56,5.0,131.62600000000003,19.0,105.99789473684211,99.0,98.24838383838384,1.0,0.0,6.0,0.0,28.0,0.0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6909,90.78,6.0,64.52500000000002,24.0,71.6775,96.0,75.36177083333331,0.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6910,132.2,5.0,129.62200000000007,20.0,100.99449999999999,93.0,97.59634408602157,0.0,0.0,4.0,0.0,29.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6911,9.84,6.0,13.829999999999998,24.0,14.190833333333337,96.0,14.304270833333328,2.0,0.0,9.0,0.0,26.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6912,29.52,2.0,42.52000000000002,22.0,28.20090909090909,109.0,26.1369724770642,0.0,0.0,2.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6913,93.67,4.0,69.7675,19.0,66.37578947368422,100.0,52.49359999999999,1.0,0.0,6.0,0.0,27.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6914,89.26,4.0,69.11000000000001,23.0,74.39739130434779,108.0,77.39962962962962,0.0,0.0,8.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6915,41.61,2.0,78.6699999999999,11.0,88.67545454545449,55.0,85.17345454545455,0.0,0.0,3.0,0.0,29.0,0.0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6916,106.7,6.0,126.57999999999998,26.0,116.82807692307686,113.0,105.93973451327439,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6917,34.91,5.0,60.81000000000006,23.0,76.19913043478263,111.0,80.06180180180182,2.0,0.0,7.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6918,86.61,1.0,86.60999999999999,2.0,78.67500000000004,29.0,70.02206896551725,2.0,0.0,6.0,0.0,23.0,0.0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6919,24.43,4.0,32.83249999999998,15.0,32.65533333333334,76.0,27.90394736842108,0.0,0.0,7.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6920,15.37,4.0,30.137499999999985,33.0,28.31727272727272,105.0,29.75838095238094,0.0,0.0,1.0,0.0,10.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6921,48.05,2.0,34.135000000000026,16.0,40.34500000000003,82.0,45.06207317073172,0.0,0.0,1.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6922,5.14,3.0,25.963333333333278,22.0,97.35090909090908,77.0,93.0842857142857,0.0,0.0,6.0,0.0,23.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6923,41.38,2.0,34.83000000000006,23.0,30.187391304347845,95.0,29.822315789473677,1.0,0.0,2.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6924,18.36,2.0,24.330000000000034,19.0,23.498421052631585,93.0,24.057741935483875,1.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6925,33.79,2.0,52.139999999999915,13.0,66.79923076923077,66.0,63.070303030303066,1.0,0.0,9.0,0.0,27.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6926,11.21,3.0,14.606666666666639,21.0,16.064285714285717,80.0,16.013124999999995,0.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6927,172.52,6.0,137.36666666666667,25.0,102.5132,118.0,95.52220338983047,0.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6928,161.18,2.0,142.88499999999996,14.0,110.00714285714271,62.0,111.48596774193553,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6929,73.15,2.0,54.34500000000001,10.0,69.47500000000001,34.0,78.76676470588232,0.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6930,22.78,6.0,50.16833333333333,22.0,50.91499999999997,85.0,50.97741176470584,1.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6931,22.78,4.0,23.274999999999984,30.0,28.389666666666656,97.0,28.53608247422684,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6932,14.83,1.0,14.830000000000036,24.0,45.90041666666665,116.0,44.96327586206893,1.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6933,27.71,3.0,47.13666666666668,28.0,54.89321428571428,107.0,52.7999065420561,1.0,0.0,6.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6934,52.4,5.0,46.800000000000054,25.0,58.5516,118.0,58.344152542372846,0.0,0.0,2.0,0.0,27.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6935,86.94,5.0,77.83999999999993,16.0,80.23000000000008,75.0,87.26839999999997,1.0,0.0,4.0,0.0,26.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6936,50.79,4.0,84.74499999999996,20.0,78.95899999999999,109.0,74.78770642201832,2.0,0.0,8.0,0.0,33.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6937,14.88,2.0,11.435000000000002,15.0,10.825333333333333,45.0,9.438000000000008,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6938,95.58,2.0,103.75999999999996,15.0,92.54933333333335,90.0,87.00211111111116,0.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6939,44.12,1.0,44.11999999999999,5.0,32.90999999999998,28.0,33.145,0.0,0.0,4.0,0.0,23.0,0.0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6940,86.42,4.0,50.76249999999999,15.0,62.91999999999999,42.0,65.58000000000001,0.0,0.0,1.0,0.0,11.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6941,11.53,4.0,47.77499999999999,13.0,76.05461538461537,66.0,86.23696969696965,0.0,0.0,4.0,0.0,25.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6942,3.33,7.0,33.91714285714284,27.0,37.76962962962961,92.0,40.745978260869585,0.0,0.0,4.0,0.0,14.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6943,28.43,4.0,17.230000000000004,13.0,23.31461538461538,59.0,21.758474576271183,2.0,0.0,4.0,0.0,12.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6944,3.31,3.0,60.66333333333328,15.0,75.49600000000007,66.0,86.64515151515154,1.0,0.0,7.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6945,13.66,4.0,26.07000000000001,8.0,29.437500000000014,48.0,33.414375,1.0,0.0,6.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6946,8.75,1.0,8.749999999999975,10.0,21.193000000000023,64.0,22.13812499999999,0.0,0.0,3.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6947,47.6,5.0,55.61600000000004,22.0,48.677727272727196,92.0,47.60282608695651,0.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6948,3.69,5.0,37.02599999999994,24.0,38.97000000000001,111.0,38.37504504504507,2.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6949,52.62,3.0,39.876666666666644,19.0,46.722631578947386,103.0,46.96223300970873,0.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6950,51.58,3.0,31.233333333333377,27.0,24.80666666666666,95.0,24.439368421052638,0.0,0.0,8.0,0.0,25.0,0.04,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6951,25.3,3.0,39.09999999999999,16.0,34.585000000000036,104.0,37.53576923076922,0.0,0.0,2.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6952,37.17,2.0,43.245000000000005,19.0,50.504210526315795,80.0,52.57525000000002,1.0,0.0,4.0,0.0,26.0,0.0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6953,55.27,3.0,50.176666666666705,19.0,56.416315789473686,85.0,57.80199999999995,0.0,0.0,8.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6954,80.55,4.0,63.4674999999999,25.0,97.08999999999997,92.0,111.93565217391308,0.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6955,23.29,1.0,23.290000000000063,6.0,25.121666666666684,50.0,22.788400000000003,1.0,0.0,6.0,0.0,26.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6956,6.05,6.0,5.644999999999999,25.0,5.165200000000001,96.0,5.322708333333336,1.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6957,83.89,7.0,82.23714285714281,25.0,83.16919999999999,96.0,75.96916666666668,1.0,0.0,8.0,0.0,25.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6958,41.84,3.0,78.53666666666666,8.0,63.95500000000003,37.0,72.79027027027021,0.0,0.0,1.0,0.0,13.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
