,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>221.48,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=212.61,CUSTOMER_ID_NB_TX_7DAY_WINDOW>29.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>223.35,CUSTOMER_ID_NB_TX_30DAY_WINDOW>118.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=130.95,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW>7.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.29,TERMINAL_ID_NB_TX_30DAY_WINDOW>30.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10,CUSTOMER_ID_NB_TX_1DAY_WINDOW>8.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=221.48,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=223.35","TX_AMOUNT<=221.48,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=221.48,TERMINAL_ID_RISK_7DAY_WINDOW<=0.29","TX_AMOUNT<=221.48,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>212.61,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>1.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.29,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","TX_DURING_NIGHT>0.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>212.61,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=223.35","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>212.61,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=98.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>212.61,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>212.61,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>212.61,TERMINAL_ID_RISK_7DAY_WINDOW<=0.29","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>212.61,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=21.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.29,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=9.00","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=223.35,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=223.35,TERMINAL_ID_RISK_7DAY_WINDOW<=0.29","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=223.35,TERMINAL_ID_NB_TX_30DAY_WINDOW<=22.00","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=223.35,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=79.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.29,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=109.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.29,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=130.95","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>130.95,TERMINAL_ID_NB_TX_30DAY_WINDOW<=19.50","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>130.95,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TX_DURING_NIGHT>0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.29,TERMINAL_ID_RISK_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=19.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.29,TERMINAL_ID_NB_TX_30DAY_WINDOW<=23.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.29,TERMINAL_ID_RISK_30DAY_WINDOW<=0.19","TERMINAL_ID_RISK_7DAY_WINDOW>0.29,TX_DURING_NIGHT<=0.50"
7254,63.35,2.0,60.169999999999995,9.0,47.08777777777779,42.0,49.98809523809527,1.0,0.0,6.0,0.0,35.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7255,7.93,4.0,11.325000000000012,24.0,13.378333333333345,110.0,15.209454545454543,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7256,94.79,4.0,64.76500000000004,28.0,51.26535714285715,115.0,49.92452173913046,0.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7257,10.52,1.0,10.52,5.0,9.778000000000002,26.0,15.529615384615385,0.0,0.0,4.0,0.0,27.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7258,66.59,3.0,43.97666666666666,7.0,49.47285714285714,19.0,41.616842105263174,1.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7259,48.44,3.0,53.51000000000001,11.0,58.723636363636366,54.0,50.06351851851852,1.0,0.0,6.0,0.0,24.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7260,93.85,2.0,113.05000000000011,12.0,144.84916666666655,72.0,109.56625000000003,1.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7261,103.01,2.0,64.62500000000004,21.0,69.272380952381,88.0,65.30886363636364,0.0,0.0,2.0,0.0,17.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7262,70.04,7.0,67.91428571428567,23.0,67.6291304347826,84.0,76.49464285714281,3.0,0.0,6.0,0.0,21.0,0.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7263,42.41,3.0,34.773333333333376,23.0,34.853913043478244,90.0,46.22788888888889,2.0,0.0,6.0,0.0,27.0,0.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7264,50.23,2.0,41.61,30.0,43.15766666666668,104.0,43.60942307692309,0.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7265,112.1,3.0,81.96666666666671,15.0,76.20200000000003,50.0,76.58079999999997,0.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7266,73.96,4.0,85.58000000000017,29.0,66.12793103448276,108.0,73.20518518518519,1.0,0.0,13.0,0.0,37.0,0.0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7267,45.56,2.0,52.55,4.0,39.86999999999999,11.0,46.39363636363637,1.0,0.0,6.0,0.0,29.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7268,64.01,5.0,83.03800000000004,21.0,71.23809523809517,93.0,68.32731182795695,0.0,0.0,7.0,0.0,28.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7269,35.7,3.0,22.710000000000026,35.0,26.219142857142867,105.0,24.98942857142857,2.0,0.0,7.0,0.0,20.0,0.0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7270,47.97,5.0,108.30800000000006,23.0,101.99086956521727,60.0,104.44416666666667,0.0,0.0,8.0,0.0,26.0,0.0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7271,28.93,4.0,41.267500000000034,26.0,31.64153846153848,103.0,33.013592233009696,1.0,0.0,5.0,0.0,24.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7272,9.95,8.0,9.483749999999992,28.0,9.59678571428571,131.0,10.338854961832059,0.0,0.0,5.0,0.0,11.0,0.0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7273,23.77,1.0,23.770000000000028,6.0,107.46000000000008,21.0,86.99714285714283,0.0,0.0,1.0,0.0,9.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7274,5.03,1.0,5.029999999999998,9.0,5.164444444444443,26.0,5.843846153846155,1.0,0.0,6.0,0.0,13.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7275,34.8,4.0,45.04500000000003,26.0,67.25269230769234,86.0,75.18546511627906,0.0,0.0,7.0,0.0,21.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7276,6.04,2.0,34.865,19.0,74.71105263157904,59.0,88.44406779661018,0.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7277,5.86,2.0,9.710000000000024,12.0,10.801666666666662,68.0,12.005735294117653,0.0,0.0,4.0,0.0,27.0,0.037037037037037035,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7278,79.13,4.0,96.73,19.0,117.1268421052633,82.0,99.81451219512198,1.0,0.0,8.0,0.0,25.0,0.0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7279,63.44,2.0,69.79500000000003,14.0,72.14071428571427,62.0,85.72403225806453,1.0,0.0,7.0,0.0,27.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7280,7.92,2.0,71.03999999999998,3.0,73.74,22.0,82.82500000000003,1.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7281,87.06,3.0,90.60666666666675,25.0,86.75320000000002,105.0,92.53104761904764,0.0,0.0,7.0,0.0,22.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7282,65.28,6.0,63.63666666666675,29.0,56.922758620689656,103.0,59.62883495145636,1.0,0.0,1.0,0.0,20.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7283,68.59,4.0,55.599999999999994,17.0,67.73411764705897,93.0,63.822473118279575,2.0,0.0,7.0,0.0,24.0,0.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7284,29.6,5.0,38.934000000000026,27.0,31.565925925925946,104.0,32.98076923076922,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7285,61.61,5.0,46.302,20.0,48.76549999999999,82.0,45.98878048780488,1.0,0.0,6.0,0.0,25.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7286,34.83,5.0,98.234,22.0,105.38318181818171,79.0,104.01556962025319,1.0,0.0,7.0,0.0,20.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7287,47.64,2.0,55.62499999999994,29.0,40.63413793103448,82.0,40.98402439024392,2.0,0.0,6.0,0.0,21.0,0.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7288,120.47,2.0,93.36999999999992,14.0,82.36642857142863,53.0,86.85490566037731,1.0,0.0,4.0,0.0,27.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7289,53.81,3.0,64.15666666666668,3.0,64.1566666666666,24.0,75.03166666666668,0.0,0.0,1.0,0.0,7.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7290,48.76,8.0,46.5125,27.0,52.952222222222176,80.0,55.398875,1.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7291,81.98,7.0,89.61857142857143,22.0,107.20772727272734,82.0,98.11329268292681,1.0,0.0,7.0,0.0,23.0,0.043478260869565216,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7292,10.9,1.0,10.900000000000006,8.0,10.936249999999996,39.0,10.76769230769231,0.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7293,107.76,1.0,107.7599999999999,11.0,77.50909090909094,66.0,66.42242424242428,1.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7294,59.71,2.0,81.48500000000003,15.0,72.10666666666664,83.0,63.2932530120482,1.0,0.0,2.0,0.0,27.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7295,21.85,6.0,19.74666666666666,24.0,18.577916666666674,94.0,17.15287234042552,0.0,0.0,4.0,0.0,14.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7296,29.67,4.0,25.742500000000007,23.0,23.83130434782609,87.0,21.628620689655172,0.0,0.0,12.0,0.0,33.0,0.0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7297,39.69,3.0,29.28333333333336,27.0,29.309259259259246,97.0,30.53000000000003,2.0,0.0,8.0,0.0,26.0,0.0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7298,86.88,5.0,89.59600000000002,27.0,82.6955555555556,95.0,69.1268421052632,0.0,0.0,3.0,0.0,14.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7299,7.89,1.0,7.8900000000003265,11.0,64.46909090909088,69.0,61.73043478260873,2.0,0.0,7.0,0.0,23.0,0.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7300,45.18,2.0,26.550000000000026,22.0,31.37045454545455,88.0,27.927272727272715,1.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7301,43.17,4.0,38.64750000000001,14.0,35.15285714285715,79.0,37.46632911392402,0.0,0.0,1.0,0.0,23.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7302,6.57,2.0,6.809999999999997,13.0,8.440769230769233,73.0,7.006438356164387,1.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7303,62.37,4.0,63.027499999999996,8.0,53.01000000000002,36.0,44.55749999999998,0.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7304,11.92,7.0,18.041428571428565,26.0,19.142692307692304,110.0,17.387999999999998,0.0,0.0,1.0,0.0,17.0,0.058823529411764705,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7305,9.67,2.0,7.609999999999998,18.0,15.439444444444453,45.0,16.56933333333333,1.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7306,74.06,2.0,51.285000000000046,11.0,65.83272727272733,57.0,73.70298245614038,2.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7307,57.75,1.0,57.74999999999996,9.0,51.88333333333331,33.0,57.43212121212122,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7308,7.57,3.0,9.63333333333333,22.0,8.744090909090913,84.0,8.523095238095248,1.0,0.0,3.0,0.0,14.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7309,199.31,6.0,105.70333333333326,21.0,89.4819047619048,97.0,94.38278350515475,3.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7310,118.81,2.0,117.99000000000024,15.0,101.09133333333335,82.0,98.86134146341458,0.0,0.0,6.0,0.16666666666666666,20.0,0.05,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7311,61.11,3.0,48.66666666666671,11.0,48.52636363636368,66.0,67.33333333333334,1.0,0.0,7.0,0.0,18.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7312,10.59,2.0,17.780000000000015,8.0,33.63124999999999,44.0,43.210227272727266,1.0,0.0,6.0,0.0,18.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7313,72.99,3.0,58.136666666666635,9.0,64.46999999999997,31.0,48.00032258064517,1.0,0.0,3.0,0.0,14.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7314,53.64,2.0,46.47000000000007,12.0,66.94416666666665,65.0,58.46292307692306,0.0,0.0,6.0,0.0,17.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7315,102.77,6.0,64.75333333333337,36.0,73.7122222222222,113.0,77.17247787610617,0.0,0.0,2.0,0.0,13.0,0.07692307692307693,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7316,25.32,3.0,51.043333333333344,15.0,69.65400000000004,75.0,79.23760000000003,0.0,0.0,2.0,0.0,10.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7317,23.72,4.0,39.23249999999997,25.0,58.35399999999997,88.0,56.177272727272765,0.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
