,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>219.90,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=208.36,CUSTOMER_ID_NB_TX_1DAY_WINDOW>4.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=135.55,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=57.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=107.76,TERMINAL_ID_RISK_1DAY_WINDOW<=0.83,TERMINAL_ID_RISK_7DAY_WINDOW<=0.23,TERMINAL_ID_NB_TX_30DAY_WINDOW>8.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.12,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=7.50,TERMINAL_ID_NB_TX_7DAY_WINDOW>2.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=219.90,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=214.56","TX_AMOUNT<=219.90,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=122.79","TX_AMOUNT<=219.90,TERMINAL_ID_RISK_1DAY_WINDOW<=0.83","TX_AMOUNT<=219.90,TERMINAL_ID_RISK_7DAY_WINDOW<=0.23","TX_AMOUNT<=219.90,TERMINAL_ID_RISK_30DAY_WINDOW<=0.03","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=26.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.83,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=8.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>7.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.83,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=28.00","TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=27.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.23,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=15.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.83,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=124.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.23,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=80.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.23,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=6.96","TERMINAL_ID_RISK_1DAY_WINDOW>0.83,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.83,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.83,TERMINAL_ID_NB_TX_30DAY_WINDOW<=15.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.83,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.23,TERMINAL_ID_NB_TX_30DAY_WINDOW<=30.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.23,TERMINAL_ID_RISK_30DAY_WINDOW<=0.04"
11025,22.68,3.0,26.683333333333405,17.0,29.72941176470589,77.0,30.924805194805185,0.0,0.0,5.0,0.0,12.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11026,64.03,6.0,58.39333333333337,26.0,66.36961538461539,117.0,58.70410256410259,1.0,0.0,8.0,0.0,26.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11027,75.24,3.0,98.19666666666643,22.0,101.9836363636363,109.0,95.01467889908251,0.0,0.0,1.0,0.0,10.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11028,13.96,2.0,10.095000000000011,12.0,44.00416666666672,82.0,45.066829268292686,0.0,0.0,3.0,0.0,17.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11029,23.99,4.0,29.674999999999976,28.0,64.09285714285714,92.0,69.43641304347821,0.0,0.0,2.0,0.0,12.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11030,87.6,2.0,107.45999999999997,14.0,69.22857142857146,72.0,72.29249999999998,3.0,0.0,7.0,0.0,24.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11031,65.58,4.0,91.21999999999997,15.0,73.47733333333339,84.0,65.7760714285714,1.0,0.0,4.0,0.0,24.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11032,40.42,5.0,26.660000000000014,24.0,30.972916666666666,93.0,33.35913978494627,0.0,0.0,3.0,0.0,23.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11033,15.84,2.0,15.700000000000035,21.0,14.316190476190476,102.0,16.142647058823528,0.0,0.0,5.0,0.0,22.0,0.045454545454545456,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11034,37.05,9.0,28.877777777777776,28.0,28.035714285714295,109.0,27.091376146788974,0.0,0.0,5.0,0.0,19.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11035,26.04,3.0,23.99666666666668,6.0,35.546666666666695,37.0,29.368108108108125,1.0,0.0,4.0,0.0,21.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11036,67.27,2.0,63.619999999999926,22.0,83.40545454545456,66.0,88.59106060606065,1.0,0.0,2.0,0.0,14.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11037,75.82,3.0,87.89,7.0,65.54285714285712,20.0,71.94500000000002,0.0,0.0,9.0,0.0,27.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11038,8.93,4.0,98.06249999999994,22.0,90.10681818181817,75.0,81.59520000000003,0.0,0.0,3.0,0.0,26.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11039,18.89,5.0,12.634000000000007,29.0,12.706551724137917,118.0,13.192288135593223,0.0,0.0,4.0,0.0,23.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11040,62.29,2.0,61.03000000000008,18.0,47.947222222222194,69.0,47.64115942028984,1.0,0.0,6.0,0.0,23.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11041,122.09,4.0,104.93750000000009,13.0,91.44615384615382,66.0,91.09878787878782,0.0,0.0,1.0,0.0,8.0,0.0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11042,12.24,5.0,97.23600000000002,22.0,74.88227272727265,99.0,85.22202020202035,2.0,0.0,7.0,0.0,37.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11043,13.48,5.0,17.763999999999996,14.0,19.28642857142857,69.0,20.389855072463764,1.0,0.0,7.0,0.0,23.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11044,26.16,4.0,38.10750000000002,15.0,64.94666666666669,43.0,81.40837209302329,0.0,0.0,2.0,0.0,7.0,0.0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11045,47.57,1.0,47.57000000000001,10.0,28.916999999999994,36.0,33.56166666666666,0.0,0.0,5.0,0.0,18.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11046,6.26,4.0,8.709999999999999,16.0,11.715625000000001,70.0,12.631999999999996,0.0,0.0,2.0,0.0,15.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11047,58.02,8.0,47.31875000000001,28.0,35.915357142857154,108.0,39.9603703703704,1.0,0.0,6.0,0.0,33.0,0.030303030303030304,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11048,41.78,3.0,41.313333333333325,22.0,53.023181818181804,69.0,52.48492753623185,0.0,0.0,4.0,0.0,19.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11049,33.77,6.0,25.019999999999982,30.0,24.668666666666663,99.0,25.742727272727283,2.0,0.0,8.0,0.0,33.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11050,144.46,2.0,110.50499999999995,8.0,74.5825000000001,44.0,95.71454545454543,3.0,0.0,8.0,0.0,28.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11051,87.09,3.0,78.0833333333333,16.0,68.87437500000003,72.0,62.247222222222234,2.0,0.0,4.0,0.0,16.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11052,120.21,5.0,108.65599999999995,32.0,75.89718749999994,116.0,79.81793103448273,0.0,0.0,7.0,0.0,26.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11053,25.2,7.0,32.61285714285712,30.0,28.992000000000026,113.0,27.64141592920351,0.0,0.0,2.0,0.0,16.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11054,13.78,1.0,13.780000000000015,23.0,9.75782608695652,76.0,11.87144736842105,0.0,0.0,6.0,0.0,32.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11055,47.51,3.0,41.10666666666669,18.0,28.716666666666672,63.0,30.04063492063491,0.0,0.0,7.0,0.0,21.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11056,13.74,2.0,16.245,16.0,23.418750000000003,51.0,26.566666666666652,0.0,0.0,1.0,0.0,15.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11057,6.74,6.0,8.37333333333333,26.0,11.311538461538456,110.0,11.094727272727273,1.0,0.0,7.0,0.0,19.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11058,37.25,2.0,45.2,16.0,39.874375,65.0,40.9916923076923,0.0,0.0,0.0,0.0,14.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11059,117.79,6.0,82.90833333333329,20.0,78.83149999999998,92.0,74.50815217391299,0.0,0.0,1.0,0.0,15.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11060,20.04,4.0,45.19000000000002,22.0,60.82454545454545,76.0,58.57697368421052,0.0,0.0,4.0,0.0,20.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11061,26.06,3.0,26.630000000000027,16.0,42.33750000000002,47.0,43.551276595744696,0.0,0.0,2.0,0.0,11.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11062,79.24,3.0,88.64666666666646,23.0,81.08956521739124,91.0,77.80857142857147,1.0,0.0,4.0,0.0,14.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063,122.99,3.0,102.60666666666675,18.0,73.61222222222227,78.0,72.93935897435891,3.0,0.0,8.0,0.0,31.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11064,70.23,5.0,77.77000000000002,18.0,104.71666666666651,119.0,104.92924369747894,0.0,0.0,7.0,0.0,24.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11065,146.69,4.0,119.88999999999992,23.0,99.96260869565215,76.0,96.22789473684206,0.0,0.0,5.0,0.0,22.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11066,16.88,2.0,38.155,23.0,72.47695652173921,109.0,79.89550458715591,0.0,0.0,1.0,0.0,11.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11067,15.47,9.0,10.942222222222226,24.0,10.390000000000011,115.0,9.841565217391311,0.0,0.0,5.0,0.0,17.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11068,140.53,4.0,111.215,24.0,98.97000000000001,104.0,108.7846153846154,0.0,0.0,4.0,0.0,23.0,0.0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11069,129.72,6.0,104.135,29.0,83.94275862068964,96.0,91.40583333333326,1.0,0.0,4.0,0.0,19.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11070,7.02,3.0,12.966666666666683,28.0,16.807499999999994,117.0,16.823931623931628,0.0,0.0,1.0,0.0,21.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11071,59.33,3.0,69.4966666666666,24.0,90.84083333333335,76.0,88.04026315789469,1.0,0.0,2.0,0.0,17.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11072,95.61,2.0,82.90500000000003,23.0,94.29782608695656,83.0,85.61927710843375,1.0,0.0,5.0,0.0,21.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11073,86.56,3.0,94.5,16.0,106.225625,66.0,90.83878787878791,0.0,0.0,11.0,0.0,30.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11074,17.49,2.0,28.834999999999994,11.0,22.17,45.0,21.182000000000002,0.0,0.0,5.0,0.0,24.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11075,24.03,4.0,24.78499999999996,22.0,25.711363636363636,96.0,23.778437500000038,0.0,0.0,3.0,0.0,18.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11076,10.04,2.0,9.509999999999994,13.0,7.19076923076923,41.0,6.688536585365851,2.0,0.0,9.0,0.0,34.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11077,28.24,9.0,50.96666666666667,30.0,48.471666666666664,117.0,47.03307692307694,0.0,0.0,6.0,0.0,20.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11078,110.45,7.0,81.81571428571424,25.0,71.01800000000001,116.0,61.76827586206901,0.0,0.0,2.0,0.0,11.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11079,16.7,3.0,12.749999999999995,25.0,10.189599999999999,91.0,11.441208791208792,0.0,0.0,2.0,0.0,12.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11080,7.79,3.0,38.576666666666675,16.0,41.91937499999998,50.0,38.169200000000004,1.0,0.0,7.0,0.0,21.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11081,60.47,7.0,52.77857142857139,16.0,59.49812500000008,82.0,63.03817073170733,0.0,0.0,3.0,0.0,14.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11082,6.96,7.0,6.085714285714279,24.0,6.414166666666669,98.0,6.970918367346943,1.0,0.0,3.0,0.0,14.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11083,38.59,1.0,38.589999999999925,10.0,37.46800000000003,47.0,42.15021276595744,1.0,0.0,8.0,0.0,25.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11084,112.61,4.0,65.66000000000004,14.0,100.14999999999996,63.0,82.45428571428577,0.0,0.0,5.0,0.0,15.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11085,42.12,5.0,39.23599999999999,22.0,43.27363636363633,70.0,41.544714285714306,0.0,0.0,2.0,0.0,17.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11086,18.66,5.0,23.227999999999962,27.0,29.702962962963028,122.0,34.1662295081967,0.0,0.0,7.0,0.0,24.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11087,32.24,3.0,34.92333333333331,15.0,38.88333333333331,52.0,41.7223076923077,2.0,0.0,6.0,0.0,25.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11088,42.54,4.0,44.78499999999996,34.0,41.73676470588237,116.0,43.865517241379294,1.0,0.0,5.0,0.0,30.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11089,28.77,1.0,28.77,1.0,28.77,2.0,53.71,2.0,0.0,2.0,0.0,13.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11090,99.71,4.0,86.745,22.0,76.55590909090913,72.0,74.82861111111112,0.0,0.0,5.0,0.0,23.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11091,101.18,6.0,64.76666666666668,31.0,53.676451612903186,130.0,58.260769230769185,1.0,0.0,4.0,0.0,20.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11092,68.16,3.0,74.27999999999999,23.0,49.56130434782611,83.0,55.25204819277108,1.0,0.0,6.0,0.0,24.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11093,34.02,3.0,19.639999999999954,20.0,25.877999999999997,87.0,25.581149425287382,1.0,0.0,3.0,0.0,17.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11094,33.78,2.0,26.135000000000005,9.0,24.91666666666667,33.0,22.241515151515152,2.0,0.0,7.0,0.0,26.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11095,9.67,2.0,11.734999999999992,18.0,12.695555555555552,55.0,13.760363636363637,0.0,0.0,5.0,0.0,16.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11096,103.81,5.0,83.71400000000004,22.0,82.78590909090897,118.0,97.97186440677962,0.0,0.0,1.0,0.0,17.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11097,24.03,3.0,64.45999999999992,26.0,96.07384615384625,107.0,85.97317757009343,0.0,0.0,2.0,0.0,15.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11098,86.82,4.0,91.5875,22.0,93.69681818181816,87.0,79.34011494252869,0.0,0.0,3.0,0.0,18.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11099,136.34,3.0,150.65333333333345,19.0,102.3347368421052,72.0,103.00736111111114,1.0,0.0,3.0,0.0,17.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11100,88.89,7.0,58.964285714285744,25.0,66.25120000000005,115.0,61.843478260869595,2.0,0.0,6.0,0.0,26.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11101,88.04,4.0,103.77500000000002,10.0,85.11300000000003,64.0,74.99171875000002,1.0,0.0,12.0,0.0,23.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102,29.39,4.0,30.04500000000002,24.0,30.70333333333332,107.0,31.415794392523367,0.0,0.0,1.0,0.0,12.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11103,44.17,2.0,39.50000000000001,18.0,47.257777777777775,90.0,46.55533333333331,0.0,0.0,1.0,0.0,13.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11104,11.53,7.0,41.378571428571426,34.0,33.5535294117647,107.0,31.099439252336463,1.0,0.0,6.0,0.0,26.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11105,8.12,3.0,9.096666666666666,3.0,9.096666666666666,16.0,10.3975,0.0,0.0,7.0,0.0,25.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11106,30.28,3.0,69.47333333333334,14.0,72.97071428571425,78.0,71.14487179487185,2.0,0.0,3.0,0.0,14.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
