,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>219.68,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=195.23,CUSTOMER_ID_NB_TX_7DAY_WINDOW>30.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=122.38,CUSTOMER_ID_NB_TX_30DAY_WINDOW>110.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=94.18,CUSTOMER_ID_NB_TX_1DAY_WINDOW>8.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW>0.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37,TERMINAL_ID_NB_TX_30DAY_WINDOW<=43.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08,TX_DURING_NIGHT>0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW>1.50,"TX_AMOUNT<=219.68,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=195.85","TX_AMOUNT<=219.68,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=28.15","TX_AMOUNT<=219.68,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=219.68,TERMINAL_ID_NB_TX_7DAY_WINDOW<=1.50","TX_AMOUNT<=219.68,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37","TX_AMOUNT<=219.68,TERMINAL_ID_NB_TX_30DAY_WINDOW<=43.50","TX_AMOUNT<=219.68,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>195.23,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=30.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=7.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=110.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=7.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=0.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=7.50","TX_DURING_NIGHT<=0.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=7.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=195.23","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>195.23,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>195.23,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=110.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=24.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=15.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=0.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=25.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>43.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=17.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=30.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=73.66","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=101.00","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=110.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>43.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=62.00","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=110.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=59.29","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.08,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TX_DURING_NIGHT<=0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=25.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.09","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.08,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=0.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.08,TERMINAL_ID_NB_TX_30DAY_WINDOW<=20.50"
9943,92.92,2.0,103.99999999999994,14.0,115.95500000000007,59.0,98.55152542372882,1.0,0.0,2.0,0.0,18.0,0.0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9944,164.31,7.0,110.93999999999996,25.0,92.37840000000004,87.0,80.94804597701153,3.0,0.0,6.0,0.0,17.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9945,52.86,6.0,41.73000000000001,13.0,44.13923076923076,85.0,45.896352941176495,3.0,0.0,5.0,0.0,18.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9946,11.03,4.0,36.5475,22.0,40.591818181818205,105.0,40.70695238095236,0.0,0.0,6.0,0.0,22.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9947,76.82,2.0,81.515,7.0,73.26714285714282,44.0,66.6556818181818,0.0,0.0,4.0,0.0,11.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9948,7.64,5.0,7.411999999999996,22.0,7.722727272727275,95.0,9.010736842105263,0.0,0.0,4.0,0.0,12.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9949,91.89,3.0,101.36000000000008,23.0,73.69521739130435,98.0,88.22540816326533,1.0,0.0,6.0,0.0,27.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9950,34.95,2.0,31.225,19.0,27.093684210526316,86.0,25.315348837209285,0.0,0.0,5.0,0.0,24.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9951,1.02,4.0,17.1725,20.0,14.682000000000007,84.0,15.03059523809525,0.0,0.0,2.0,0.0,24.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9952,23.14,3.0,28.64333333333333,16.0,25.473124999999985,70.0,24.007999999999996,2.0,0.0,4.0,0.0,18.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9953,12.7,3.0,15.436666666666673,10.0,11.041,59.0,10.551525423728817,0.0,0.0,2.0,0.0,11.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9954,20.47,3.0,92.24333333333334,20.0,81.28750000000004,70.0,82.72628571428575,0.0,0.0,3.0,0.0,22.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9955,61.05,4.0,33.502499999999934,18.0,44.46444444444441,119.0,44.07058823529414,1.0,0.0,6.0,0.0,23.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9956,12.52,2.0,14.120000000000026,11.0,12.56454545454546,45.0,12.165111111111115,0.0,0.0,6.0,0.0,24.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9957,65.3,7.0,83.55142857142853,30.0,80.39033333333334,104.0,71.77278846153851,1.0,0.0,6.0,0.0,24.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9958,125.48,2.0,88.45999999999987,17.0,99.62058823529414,71.0,92.5436619718309,1.0,0.0,5.0,0.0,12.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9959,40.96,4.0,27.127500000000005,26.0,23.694615384615414,97.0,28.288865979381452,2.0,0.0,3.0,0.0,19.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9960,91.8,3.0,102.87333333333343,21.0,89.23285714285711,95.0,92.60326315789472,1.0,0.0,6.0,0.0,16.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9961,9.45,3.0,16.50666666666668,25.0,17.996799999999993,89.0,18.619999999999994,1.0,0.0,9.0,0.0,27.0,0.037037037037037035,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9962,67.32,2.0,40.98499999999994,12.0,61.49583333333337,59.0,86.26610169491528,0.0,0.0,3.0,0.0,18.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9963,32.63,2.0,28.745000000000033,19.0,28.79736842105263,75.0,30.766933333333334,0.0,0.0,3.0,0.0,25.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9964,33.73,2.0,18.01000000000007,11.0,69.6236363636364,56.0,76.01392857142854,0.0,0.0,7.0,0.0,24.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9965,5.9,4.0,10.197500000000003,19.0,6.78368421052631,78.0,6.83064102564103,2.0,0.0,6.0,0.0,25.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9966,34.38,3.0,36.32999999999999,33.0,45.827878787878774,111.0,52.69027027027028,0.0,0.0,0.0,0.0,9.0,0.0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9967,118.52,7.0,106.36285714285707,30.0,89.40199999999999,84.0,88.1261904761905,1.0,0.0,4.0,0.0,22.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9968,66.53,1.0,66.52999999999989,7.0,74.01285714285713,41.0,82.10560975609759,0.0,0.0,5.0,0.0,16.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9969,20.15,3.0,26.173333333333318,13.0,23.167692307692313,67.0,27.360746268656712,0.0,0.0,2.0,0.0,12.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9970,104.07,2.0,93.91999999999979,14.0,89.2099999999999,76.0,99.43631578947372,0.0,0.0,5.0,0.0,30.0,0.0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9971,15.35,2.0,17.234999999999996,20.0,15.141499999999999,77.0,16.344675324675304,0.0,0.0,2.0,0.0,18.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9972,86.4,4.0,109.88499999999999,19.0,107.18105263157896,76.0,98.60513157894731,0.0,0.0,3.0,0.0,30.0,0.0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9973,136.33,5.0,92.75199999999995,23.0,80.15913043478264,100.0,81.40559999999995,3.0,0.0,8.0,0.0,23.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9974,6.03,3.0,6.520000000000006,19.0,6.332631578947374,111.0,6.273513513513508,1.0,0.0,3.0,0.0,21.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9975,162.84,2.0,131.265,11.0,84.7690909090909,20.0,87.40400000000001,0.0,0.0,2.0,0.0,9.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9976,49.59,3.0,50.136666666666656,22.0,37.68545454545452,81.0,35.95975308641977,0.0,0.0,9.0,0.0,32.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9977,161.29,4.0,87.28749999999994,23.0,88.80739130434795,110.0,95.88127272727273,1.0,0.0,5.0,0.0,24.0,0.0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9978,59.85,4.0,69.01250000000002,22.0,71.71227272727278,101.0,73.79554455445539,0.0,0.0,2.0,0.0,13.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9979,99.4,2.0,120.45500000000004,17.0,104.49411764705881,53.0,96.17999999999999,1.0,0.0,5.0,0.0,16.0,0.0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9980,17.15,2.0,16.099999999999994,11.0,14.04636363636364,31.0,12.415806451612905,1.0,0.0,4.0,0.0,15.0,0.13333333333333333,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
9981,19.91,6.0,15.304999999999993,28.0,17.118571428571432,110.0,15.202818181818191,0.0,0.0,7.0,0.0,19.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9982,6.27,5.0,7.15,26.0,8.289230769230773,115.0,8.717478260869564,0.0,0.0,3.0,0.0,22.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9983,14.3,4.0,23.182499999999976,18.0,31.93722222222222,70.0,31.576142857142884,1.0,0.0,4.0,0.0,28.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9984,98.72,2.0,64.73999999999992,27.0,84.1885185185184,118.0,81.37203389830509,3.0,0.0,8.0,0.0,27.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9985,17.84,3.0,13.186666666666627,14.0,19.6914285714286,96.0,21.314166666666672,1.0,0.0,5.0,0.0,26.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9986,18.57,1.0,18.56999999999995,17.0,13.752352941176468,65.0,15.984153846153836,0.0,0.0,6.0,0.0,29.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9987,13.48,2.0,14.224999999999994,15.0,28.785333333333348,49.0,30.220000000000002,0.0,0.0,5.0,0.0,21.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9988,133.73,10.0,92.86600000000003,28.0,99.18571428571428,102.0,97.1507843137255,0.0,0.0,6.0,0.0,28.0,0.0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9989,27.91,2.0,24.570000000000036,18.0,31.607777777777795,91.0,30.544725274725263,0.0,0.0,4.0,0.0,19.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9990,18.11,6.0,55.90333333333333,31.0,54.44677419354838,111.0,55.68270270270268,1.0,0.0,4.0,0.0,15.0,0.0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9991,86.88,4.0,68.61750000000002,9.0,69.31444444444449,53.0,63.61056603773585,3.0,0.0,6.0,0.0,15.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9992,101.71,5.0,90.83799999999998,20.0,78.463,91.0,86.17714285714281,1.0,0.0,9.0,0.0,26.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9993,58.94,1.0,58.940000000000026,3.0,81.74999999999999,18.0,80.36611111111112,0.0,0.0,1.0,0.0,20.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9994,29.99,2.0,20.665000000000084,11.0,60.3545454545454,53.0,76.54358490566037,1.0,0.0,4.0,0.0,24.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9995,23.08,4.0,36.005000000000024,16.0,56.89749999999995,58.0,64.26551724137931,2.0,0.0,4.0,0.0,16.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9996,92.06,5.0,102.05399999999996,28.0,85.19821428571427,116.0,80.24965517241375,1.0,0.0,4.0,0.0,16.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9997,148.23,2.0,129.06000000000003,21.0,79.83857142857146,82.0,80.81609756097555,0.0,0.0,1.0,0.0,10.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9998,101.93,1.0,101.93000000000012,14.0,87.30714285714285,68.0,91.50897058823529,2.0,0.0,4.0,0.0,19.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9999,54.19,7.0,51.08285714285711,23.0,52.74173913043479,93.0,58.14817204301074,0.0,0.0,2.0,0.0,16.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,36.24,7.0,39.678571428571466,26.0,43.416923076923055,118.0,41.983898305084715,2.0,0.0,9.0,0.0,30.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10001,44.74,3.0,39.88666666666668,14.0,54.2435714285714,61.0,60.86327868852464,1.0,0.0,2.0,0.0,16.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002,8.68,5.0,39.49000000000002,32.0,51.16906249999999,98.0,47.84132653061231,1.0,0.0,3.0,0.0,17.0,0.0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10003,51.32,3.0,70.74333333333333,12.0,92.24583333333338,46.0,94.97347826086954,0.0,0.0,4.0,0.0,20.0,0.0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10004,44.23,2.0,26.20999999999998,12.0,38.222500000000004,62.0,36.337096774193576,2.0,0.0,6.0,0.0,34.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
