,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>221.75,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=218.92,CUSTOMER_ID_NB_TX_7DAY_WINDOW>22.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=147.43,CUSTOMER_ID_NB_TX_30DAY_WINDOW>91.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=114.53,CUSTOMER_ID_NB_TX_1DAY_WINDOW>3.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.42,TERMINAL_ID_RISK_7DAY_WINDOW<=0.27,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10,TX_DURING_NIGHT<=0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TERMINAL_ID_NB_TX_30DAY_WINDOW>26.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=1.50,"TX_AMOUNT<=221.75,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=2.10","TX_AMOUNT<=221.75,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=13.74","TX_AMOUNT<=221.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=5.12","TX_AMOUNT<=221.75,TERMINAL_ID_RISK_1DAY_WINDOW<=0.42","TX_AMOUNT<=221.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.27","TX_AMOUNT<=221.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>147.43,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","TX_DURING_NIGHT>0.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>218.92,TERMINAL_ID_RISK_1DAY_WINDOW<=0.42","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>218.92,TERMINAL_ID_NB_TX_30DAY_WINDOW<=10.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=22.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=52.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=23.50","TX_DURING_NIGHT>0.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=22.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=90.06","TERMINAL_ID_RISK_7DAY_WINDOW>0.27,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=95.87","TERMINAL_ID_RISK_30DAY_WINDOW>0.10,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=96.98","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=124.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.27,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=123.00","TX_DURING_NIGHT>0.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=132.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=105.93","TERMINAL_ID_RISK_7DAY_WINDOW>0.27,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=92.99","TERMINAL_ID_RISK_30DAY_WINDOW>0.10,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=102.05","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.50","TX_DURING_NIGHT>0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_7DAY_WINDOW<=9.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_RISK_7DAY_WINDOW<=0.82","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_30DAY_WINDOW<=22.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_RISK_30DAY_WINDOW<=0.04","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.27,TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=26.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=9.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.10,TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.50","TX_DURING_NIGHT>0.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=1.50","TX_DURING_NIGHT>0.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=12.50"
11049,47.9,8.0,64.19500000000002,26.0,60.40384615384619,89.0,61.88224719101125,0.0,0.0,2.0,0.0,18.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11050,76.21,2.0,90.68000000000004,8.0,60.975000000000016,39.0,75.1902564102564,0.0,0.0,4.0,0.0,20.0,0.05,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11051,26.9,5.0,38.7680000000001,30.0,49.9996666666667,118.0,55.60194915254239,1.0,0.0,7.0,0.0,31.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11052,35.09,4.0,78.51250000000002,20.0,74.81649999999999,71.0,82.98521126760564,0.0,0.0,6.0,0.0,25.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11053,12.56,3.0,11.080000000000007,21.0,11.14095238095236,83.0,12.286867469879514,0.0,0.0,6.0,0.0,18.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11054,58.08,5.0,45.11200000000004,11.0,45.10181818181821,65.0,44.134307692307715,0.0,0.0,1.0,0.0,14.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
11055,33.29,4.0,45.84500000000001,13.0,45.85461538461538,50.0,45.463200000000015,2.0,0.0,7.0,0.0,20.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11056,51.21,7.0,56.04857142857134,30.0,71.87433333333335,112.0,71.57571428571433,0.0,0.0,2.0,0.0,16.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11057,58.8,3.0,85.36999999999996,22.0,76.5795454545454,87.0,75.31114942528735,0.0,0.0,3.0,0.0,14.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11058,78.29,6.0,65.99666666666666,26.0,56.46076923076923,84.0,57.84535714285713,0.0,0.0,3.0,0.0,15.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11059,48.84,5.0,40.49600000000002,27.0,59.00592592592584,121.0,63.3752892561984,0.0,0.0,3.0,0.0,14.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11060,8.12,3.0,8.563333333333341,14.0,6.6078571428571475,55.0,7.876181818181815,0.0,0.0,3.0,0.0,12.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
11061,19.52,4.0,25.787500000000005,13.0,25.46076923076923,34.0,24.790882352941185,0.0,0.0,3.0,0.0,16.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11062,45.74,5.0,36.93199999999997,33.0,38.345454545454544,117.0,37.72102564102563,4.0,0.0,6.0,0.0,19.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11063,104.25,2.0,81.95000000000005,9.0,60.008888888888855,36.0,74.03722222222225,1.0,0.0,8.0,0.0,21.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11064,23.44,1.0,23.44000000000004,31.0,18.66548387096774,113.0,15.978318584070799,0.0,0.0,3.0,0.0,16.0,0.0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11065,57.65,6.0,55.556666666666665,12.0,78.22083333333332,32.0,70.34781250000002,3.0,0.0,7.0,0.0,23.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11066,75.68,5.0,101.93000000000005,23.0,85.0321739130435,91.0,93.20626373626376,2.0,0.0,6.0,0.0,19.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11067,70.71,2.0,78.57499999999985,17.0,51.40999999999999,78.0,45.583589743589705,0.0,0.0,2.0,0.0,26.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11068,68.45,3.0,58.56666666666663,16.0,61.46375000000001,82.0,52.56792682926831,1.0,0.0,2.0,0.0,15.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11069,166.12,5.0,107.72400000000002,22.0,94.86590909090918,110.0,97.44499999999991,1.0,0.0,5.0,0.0,23.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11070,95.27,1.0,95.27000000000004,8.0,67.78124999999999,41.0,71.30975609756098,0.0,0.0,2.0,0.0,16.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11071,94.43,8.0,61.97125000000001,26.0,56.54038461538466,103.0,54.34388349514561,2.0,0.0,8.0,0.0,25.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11072,93.64,7.0,75.45428571428572,32.0,69.85624999999997,99.0,71.44555555555554,0.0,0.0,5.0,0.0,22.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11073,72.57,4.0,72.54249999999993,22.0,56.690000000000005,97.0,52.009278350515416,0.0,0.0,4.0,0.0,16.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11074,40.94,4.0,38.127499999999955,21.0,36.01571428571426,80.0,38.030124999999984,0.0,0.0,5.0,0.0,18.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11075,29.63,4.0,26.369999999999965,20.0,23.58500000000002,104.0,30.488750000000024,0.0,0.0,1.0,0.0,18.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
11076,28.35,4.0,45.077500000000036,14.0,68.18000000000004,57.0,77.14070175438586,1.0,0.0,6.0,0.0,16.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11077,135.16,3.0,87.01999999999998,18.0,69.00555555555556,64.0,69.28046875,3.0,0.0,9.0,0.0,21.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11078,51.09,5.0,47.18800000000006,18.0,51.464999999999996,80.0,51.858249999999984,1.0,0.0,2.0,0.0,17.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11079,34.19,4.0,55.14500000000001,27.0,57.779259259259256,106.0,58.20764150943402,1.0,0.0,3.0,0.0,14.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11080,41.9,3.0,70.51999999999995,31.0,81.22741935483874,117.0,85.35726495726493,1.0,0.0,4.0,0.0,26.0,0.0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11081,88.95,5.0,66.7240000000001,16.0,75.11312500000005,77.0,81.29207792207792,0.0,0.0,5.0,0.0,28.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11082,33.45,7.0,61.34714285714284,27.0,55.60851851851852,85.0,57.55835294117646,1.0,0.0,4.0,0.0,19.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11083,25.97,1.0,25.969999999999985,22.0,31.992727272727265,107.0,32.60177570093457,0.0,0.0,4.0,0.0,27.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11084,18.19,3.0,15.463333333333336,11.0,14.05636363636364,38.0,14.266052631578944,0.0,0.0,4.0,0.0,20.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11085,15.01,2.0,11.319999999999997,16.0,15.017499999999988,98.0,15.403061224489797,0.0,0.0,3.0,0.0,15.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11086,82.67,4.0,99.36000000000006,21.0,75.01904761904763,100.0,77.99889999999996,0.0,0.0,9.0,0.0,30.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11087,110.12,3.0,125.49666666666678,17.0,86.15,53.0,87.3356603773585,0.0,0.0,2.0,0.0,27.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11088,64.01,2.0,49.285000000000004,8.0,66.64625000000005,55.0,69.37872727272726,0.0,0.0,3.0,0.0,15.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11089,27.01,6.0,36.90166666666666,25.0,36.755200000000016,119.0,36.24100840336136,1.0,0.0,4.0,0.0,22.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11090,64.56,2.0,66.42499999999998,23.0,41.65782608695654,100.0,48.09390000000002,0.0,0.0,3.0,0.0,14.0,0.0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11091,37.02,5.0,28.966000000000008,33.0,29.401212121212136,101.0,29.205445544554454,1.0,0.0,3.0,0.0,14.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11092,93.67,4.0,57.78500000000001,22.0,40.66590909090909,62.0,40.05080645161291,3.0,0.0,9.0,0.0,35.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11093,49.39,4.0,71.11999999999992,17.0,81.825294117647,82.0,84.95048780487802,4.0,0.25,12.0,0.08333333333333333,33.0,0.030303030303030304,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11094,19.62,4.0,48.38749999999998,24.0,70.34208333333332,113.0,67.57230088495575,2.0,0.0,3.0,0.0,17.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11095,29.06,2.0,25.520000000000003,15.0,27.806000000000044,86.0,26.977093023255815,2.0,0.0,4.0,0.0,18.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11096,50.07,4.0,49.13250000000005,19.0,66.85526315789473,86.0,58.44406976744189,0.0,0.0,3.0,0.0,16.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11097,28.95,3.0,19.506666666666664,18.0,18.605555555555565,60.0,18.58216666666667,1.0,0.0,7.0,0.0,22.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11098,29.99,4.0,29.02249999999993,28.0,36.773928571428634,134.0,31.537761194029812,2.0,0.0,9.0,0.0,36.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11099,64.04,4.0,44.2675000000001,18.0,81.2233333333333,57.0,106.10561403508768,0.0,0.0,2.0,0.0,13.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11100,136.97,4.0,134.0799999999999,29.0,111.08241379310341,98.0,99.95295918367339,0.0,0.0,3.0,0.0,9.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
11101,19.84,3.0,56.300000000000004,14.0,94.50142857142853,44.0,93.52136363636363,1.0,0.0,8.0,0.0,30.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11102,66.71,2.0,78.21000000000008,18.0,83.22722222222225,66.0,96.46136363636369,1.0,0.0,4.0,0.0,18.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11103,8.28,4.0,14.892499999999998,16.0,16.266250000000003,88.0,15.024545454545455,0.0,0.0,10.0,0.0,26.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11104,144.91,6.0,76.46999999999997,22.0,59.08999999999995,96.0,66.9154166666667,0.0,0.0,4.0,0.0,17.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11105,68.22,4.0,88.51250000000005,20.0,99.92800000000005,78.0,85.18141025641027,3.0,0.0,7.0,0.0,18.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11106,22.85,5.0,27.09800000000002,30.0,24.964999999999993,99.0,25.298686868686847,0.0,0.0,2.0,0.0,14.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11107,16.61,5.0,58.25000000000002,23.0,57.1391304347826,69.0,58.51565217391304,0.0,0.0,4.0,0.0,20.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11108,94.73,2.0,70.97999999999996,8.0,75.38999999999999,23.0,78.6478260869565,0.0,0.0,4.0,0.0,14.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11109,32.35,4.0,25.720000000000006,16.0,21.558750000000007,61.0,21.729344262295093,0.0,0.0,4.0,0.0,17.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11110,6.25,3.0,11.649999999999986,25.0,27.986800000000002,121.0,28.72231404958675,2.0,0.0,4.0,0.0,26.0,0.0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11111,4.15,2.0,6.519999999999995,9.0,12.616666666666664,34.0,19.610294117647058,0.0,0.0,4.0,0.0,15.0,0.0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
