,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>219.08,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>218.89,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=38.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=201.87,CUSTOMER_ID_NB_TX_30DAY_WINDOW>9.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=125.73,TERMINAL_ID_NB_TX_1DAY_WINDOW>1.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.23,TERMINAL_ID_NB_TX_30DAY_WINDOW<=25.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=219.08,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=219.08,TERMINAL_ID_RISK_7DAY_WINDOW<=0.23","TX_AMOUNT<=219.08,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08","CUSTOMER_ID_NB_TX_7DAY_WINDOW>38.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>125.73,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=8.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>3.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=8.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>25.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=9.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=218.89,TERMINAL_ID_RISK_7DAY_WINDOW<=0.23","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>201.87,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=21.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>38.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=123.50","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>125.73,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=11.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=16.00","CUSTOMER_ID_NB_TX_7DAY_WINDOW>38.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.23,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=24.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>38.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=15.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>201.87,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=92.00","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>201.87,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>201.87,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>201.87,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>201.87,TERMINAL_ID_RISK_7DAY_WINDOW<=0.23","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>201.87,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>125.73,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=75.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=68.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=9.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=9.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=12.50","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>125.73,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>125.73,TERMINAL_ID_RISK_7DAY_WINDOW<=0.23","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>125.73,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=24.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.22","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.23,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.23,TERMINAL_ID_RISK_30DAY_WINDOW<=0.06"
8790,55.98,7.0,53.635714285714286,41.0,61.489512195121925,142.0,63.55190140845071,0.0,0.0,5.0,0.0,24.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8791,31.12,2.0,31.405,8.0,32.57749999999999,26.0,33.68576923076921,0.0,0.0,1.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8792,101.41,4.0,111.99249999999998,19.0,86.2863157894737,79.0,83.63810126582278,0.0,0.0,0.0,0.0,23.0,0.043478260869565216,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8793,23.88,4.0,44.70000000000002,18.0,51.72222222222221,77.0,54.41350649350651,2.0,0.0,8.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8794,46.15,7.0,59.651428571428596,27.0,56.75888888888889,94.0,57.08606382978724,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8795,6.0,4.0,55.11250000000003,18.0,60.86222222222224,82.0,73.61658536585372,0.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8796,46.39,2.0,59.56500000000006,11.0,51.76818181818182,44.0,50.92204545454544,0.0,0.0,1.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8797,52.24,1.0,52.24000000000003,6.0,47.09333333333336,21.0,50.03380952380952,1.0,0.0,8.0,0.0,30.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8798,186.13,3.0,117.34666666666662,15.0,106.38533333333329,69.0,100.47347826086957,0.0,0.0,6.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8799,143.43,7.0,71.21285714285725,28.0,53.022142857142896,112.0,64.17116071428568,0.0,0.0,2.0,0.0,25.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8800,71.28,5.0,44.276,28.0,46.48428571428572,113.0,44.671415929203576,1.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8801,20.48,3.0,14.220000000000008,27.0,14.002962962962961,85.0,13.739529411764712,3.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8802,126.76,1.0,126.75999999999998,11.0,80.0772727272726,64.0,79.23578125,0.0,0.0,2.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8803,111.52,1.0,111.52000000000001,7.0,89.08428571428571,24.0,64.98458333333333,2.0,0.0,2.0,0.0,12.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8804,20.84,3.0,35.88333333333332,29.0,72.27172413793102,121.0,81.64239669421491,2.0,0.0,8.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8805,104.45,1.0,104.44999999999975,19.0,82.71315789473687,85.0,78.85611764705887,0.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8806,35.9,2.0,36.79000000000002,14.0,35.908571428571406,67.0,34.82970149253731,2.0,0.0,4.0,0.0,13.0,0.0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8807,12.05,3.0,9.096666666666668,16.0,10.772500000000006,49.0,10.743469387755104,1.0,0.0,5.0,0.0,29.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8808,21.93,5.0,58.61199999999989,25.0,60.67560000000007,89.0,64.96056179775282,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8809,69.0,5.0,69.486,22.0,87.95318181818182,88.0,93.96454545454532,2.0,0.0,2.0,0.0,9.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8810,70.9,3.0,41.37666666666669,14.0,42.392142857142844,52.0,44.74653846153845,1.0,0.0,4.0,0.0,26.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8811,33.28,2.0,30.29999999999997,11.0,35.639999999999965,60.0,47.82316666666668,0.0,0.0,0.0,0.0,14.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8812,60.83,2.0,39.34500000000011,24.0,53.88874999999996,103.0,59.57378640776697,0.0,0.0,2.0,1.0,19.0,0.10526315789473684,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8813,66.03,1.0,66.03,9.0,46.82222222222226,56.0,44.25732142857142,1.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8814,27.76,2.0,20.639999999999986,25.0,30.505199999999988,92.0,30.271304347826067,1.0,0.0,4.0,0.0,13.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8815,77.78,8.0,104.39624999999998,33.0,97.03242424242427,116.0,101.90974137931036,0.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8816,124.54,3.0,104.00333333333334,15.0,103.5473333333332,84.0,96.40214285714285,1.0,0.0,7.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8817,15.99,4.0,49.94499999999998,22.0,60.87363636363632,87.0,60.610574712643675,1.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8818,155.12,3.0,143.3933333333334,11.0,127.10454545454537,70.0,96.38528571428567,1.0,0.0,2.0,0.0,21.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8819,24.94,2.0,28.77500000000002,15.0,37.05199999999999,76.0,32.77723684210526,2.0,0.0,6.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8820,66.1,2.0,71.90500000000002,25.0,74.9248,81.0,74.55851851851851,1.0,0.0,9.0,0.0,29.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8821,34.98,6.0,41.463333333333324,16.0,39.53749999999998,71.0,40.257323943661994,0.0,0.0,1.0,0.0,14.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8822,7.19,2.0,34.67000000000005,18.0,67.74111111111107,88.0,69.50909090909087,0.0,0.0,1.0,0.0,11.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8823,57.48,2.0,47.435000000000116,24.0,77.6945833333334,88.0,85.8120454545454,2.0,0.0,4.0,0.0,30.0,0.0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8824,12.45,2.0,21.750000000000057,23.0,29.47347826086958,71.0,29.238591549295755,1.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8825,180.22,1.0,180.21999999999997,11.0,92.1318181818182,35.0,83.13057142857141,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8826,4.89,5.0,34.72600000000004,30.0,35.063333333333375,127.0,36.190314960629934,0.0,0.0,5.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8827,25.63,4.0,27.24749999999999,22.0,21.63727272727271,87.0,21.91954022988507,1.0,0.0,7.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8828,54.49,9.0,39.164444444444435,21.0,39.08761904761906,116.0,37.38870689655173,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8829,4.87,2.0,45.82500000000001,3.0,41.42666666666669,14.0,55.90071428571428,3.0,0.0,7.0,0.0,37.0,0.0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8830,72.28,3.0,83.80999999999996,11.0,81.6063636363636,40.0,68.82849999999996,3.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8831,42.74,1.0,42.74000000000003,7.0,41.031428571428556,33.0,38.42696969696971,1.0,0.0,6.0,0.0,12.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8832,80.67,6.0,55.61000000000001,28.0,80.24892857142858,100.0,73.03270000000003,1.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8833,94.73,4.0,88.87000000000005,31.0,109.15677419354833,114.0,92.72868421052631,1.0,0.0,7.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8834,6.11,4.0,25.457500000000003,28.0,37.80107142857141,98.0,38.41387755102042,0.0,0.0,2.0,0.0,9.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8835,52.29,6.0,43.063333333333354,28.0,45.585714285714246,111.0,44.656756756756764,2.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8836,22.57,6.0,34.78833333333333,24.0,32.68499999999996,122.0,36.116393442622936,1.0,0.0,10.0,0.0,32.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8837,36.98,1.0,36.97999999999999,8.0,24.028749999999995,29.0,21.850000000000012,0.0,0.0,7.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8838,19.65,6.0,46.726666666666695,35.0,44.983428571428554,144.0,48.77590277777775,2.0,0.0,7.0,0.0,21.0,0.0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8839,54.06,7.0,68.79,33.0,74.5539393939394,118.0,67.6513559322034,1.0,0.0,11.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8840,34.31,2.0,20.759999999999998,7.0,22.725714285714282,24.0,24.79124999999999,0.0,0.0,0.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8841,60.79,4.0,51.709999999999944,27.0,86.77444444444447,133.0,88.64796992481207,3.0,0.0,13.0,0.0,41.0,0.0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8842,3.29,4.0,5.862500000000001,24.0,5.933333333333333,74.0,6.045270270270272,0.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8843,26.44,4.0,62.442499999999974,27.0,76.41481481481482,107.0,73.61242990654212,1.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8844,42.91,5.0,19.304000000000038,36.0,34.402777777777764,125.0,30.92207999999999,1.0,0.0,6.0,0.0,21.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8845,75.38,4.0,44.20749999999997,21.0,49.63999999999996,97.0,48.582061855670084,1.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8846,33.52,2.0,65.95999999999962,25.0,87.45999999999997,89.0,92.15471910112358,1.0,0.0,4.0,0.0,23.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8847,125.31,2.0,97.7299999999999,11.0,65.35999999999999,50.0,82.59939999999999,2.0,0.0,5.0,0.0,13.0,0.0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8848,47.57,3.0,62.79333333333335,18.0,70.49388888888882,101.0,71.1089108910891,0.0,0.0,1.0,0.0,6.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8849,24.18,5.0,35.69599999999999,12.0,35.40166666666668,42.0,35.91166666666667,0.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8850,38.92,2.0,37.66999999999999,12.0,42.76666666666665,39.0,37.67051282051282,0.0,0.0,2.0,0.0,8.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8851,132.15,1.0,132.15000000000003,10.0,97.29499999999993,46.0,98.5195652173913,2.0,0.0,7.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
