,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>213.38,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>210.38,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=12.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=132.06,CUSTOMER_ID_NB_TX_30DAY_WINDOW>19.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=114.35,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42,TERMINAL_ID_NB_TX_30DAY_WINDOW<=20.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=213.38,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=210.38","TX_AMOUNT<=213.38,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42","TX_AMOUNT<=213.38,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=6.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>1.50,TX_DURING_NIGHT<=0.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=210.38,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=132.06","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=210.38,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=210.38,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","CUSTOMER_ID_NB_TX_7DAY_WINDOW>12.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=15.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>12.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>12.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=20.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>12.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=132.06","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>132.06,TERMINAL_ID_NB_TX_30DAY_WINDOW<=25.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=76.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=13.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>4.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=20.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_30DAY_WINDOW<=20.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_RISK_30DAY_WINDOW<=0.20"
7026,33.07,4.0,29.109999999999992,24.0,26.823750000000004,98.0,27.202959183673492,1.0,0.0,8.0,0.0,21.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7027,100.53,5.0,89.53800000000004,23.0,84.54565217391313,99.0,98.37373737373736,0.0,0.0,3.0,0.0,14.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7028,82.5,1.0,82.49999999999994,13.0,54.07000000000001,39.0,68.80897435897438,0.0,0.0,3.0,0.0,22.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7029,71.45,1.0,71.44999999999999,4.0,53.722500000000025,22.0,50.25636363636362,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7030,38.74,5.0,28.26199999999999,24.0,27.370833333333337,110.0,26.361363636363638,0.0,0.0,4.0,0.0,10.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7031,15.47,5.0,20.715999999999998,29.0,18.778620689655174,104.0,21.022403846153857,1.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
7032,31.77,4.0,24.775000000000023,23.0,24.941739130434776,118.0,25.416694915254254,1.0,0.0,7.0,0.0,21.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7033,48.62,4.0,34.03499999999997,10.0,35.468,83.0,34.309518072289166,1.0,0.0,8.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7034,6.85,3.0,7.709999999999994,13.0,11.107692307692304,73.0,10.85561643835616,0.0,0.0,1.0,0.0,21.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7035,7.62,5.0,38.81000000000001,21.0,41.908571428571435,93.0,36.14483870967743,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7036,63.96,3.0,40.76666666666672,24.0,45.398750000000035,116.0,47.18474137931032,1.0,0.0,9.0,0.0,36.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7037,114.87,5.0,125.44400000000005,37.0,99.25135135135135,119.0,90.88168067226886,0.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7038,105.57,2.0,112.53500000000005,22.0,65.05772727272732,122.0,61.76549180327869,1.0,0.0,2.0,0.0,9.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7039,37.44,3.0,27.103333333333353,17.0,20.374117647058807,58.0,19.838620689655183,0.0,0.0,7.0,0.0,28.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7040,12.69,2.0,19.974999999999994,14.0,24.85714285714288,49.0,25.29020408163264,0.0,0.0,6.0,0.0,26.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7041,43.96,3.0,77.64333333333323,23.0,77.83565217391302,90.0,76.00600000000004,0.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7042,39.54,2.0,33.06,21.0,28.104285714285727,57.0,31.82789473684211,1.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7043,103.49,5.0,56.916,15.0,97.62733333333331,62.0,90.90693548387091,1.0,0.0,12.0,0.0,42.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7044,106.89,7.0,72.21142857142853,22.0,62.520909090909136,96.0,63.79541666666669,0.0,0.0,2.0,0.0,15.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7045,107.85,2.0,116.24999999999989,20.0,95.31149999999997,66.0,96.15545454545459,0.0,0.0,3.0,0.0,10.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7046,15.77,4.0,20.294999999999984,23.0,18.730869565217358,81.0,21.79160493827161,0.0,0.0,7.0,0.0,25.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7047,63.13,4.0,83.80500000000004,17.0,81.59705882352947,81.0,78.30172839506174,1.0,0.0,9.0,0.0,22.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7048,117.86,3.0,88.03333333333313,20.0,69.16349999999997,83.0,66.22216867469875,0.0,0.0,8.0,0.0,21.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7049,116.04,5.0,94.36999999999998,18.0,94.51166666666681,95.0,91.56957894736841,2.0,0.0,4.0,0.0,11.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7050,3.17,1.0,3.1699999999998862,16.0,25.847499999999965,82.0,22.429024390243892,0.0,0.0,1.0,0.0,21.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7051,13.66,3.0,12.59333333333335,22.0,11.712727272727285,82.0,12.646585365853655,0.0,0.0,2.0,0.0,18.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7052,60.48,1.0,60.48000000000015,9.0,58.59666666666663,44.0,76.16977272727273,0.0,0.0,3.0,0.0,9.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7053,64.26,5.0,43.08199999999997,22.0,39.70318181818181,70.0,40.689714285714274,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7054,53.57,1.0,53.570000000000014,6.0,45.99833333333333,33.0,57.32636363636365,0.0,0.0,3.0,0.0,21.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7055,8.39,1.0,8.390000000000027,13.0,18.792307692307684,56.0,22.815714285714286,0.0,0.0,5.0,0.0,9.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
7056,74.17,3.0,50.98666666666666,23.0,92.48956521739132,87.0,91.14114942528741,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
7057,33.91,4.0,22.635,26.0,24.26846153846153,104.0,28.878942307692316,2.0,0.0,7.0,0.14285714285714285,29.0,0.034482758620689655,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7058,145.61,3.0,93.87333333333339,24.0,79.66166666666665,100.0,85.83969999999995,1.0,0.0,6.0,0.0,21.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7059,50.71,2.0,65.07999999999996,14.0,58.609285714285726,68.0,60.33882352941176,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7060,66.82,7.0,69.41285714285712,26.0,73.69192307692309,103.0,75.87611650485435,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7061,20.71,6.0,30.621666666666666,24.0,32.75249999999998,111.0,34.25648648648649,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7062,106.8,3.0,82.76999999999998,12.0,106.07083333333333,54.0,98.28537037037042,1.0,0.0,6.0,0.0,12.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7063,65.48,4.0,80.04499999999994,25.0,90.04160000000003,83.0,82.75144578313258,2.0,0.0,7.0,0.0,25.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7064,114.41,3.0,109.8900000000001,20.0,87.51499999999996,98.0,97.06030612244898,0.0,0.0,2.0,0.0,23.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7065,8.85,4.0,34.77750000000007,27.0,56.536666666666676,98.0,63.88091836734697,2.0,0.0,10.0,0.0,33.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7066,15.54,4.0,13.70749999999999,19.0,13.70842105263158,94.0,12.246276595744687,0.0,0.0,3.0,0.0,11.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7067,56.45,4.0,46.94999999999996,30.0,62.253333333333295,110.0,65.8541818181818,2.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7068,130.28,3.0,101.98666666666652,18.0,85.55611111111104,92.0,89.6702173913043,0.0,0.0,1.0,0.0,8.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7069,35.12,3.0,80.7566666666667,13.0,77.1523076923077,41.0,92.83658536585364,0.0,0.0,6.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
7070,40.7,6.0,40.698333333333316,30.0,47.145,99.0,51.36777777777775,0.0,0.0,1.0,0.0,11.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7071,105.5,3.0,70.04666666666662,13.0,73.53538461538463,79.0,76.17696202531641,0.0,0.0,4.0,0.0,31.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7072,62.73,6.0,68.36666666666666,23.0,62.44521739130439,83.0,67.15481927710847,0.0,0.0,6.0,0.0,30.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7073,67.79,1.0,67.79000000000012,18.0,82.43000000000004,58.0,87.05172413793107,0.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7074,143.26,5.0,100.97399999999986,28.0,94.21964285714284,109.0,101.38706422018342,1.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7075,21.28,5.0,23.512000000000004,24.0,24.344999999999988,87.0,23.821609195402313,1.0,0.0,2.0,0.0,18.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7076,25.32,8.0,25.1325,34.0,21.20764705882353,131.0,19.0981679389313,1.0,0.0,5.0,0.0,12.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
7077,18.06,6.0,33.07499999999998,20.0,27.106999999999992,90.0,27.58433333333332,4.0,0.0,6.0,0.0,16.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
7078,55.25,6.0,57.66833333333333,34.0,63.04911764705877,105.0,58.52047619047623,2.0,0.0,8.0,0.0,30.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7079,119.09,6.0,100.88166666666662,26.0,68.83500000000001,94.0,69.45095744680847,1.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
7080,26.03,3.0,83.43333333333327,29.0,84.66137931034487,121.0,87.37438016528928,1.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
7081,39.22,4.0,50.48249999999999,16.0,42.22625,60.0,34.095333333333336,0.0,0.0,8.0,0.0,30.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7082,82.27,4.0,65.12750000000003,14.0,54.364285714285735,49.0,56.55877551020406,0.0,0.0,2.0,0.0,23.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7083,23.23,2.0,51.8,3.0,52.553333333333335,13.0,54.145384615384614,1.0,0.0,7.0,0.0,15.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7084,12.91,4.0,10.064999999999987,34.0,11.00176470588235,107.0,9.887196261682243,0.0,0.0,1.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7085,45.3,3.0,34.4266666666665,29.0,33.79310344827586,111.0,40.367567567567555,2.0,0.0,6.0,0.0,29.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7086,8.96,3.0,27.26000000000001,18.0,35.539444444444435,84.0,35.97726190476193,1.0,0.0,6.0,0.0,28.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7087,66.67,3.0,83.2899999999999,20.0,61.20250000000001,86.0,65.28581395348834,1.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7088,45.73,4.0,72.89249999999998,25.0,49.16399999999999,94.0,44.624361702127636,0.0,0.0,7.0,0.0,18.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
7089,66.76,2.0,52.50999999999997,26.0,55.2157692307692,100.0,55.5716,0.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
7090,33.08,5.0,25.900000000000013,24.0,25.741666666666656,92.0,28.168586956521747,0.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
7091,64.19,4.0,57.462500000000055,16.0,50.34874999999998,80.0,55.495375,3.0,0.0,9.0,0.0,20.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
7092,37.1,2.0,40.079999999999984,17.0,38.35235294117646,81.0,46.084444444444436,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7093,14.21,1.0,14.210000000000012,15.0,13.130666666666665,56.0,13.275892857142859,1.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7094,2.26,4.0,24.237499999999923,36.0,33.34361111111112,105.0,34.70342857142857,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7095,25.24,5.0,44.00799999999999,30.0,49.664666666666655,96.0,55.75104166666668,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7096,24.64,1.0,24.640000000000008,6.0,33.248333333333335,22.0,44.97454545454545,2.0,0.0,5.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7097,44.88,1.0,44.879999999999946,11.0,71.52636363636364,57.0,66.88035087719301,2.0,0.0,6.0,0.0,23.0,0.0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7098,104.6,1.0,104.59999999999992,11.0,71.82818181818179,54.0,66.39333333333333,0.0,0.0,2.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7099,13.46,4.0,9.147499999999996,14.0,11.275714285714283,74.0,10.890810810810807,0.0,0.0,6.0,0.0,13.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
7100,83.6,4.0,73.03500000000014,29.0,94.20517241379315,124.0,93.55629032258068,1.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
7101,7.92,4.0,5.229999999999999,17.0,5.618235294117647,72.0,5.358194444444442,0.0,0.0,6.0,0.0,28.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7102,8.99,2.0,46.119999999999955,23.0,84.39304347826089,97.0,79.59061855670105,0.0,0.0,7.0,0.0,23.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7103,149.78,8.0,117.67000000000002,23.0,92.48608695652167,108.0,89.7180555555556,0.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
