,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>220.97,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>220.15,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=3.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=120.67,CUSTOMER_ID_NB_TX_30DAY_WINDOW>15.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=107.81,CUSTOMER_ID_NB_TX_1DAY_WINDOW>3.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW>1.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11,TERMINAL_ID_NB_TX_30DAY_WINDOW<=13.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=220.97,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=202.51","TX_AMOUNT<=220.97,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=116.59","TX_AMOUNT<=220.97,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=220.97,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42","TX_AMOUNT<=220.97,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11","CUSTOMER_ID_NB_TX_7DAY_WINDOW>3.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=1.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=12.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=220.15,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=220.15,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=26.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>3.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=8.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>3.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=22.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>3.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=112.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=15.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=8.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=15.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=19.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=47.17","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=15.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=1.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=13.50"
8361,0.09,7.0,5.12714285714286,28.0,6.055000000000009,102.0,6.169901960784317,0.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8362,76.23,3.0,87.48333333333329,24.0,75.66000000000001,84.0,73.70976190476189,1.0,0.0,4.0,0.0,21.0,0.047619047619047616,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
8363,53.21,3.0,62.616666666666646,25.0,38.02839999999998,75.0,40.98746666666666,1.0,0.0,7.0,0.0,29.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
8364,94.81,5.0,58.67,18.0,70.48055555555555,61.0,67.89885245901642,1.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
8365,74.3,5.0,30.96999999999999,24.0,37.37874999999999,100.0,37.67709999999999,2.0,0.0,7.0,0.0,24.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
8366,66.46,7.0,52.31142857142857,35.0,64.04285714285719,128.0,73.15351562499991,0.0,0.0,7.0,0.0,21.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8367,40.31,7.0,56.34857142857145,27.0,65.81333333333333,88.0,59.54500000000003,0.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8368,57.71,1.0,57.70999999999985,11.0,82.06000000000003,56.0,86.52928571428579,1.0,0.0,4.0,0.0,23.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
8369,17.65,8.0,10.939999999999994,28.0,10.996071428571426,117.0,12.247777777777777,1.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
8370,74.92,1.0,74.92000000000002,17.0,61.9288235294118,76.0,72.42407894736839,1.0,0.0,7.0,0.0,27.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
8371,80.67,3.0,76.81333333333332,7.0,66.73571428571428,33.0,64.98969696969698,1.0,0.0,7.0,0.0,31.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
8372,91.25,4.0,80.06000000000009,20.0,65.59100000000004,93.0,66.0625806451613,0.0,0.0,5.0,0.0,35.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8373,43.65,5.0,44.12599999999996,19.0,60.16368421052637,78.0,65.19500000000001,0.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8374,45.91,4.0,56.23000000000001,20.0,59.021500000000024,84.0,58.14261904761904,0.0,0.0,1.0,0.0,23.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8375,76.62,5.0,74.51599999999985,26.0,76.07923076923076,91.0,77.9661538461538,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8376,162.59,2.0,125.93000000000015,12.0,88.13583333333327,75.0,92.79706666666665,1.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
8377,57.51,4.0,33.97250000000009,27.0,42.40666666666663,116.0,39.22629310344824,1.0,0.0,5.0,0.0,28.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
8378,48.85,4.0,88.34499999999997,26.0,98.64346153846162,95.0,100.67789473684213,1.0,0.0,8.0,0.0,29.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
8379,4.75,3.0,6.943333333333331,21.0,7.801428571428576,95.0,8.200947368421051,1.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
8380,104.74,6.0,78.86333333333336,33.0,69.60424242424246,111.0,65.37018018018017,0.0,0.0,6.0,0.0,16.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8381,80.32,5.0,90.814,14.0,69.5892857142856,77.0,73.59402597402602,0.0,0.0,10.0,0.0,36.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8382,122.13,6.0,114.56166666666662,31.0,105.02838709677421,119.0,103.52016806722692,0.0,0.0,7.0,0.0,28.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8383,47.87,3.0,46.906666666666645,12.0,57.96416666666673,50.0,59.73039999999999,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8384,6.24,6.0,11.710000000000008,34.0,17.24264705882354,128.0,18.27765625000003,1.0,0.0,2.0,0.0,12.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
8385,43.53,4.0,23.47750000000002,27.0,37.743333333333354,110.0,36.90627272727272,1.0,0.0,7.0,0.0,24.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
8386,30.04,5.0,26.628000000000025,33.0,26.14757575757576,111.0,26.388648648648637,0.0,0.0,1.0,0.0,11.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
8387,3.52,1.0,3.519999999999993,8.0,7.258749999999998,38.0,6.464473684210526,0.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8388,35.36,6.0,56.59,23.0,76.08608695652173,87.0,71.26528735632188,0.0,0.0,4.0,0.0,11.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8389,76.66,7.0,85.64285714285715,17.0,72.31941176470592,73.0,63.48931506849317,0.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8390,3.8,2.0,6.7450000000000045,6.0,14.133333333333338,36.0,15.40583333333333,2.0,0.0,4.0,0.0,25.0,0.04,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
8391,105.07,4.0,86.98249999999999,22.0,65.08772727272729,81.0,59.67234567901238,0.0,0.0,6.0,0.0,29.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8392,151.83,4.0,98.6,26.0,78.13115384615384,99.0,73.28242424242428,1.0,0.0,5.0,0.0,14.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
8393,31.63,8.0,65.78125000000003,30.0,52.70533333333332,95.0,52.24610526315786,0.0,0.0,1.0,0.0,12.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
8394,4.06,2.0,16.00500000000001,16.0,20.460000000000004,53.0,19.06452830188679,0.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8395,14.9,4.0,23.604999999999997,31.0,17.37258064516129,127.0,19.030078740157503,2.0,0.0,8.0,0.0,20.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
8396,141.79,3.0,151.47000000000003,13.0,107.9161538461539,62.0,103.3693548387097,0.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8397,18.68,4.0,28.39499999999999,15.0,28.28533333333333,66.0,26.486666666666665,1.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
8398,96.99,5.0,55.90400000000002,19.0,72.64105263157876,97.0,86.34185567010307,0.0,0.0,6.0,0.0,33.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8399,12.49,5.0,10.517999999999995,21.0,10.143809523809521,91.0,10.653516483516485,0.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8400,18.48,6.0,22.67500000000001,23.0,21.191304347826094,125.0,22.074800000000003,0.0,0.0,6.0,0.0,21.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8401,91.04,4.0,78.37000000000003,19.0,95.09105263157888,90.0,96.18155555555558,1.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
8402,22.83,4.0,54.30999999999999,25.0,62.848800000000054,91.0,70.49428571428572,2.0,0.0,8.0,0.0,26.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
8403,27.52,1.0,27.519999999999932,14.0,18.002857142857135,76.0,16.23026315789474,1.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
8404,46.66,4.0,40.80000000000002,32.0,45.891874999999985,141.0,41.226382978723414,0.0,0.0,2.0,0.0,20.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8405,42.32,6.0,29.60833333333333,30.0,34.87133333333331,94.0,33.368936170212805,2.0,0.0,9.0,0.0,29.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8406,90.23,7.0,60.67999999999997,19.0,66.17052631578949,111.0,55.07387387387382,0.0,0.0,1.0,0.0,18.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8407,4.95,4.0,8.545000000000002,25.0,9.367200000000002,91.0,9.044175824175822,0.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8408,35.83,4.0,25.529999999999998,15.0,34.14800000000001,50.0,33.92860000000002,1.0,0.0,8.0,0.0,28.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
8409,20.55,3.0,21.559999999999985,23.0,19.49739130434783,86.0,18.832558139534886,2.0,0.0,8.0,0.0,24.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
8410,74.13,3.0,77.68999999999984,14.0,86.85571428571423,85.0,102.58752941176478,1.0,0.0,6.0,0.0,21.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
8411,21.02,5.0,20.144000000000016,25.0,25.320000000000007,105.0,24.70733333333332,1.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
8412,27.31,2.0,41.24000000000023,19.0,95.79947368421053,85.0,63.76847058823528,2.0,0.0,2.0,0.0,22.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
8413,134.18,3.0,84.61333333333334,11.0,79.56545454545453,39.0,74.72461538461538,0.0,0.0,3.0,0.0,14.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8414,64.49,5.0,93.43599999999992,21.0,76.05619047619057,111.0,82.56621621621619,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8415,24.4,3.0,18.450000000000014,21.0,26.24857142857141,105.0,25.805142857142847,1.0,0.0,5.0,0.0,14.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
8416,8.64,7.0,12.955714285714281,28.0,12.072499999999996,100.0,12.0426,2.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
8417,7.74,5.0,40.56400000000001,19.0,52.80210526315788,84.0,56.824523809523804,1.0,0.0,3.0,0.0,24.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
8418,75.17,9.0,52.46222222222221,25.0,54.39200000000002,93.0,61.99204301075277,0.0,0.0,2.0,0.0,11.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8419,42.36,3.0,34.05999999999991,21.0,38.675238095238136,109.0,35.85568807339451,0.0,0.0,4.0,0.0,10.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8420,21.76,2.0,18.784999999999965,5.0,55.290000000000035,29.0,68.01137931034481,1.0,0.0,3.0,0.0,12.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
8421,54.09,3.0,49.599999999999966,15.0,67.7433333333334,104.0,57.660865384615434,1.0,0.0,4.0,0.0,12.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
8422,58.42,8.0,67.39999999999998,23.0,70.16913043478266,98.0,61.18591836734698,1.0,0.0,7.0,0.0,28.0,0.03571428571428571,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
8423,76.73,3.0,53.05999999999998,27.0,50.808888888888845,110.0,52.389454545454605,0.0,0.0,8.0,0.0,22.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8424,19.54,1.0,19.54,2.0,67.74500000000003,5.0,94.63200000000003,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8425,1.65,2.0,6.209999999999996,7.0,8.572857142857137,38.0,9.089999999999998,2.0,0.0,7.0,0.0,25.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
8426,11.04,3.0,48.533333333333324,22.0,39.56000000000001,94.0,38.3444680851064,1.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
8427,97.42,9.0,55.74666666666662,20.0,79.35899999999997,89.0,97.10235955056183,0.0,0.0,1.0,0.0,18.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8428,25.44,4.0,67.67500000000001,12.0,57.33249999999998,56.0,56.54839285714286,1.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
8429,79.46,3.0,89.76666666666654,12.0,91.9141666666667,54.0,91.96166666666667,1.0,0.0,5.0,0.0,14.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
8430,105.53,5.0,79.768,14.0,88.34785714285718,47.0,102.20574468085103,1.0,0.0,7.0,0.0,22.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
8431,28.68,7.0,80.75571428571432,16.0,81.67875000000005,79.0,91.48974683544303,4.0,0.0,9.0,0.0,27.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8432,72.69,4.0,87.08999999999996,23.0,71.00217391304348,109.0,65.57706422018352,2.0,0.0,3.0,0.0,31.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
8433,24.65,5.0,35.227999999999994,17.0,38.47588235294118,58.0,42.48051724137928,0.0,0.0,5.0,0.0,24.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8434,19.07,2.0,24.589999999999975,17.0,20.06058823529412,73.0,19.24753424657536,0.0,0.0,6.0,0.0,16.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8435,70.21,4.0,73.96999999999993,19.0,81.99210526315794,65.0,72.77046153846153,0.0,0.0,2.0,0.0,18.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8436,218.78,4.0,141.67,29.0,99.08896551724139,110.0,91.47100000000002,2.0,0.0,6.0,0.0,23.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
