,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>219.88,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>232.82,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=39.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=98.33,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=66.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=97.84,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=12.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42,TERMINAL_ID_NB_TX_30DAY_WINDOW>21.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=219.88,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=202.89","TX_AMOUNT<=219.88,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=219.88,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42","TX_AMOUNT<=219.88,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","CUSTOMER_ID_NB_TX_7DAY_WINDOW>39.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=7.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>3.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>12.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=7.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>3.50,TX_DURING_NIGHT<=0.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>39.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=127.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=22.00","CUSTOMER_ID_NB_TX_7DAY_WINDOW>39.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=11.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>39.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=12.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=107.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW>66.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=12.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=36.00","CUSTOMER_ID_NB_TX_30DAY_WINDOW>66.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=21.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.10,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=31.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=69.68","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=97.84","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>12.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.90","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=29.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.05","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>12.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=23.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>12.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_30DAY_WINDOW<=28.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_RISK_30DAY_WINDOW<=0.15","TERMINAL_ID_RISK_30DAY_WINDOW>0.10,TERMINAL_ID_NB_TX_30DAY_WINDOW<=28.50"
8904,21.88,7.0,21.385714285714304,32.0,20.95406249999998,120.0,18.448500000000006,1.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8905,98.72,2.0,115.34499999999984,17.0,104.60529411764702,102.0,96.18254901960789,0.0,0.0,1.0,0.0,17.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8906,19.16,3.0,64.58,14.0,57.451428571428586,54.0,48.87277777777779,0.0,0.0,6.0,0.0,11.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8907,72.14,6.0,54.953333333333326,25.0,62.19600000000003,90.0,61.11066666666673,1.0,0.0,2.0,0.0,18.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8908,36.22,2.0,57.26500000000001,3.0,62.07333333333333,14.0,58.34571428571428,0.0,0.0,5.0,0.0,28.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8909,41.35,8.0,44.923749999999984,38.0,52.612105263157936,130.0,54.14653846153845,1.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8910,109.26,1.0,109.26000000000003,8.0,112.71375,25.0,111.1672,2.0,0.0,7.0,0.0,21.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8911,48.62,2.0,35.03,11.0,31.99909090909092,24.0,29.05874999999999,1.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8912,54.31,1.0,54.30999999999999,19.0,54.11526315789474,55.0,43.170727272727305,1.0,0.0,1.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8913,14.47,3.0,32.48333333333335,26.0,84.58846153846146,99.0,83.83060606060612,1.0,0.0,8.0,0.0,25.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8914,6.47,2.0,4.9350000000000005,12.0,6.5483333333333364,71.0,7.554647887323943,1.0,0.0,2.0,0.0,11.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8915,72.4,3.0,109.87,19.0,77.24894736842107,70.0,78.58799999999997,0.0,0.0,5.0,0.0,29.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8916,123.03,1.0,123.03000000000014,11.0,80.0918181818182,42.0,62.709523809523844,1.0,0.0,9.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8917,29.39,6.0,61.59499999999999,22.0,89.98590909090906,114.0,89.95350877192975,1.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8918,53.81,3.0,33.926666666666655,13.0,29.283846153846163,61.0,27.27819672131148,2.0,0.0,5.0,0.0,13.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8919,47.52,4.0,86.15999999999997,23.0,73.80999999999996,79.0,77.90962025316458,1.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8920,144.38,1.0,144.3799999999999,16.0,82.42687499999994,68.0,84.46294117647055,1.0,0.0,6.0,0.0,23.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8921,34.59,3.0,45.84333333333338,24.0,33.91416666666667,105.0,39.20199999999996,2.0,0.0,8.0,0.0,27.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8922,32.77,3.0,52.56000000000001,18.0,54.40000000000001,70.0,45.73614285714286,0.0,0.0,1.0,0.0,18.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8923,82.67,4.0,71.82249999999998,27.0,65.65407407407407,93.0,65.69139784946233,1.0,0.0,3.0,0.0,14.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8924,7.56,1.0,7.559999999999971,23.0,87.00565217391309,101.0,78.15237623762374,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8925,19.89,1.0,19.890000000000022,6.0,33.29666666666666,25.0,33.348000000000006,1.0,0.0,5.0,0.0,13.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8926,111.82,1.0,111.82000000000026,24.0,79.87500000000001,102.0,84.54911764705888,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8927,43.64,2.0,40.64500000000001,20.0,40.46549999999999,101.0,43.10465346534655,0.0,0.0,3.0,0.0,12.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8928,39.56,3.0,45.86333333333331,26.0,30.38192307692307,115.0,29.91156521739129,1.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8929,32.64,4.0,28.647499999999983,31.0,32.35161290322585,109.0,34.97229357798163,3.0,0.0,8.0,0.0,29.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8930,65.15,3.0,93.42000000000007,17.0,93.01705882352945,75.0,90.44786666666663,1.0,0.0,3.0,0.0,25.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8931,4.15,5.0,5.456000000000003,29.0,6.386896551724138,78.0,8.362692307692301,0.0,0.0,5.0,0.0,12.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8932,40.97,3.0,97.5466666666667,26.0,77.54115384615382,88.0,86.07227272727275,1.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8933,10.28,5.0,10.032000000000004,35.0,16.1142857142857,117.0,16.70282051282052,0.0,0.0,1.0,0.0,9.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8934,7.7,2.0,5.594999999999999,15.0,8.027333333333331,55.0,8.800363636363636,1.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8935,82.76,3.0,69.39666666666666,21.0,68.13714285714289,94.0,68.2495744680852,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8936,60.51,4.0,81.79999999999994,30.0,91.21033333333338,120.0,101.88366666666663,1.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8937,72.57,1.0,72.57000000000004,5.0,51.739999999999995,12.0,49.40916666666667,2.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8938,79.72,2.0,52.84000000000003,25.0,54.71120000000002,113.0,51.265309734513345,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8939,52.97,7.0,62.50714285714283,24.0,46.26000000000007,130.0,47.63223076923076,0.0,0.0,1.0,0.0,20.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8940,64.54,1.0,64.54,5.0,45.31200000000001,15.0,65.506,1.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8941,35.84,2.0,55.46000000000015,19.0,69.6557894736842,104.0,67.18173076923078,1.0,0.0,6.0,0.0,31.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8942,100.47,4.0,64.06999999999996,26.0,62.11807692307693,100.0,70.52119999999998,0.0,0.0,1.0,0.0,5.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8943,48.24,8.0,65.54500000000009,33.0,67.0,113.0,66.40707964601775,1.0,0.0,4.0,0.0,25.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8944,113.05,4.0,96.24249999999998,30.0,96.25399999999999,121.0,90.09322314049581,0.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8945,57.25,1.0,57.25000000000003,8.0,50.90249999999999,46.0,71.7204347826087,1.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8946,17.69,3.0,29.639999999999986,17.0,29.589999999999993,87.0,31.566206896551723,0.0,0.0,4.0,0.25,20.0,0.05,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8947,29.12,4.0,78.7825,29.0,98.31551724137925,104.0,100.85307692307681,1.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8948,92.02,6.0,110.4233333333333,33.0,102.87606060606065,115.0,101.5133043478261,1.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8949,122.47,2.0,135.95000000000016,20.0,102.71750000000002,84.0,92.43321428571429,2.0,0.0,6.0,0.0,29.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8950,75.44,6.0,52.17999999999993,29.0,70.71000000000001,119.0,81.17025210084024,0.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8951,84.42,2.0,82.45499999999993,17.0,72.1811764705882,71.0,69.81873239436618,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8952,98.87,3.0,75.99666666666646,28.0,67.4757142857143,113.0,72.11654867256641,2.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8953,1.26,2.0,20.970000000000024,12.0,29.42749999999999,43.0,31.494418604651162,0.0,0.0,8.0,0.0,26.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8954,68.29,1.0,68.28999999999996,4.0,65.62499999999996,26.0,43.791153846153854,0.0,0.0,8.0,0.0,31.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8955,81.7,1.0,81.69999999999999,10.0,76.98800000000003,38.0,75.95605263157896,1.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8956,117.04,3.0,73.9766666666667,12.0,68.42916666666666,51.0,76.22,0.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8957,124.71,3.0,105.25000000000006,12.0,73.23666666666668,47.0,69.08510638297874,0.0,0.0,3.0,0.0,8.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8958,166.82,2.0,128.21500000000012,20.0,93.15200000000004,86.0,96.75523255813957,2.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8959,198.62,5.0,136.954,26.0,102.68,110.0,98.41381818181819,1.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8960,82.23,4.0,63.20999999999998,24.0,61.529583333333285,76.0,54.8961842105263,1.0,0.0,2.0,0.0,23.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8961,16.85,6.0,49.78333333333321,18.0,55.65944444444444,111.0,53.14117117117112,0.0,0.0,1.0,0.0,9.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8962,10.76,1.0,10.76,2.0,26.419999999999963,10.0,48.726000000000006,0.0,0.0,6.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8963,38.69,1.0,38.69000000000001,8.0,49.660000000000004,37.0,42.546486486486494,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8964,4.66,3.0,18.41999999999999,8.0,41.88249999999999,27.0,48.464074074074105,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8965,53.56,1.0,53.55999999999995,15.0,39.14599999999999,64.0,38.03609375000001,2.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8966,109.42,2.0,148.27499999999992,10.0,116.48599999999999,55.0,103.91818181818184,1.0,0.0,7.0,0.0,26.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8967,41.42,2.0,58.27500000000004,22.0,60.68772727272728,90.0,60.19599999999994,0.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8968,50.48,2.0,75.41999999999985,16.0,85.17187500000006,92.0,89.72999999999992,0.0,0.0,6.0,0.0,18.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
