,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT<=216.82,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=278.83,CUSTOMER_ID_NB_TX_7DAY_WINDOW>11.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=164.62,CUSTOMER_ID_NB_TX_30DAY_WINDOW>53.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=120.40,TERMINAL_ID_NB_TX_1DAY_WINDOW<=3.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.17,TERMINAL_ID_NB_TX_7DAY_WINDOW>11.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.78,TERMINAL_ID_NB_TX_30DAY_WINDOW>31.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=6.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT>216.82,TERMINAL_ID_RISK_7DAY_WINDOW<=0.78","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=11.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>3.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.17,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.78,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.08,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>164.62,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=17.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>3.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=19.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=11.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=19.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.78,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=6.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=11.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=27.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.08,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=6.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>164.62,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=83.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>164.62,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=133.92","TERMINAL_ID_RISK_30DAY_WINDOW>0.08,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=38.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.17,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=11.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>3.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=25.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.17,TERMINAL_ID_NB_TX_7DAY_WINDOW<=11.00","TERMINAL_ID_NB_TX_7DAY_WINDOW<=11.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=27.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.78,TERMINAL_ID_RISK_30DAY_WINDOW<=0.31"
11680,16.75,5.0,26.724,13.0,26.413846153846176,51.0,27.27156862745096,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
11681,56.02,4.0,61.07999999999995,13.0,61.98769230769239,87.0,67.9329885057471,1.0,0.0,4.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
11682,7.53,5.0,9.186000000000003,20.0,8.839000000000002,57.0,9.574035087719302,0.0,0.0,6.0,0.0,25.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11683,39.56,2.0,36.68500000000042,23.0,160.10173913043482,78.0,114.482564102564,1.0,0.0,5.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11684,66.98,5.0,41.64799999999995,26.0,56.90115384615384,109.0,58.78697247706421,0.0,0.0,6.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11685,66.26,2.0,73.855,11.0,66.41909090909104,57.0,83.42789473684215,0.0,0.0,5.0,0.0,23.0,0.0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
11686,21.61,3.0,33.63666666666665,8.0,39.468749999999986,47.0,37.27000000000001,0.0,0.0,3.0,0.0,22.0,0.0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
11687,131.42,2.0,119.71499999999992,13.0,98.21384615384622,60.0,87.85799999999998,0.0,0.0,5.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
11688,46.22,2.0,64.30999999999997,18.0,71.05222222222223,50.0,63.43460000000001,2.0,0.0,9.0,0.0,23.0,0.0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
11689,26.4,4.0,36.664999999999985,23.0,35.3108695652174,78.0,35.11935897435899,0.0,0.0,5.0,0.0,13.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11690,24.82,2.0,19.574999999999996,15.0,13.363333333333337,71.0,16.897042253521114,1.0,0.0,9.0,0.0,30.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11691,179.22,8.0,91.35000000000004,28.0,85.81500000000005,103.0,94.11223300970875,0.0,0.0,1.0,0.0,12.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11692,15.14,2.0,12.40500000000005,18.0,19.01888888888889,87.0,18.340689655172426,0.0,0.0,6.0,0.0,23.0,0.043478260869565216,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
11693,12.68,5.0,6.942000000000002,23.0,8.449130434782614,95.0,8.460421052631583,2.0,0.0,4.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11694,58.16,4.0,68.15499999999994,25.0,58.14559999999996,94.0,58.61765957446805,1.0,0.0,7.0,0.0,26.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11695,58.94,9.0,85.0711111111111,28.0,102.29607142857144,105.0,99.26199999999994,0.0,0.0,4.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11696,14.3,3.0,8.709999999999997,15.0,8.251333333333337,61.0,8.893606557377046,1.0,0.0,5.0,0.0,15.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
11697,120.77,4.0,103.18250000000006,20.0,79.76200000000003,88.0,67.51647727272729,0.0,0.0,2.0,0.0,19.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11698,47.41,1.0,47.41000000000001,7.0,54.204285714285724,28.0,52.50964285714286,0.0,0.0,3.0,0.0,22.0,0.0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
11699,60.39,6.0,75.04499999999997,33.0,63.42363636363642,117.0,71.84777777777781,1.0,0.0,5.0,0.0,26.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11700,131.25,1.0,131.25,4.0,110.51250000000005,20.0,100.8255,0.0,0.0,8.0,0.0,24.0,0.0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
11701,5.17,5.0,13.692000000000016,25.0,17.25119999999997,107.0,18.22457943925233,1.0,0.0,4.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11702,26.86,6.0,15.491666666666655,31.0,23.007096774193528,113.0,23.909823008849536,1.0,0.0,11.0,0.0,26.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11703,5.63,2.0,8.95000000000001,13.0,7.917692307692315,58.0,13.264655172413795,0.0,0.0,5.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
11704,33.24,5.0,76.63200000000005,25.0,75.75959999999996,116.0,78.04137931034474,2.0,0.0,10.0,0.0,30.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11705,57.83,5.0,106.25799999999995,14.0,99.0049999999999,61.0,96.97590163934426,0.0,0.0,2.0,0.0,8.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
11706,70.41,2.0,60.98000000000001,5.0,102.46999999999998,28.0,81.37785714285714,0.0,0.0,5.0,0.0,24.0,0.0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
11707,11.57,2.0,10.445000000000004,17.0,7.165882352941179,75.0,6.613866666666666,1.0,0.0,7.0,0.0,25.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
11708,50.95,5.0,34.18599999999999,19.0,35.02842105263161,82.0,33.273048780487805,1.0,0.0,6.0,0.0,28.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11709,6.53,2.0,34.065000000000005,22.0,45.46272727272725,95.0,47.80694736842104,0.0,0.0,5.0,0.0,30.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11710,71.92,5.0,71.78999999999998,25.0,86.15160000000003,97.0,83.6885567010309,0.0,0.0,2.0,0.0,26.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11711,18.14,4.0,22.637500000000006,24.0,20.123749999999976,104.0,16.930865384615387,0.0,0.0,5.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11712,38.68,2.0,47.34500000000001,27.0,77.36629629629626,85.0,77.51164705882354,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11713,24.46,2.0,24.614999999999927,24.0,25.83250000000002,86.0,28.06046511627906,2.0,0.0,7.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11714,12.29,6.0,13.628333333333336,30.0,15.213333333333335,101.0,18.373861386138618,1.0,0.0,2.0,0.0,12.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11715,31.69,1.0,31.689999999999937,22.0,27.923636363636355,94.0,33.130531914893616,1.0,0.0,6.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11716,36.49,6.0,40.16333333333335,30.0,46.670333333333346,100.0,47.20609999999998,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11717,62.53,3.0,55.20666666666667,17.0,57.45470588235296,73.0,52.37,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
11718,51.1,5.0,53.41600000000002,14.0,64.68928571428573,43.0,69.16697674418604,1.0,0.0,3.0,0.0,18.0,0.0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
11719,26.55,4.0,41.46250000000001,15.0,55.44666666666672,55.0,49.088181818181845,0.0,0.0,2.0,0.0,17.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
11720,139.41,5.0,102.09599999999998,27.0,87.48555555555559,108.0,93.01249999999997,0.0,0.0,3.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11721,95.09,3.0,67.65666666666672,20.0,63.08599999999997,51.0,63.94980392156863,0.0,0.0,6.0,0.0,18.0,0.0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11722,26.95,6.0,47.370000000000026,28.0,47.150000000000055,120.0,44.50541666666662,1.0,0.0,9.0,0.0,28.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11723,15.83,2.0,12.730000000000006,7.0,12.390000000000006,49.0,12.033673469387757,0.0,0.0,4.0,0.0,10.0,0.0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
11724,39.84,1.0,39.83999999999994,13.0,30.88461538461535,65.0,31.420769230769213,1.0,0.0,4.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
11725,49.56,3.0,37.89999999999997,22.0,33.07636363636364,99.0,30.15090909090908,6.0,0.0,8.0,0.0,19.0,0.0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
11726,49.81,3.0,45.62000000000003,19.0,31.982105263157912,63.0,32.81571428571429,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
11727,1.51,1.0,1.51,4.0,38.73500000000001,18.0,43.10722222222222,0.0,0.0,1.0,0.0,21.0,0.0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
11728,79.49,2.0,65.70999999999994,12.0,82.44833333333328,48.0,90.02520833333331,0.0,0.0,6.0,0.0,26.0,0.0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
11729,44.66,1.0,44.66000000000014,22.0,70.56818181818184,90.0,82.91388888888896,0.0,0.0,5.0,0.0,26.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11730,134.55,7.0,98.30000000000003,30.0,78.60900000000002,109.0,82.98486238532111,3.0,0.0,10.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11731,36.66,2.0,42.890000000000015,25.0,26.904799999999973,106.0,27.386132075471668,0.0,0.0,1.0,0.0,6.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11732,159.44,3.0,113.5466666666667,6.0,115.7966666666667,26.0,102.49769230769228,0.0,0.0,0.0,0.0,27.0,0.0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
11733,21.78,3.0,27.946666666666705,26.0,23.71,113.0,22.600619469026547,0.0,0.0,9.0,0.0,35.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11734,127.54,4.0,85.61749999999996,13.0,108.85615384615387,61.0,102.93803278688533,0.0,0.0,9.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
11735,72.88,4.0,50.27000000000003,16.0,64.24125,57.0,68.97157894736846,2.0,0.0,7.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
11736,80.55,4.0,58.47249999999998,25.0,61.38039999999997,100.0,64.98100000000004,2.0,0.0,5.0,0.0,27.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11737,54.87,2.0,53.015000000000015,29.0,41.6803448275862,102.0,39.87176470588232,0.0,0.0,4.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11738,21.91,2.0,19.35999999999997,25.0,25.81999999999999,87.0,23.9932183908046,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11739,30.04,2.0,21.99000000000001,10.0,18.852000000000007,38.0,18.139999999999993,0.0,0.0,6.0,0.0,31.0,0.0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11740,122.25,5.0,73.31399999999996,14.0,66.29214285714293,88.0,68.55022727272726,0.0,0.0,8.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
11741,113.25,1.0,113.24999999999997,3.0,95.06333333333339,8.0,117.10499999999998,1.0,0.0,6.0,0.0,18.0,0.0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
11742,40.81,6.0,71.58000000000006,30.0,95.63000000000005,100.0,100.60370000000006,0.0,0.0,6.0,0.0,24.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11743,10.35,3.0,40.30666666666668,20.0,47.13800000000006,105.0,41.83809523809526,1.0,0.0,7.0,0.0,26.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11744,98.81,3.0,71.68666666666668,25.0,81.19079999999994,94.0,89.32234042553186,1.0,0.0,4.0,0.0,30.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11745,26.68,1.0,26.680000000000007,4.0,28.402500000000025,34.0,23.670588235294115,0.0,0.0,4.0,0.0,21.0,0.0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
11746,165.44,9.0,118.52555555555558,30.0,103.58100000000007,99.0,101.14747474747477,0.0,0.0,1.0,0.0,7.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11747,2.72,3.0,4.97666666666667,21.0,8.130476190476186,102.0,8.280098039215682,1.0,0.0,3.0,0.0,24.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11748,50.55,2.0,32.61500000000006,24.0,37.66416666666666,104.0,33.37692307692305,1.0,0.0,5.0,0.0,25.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11749,22.39,4.0,78.4625,13.0,66.68999999999997,62.0,64.05774193548383,0.0,0.0,6.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
11750,11.67,3.0,25.47333333333333,9.0,48.53555555555558,42.0,54.64928571428569,0.0,0.0,6.0,0.0,19.0,0.0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
11751,37.87,2.0,29.43999999999998,11.0,25.713636363636336,60.0,31.14249999999999,0.0,0.0,4.0,0.0,32.0,0.0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11752,30.78,3.0,34.08000000000002,14.0,29.452857142857162,94.0,34.83851063829787,1.0,0.0,5.0,0.2,19.0,0.05263157894736842,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
11753,99.17,4.0,107.79000000000002,21.0,100.6604761904762,77.0,99.42000000000004,0.0,0.0,3.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11754,35.25,5.0,31.354000000000003,25.0,29.341199999999994,75.0,30.49573333333332,1.0,0.0,7.0,0.0,26.0,0.038461538461538464,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11755,84.65,2.0,84.07500000000003,4.0,87.39500000000001,29.0,97.75241379310347,0.0,0.0,3.0,0.0,21.0,0.0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
11756,11.22,6.0,18.52333333333336,26.0,31.204615384615384,101.0,33.437524752475255,0.0,0.0,5.0,0.0,15.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11757,99.79,2.0,124.85500000000013,20.0,80.42399999999998,92.0,71.01489130434786,0.0,0.0,4.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11758,47.61,1.0,47.609999999999914,18.0,66.82333333333318,89.0,73.9571910112359,0.0,0.0,3.0,0.0,13.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
11759,11.67,2.0,19.765,16.0,14.625624999999992,78.0,17.077564102564118,0.0,0.0,9.0,0.0,28.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11760,32.11,7.0,18.944285714285716,30.0,15.403666666666673,122.0,14.617704918032777,0.0,0.0,5.0,0.0,30.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11761,25.52,6.0,46.23000000000002,23.0,46.72000000000002,90.0,50.85333333333335,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11762,96.49,4.0,66.15750000000006,22.0,76.77909090909095,101.0,84.96603960396033,1.0,0.0,1.0,0.0,15.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
