,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>220.32,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>215.65,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=31.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=111.32,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=66.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=108.08,TERMINAL_ID_NB_TX_1DAY_WINDOW>1.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.44,TERMINAL_ID_NB_TX_30DAY_WINDOW<=28.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.09,TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=220.32,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=220.32,TERMINAL_ID_RISK_7DAY_WINDOW<=0.44","TX_AMOUNT<=220.32,TERMINAL_ID_RISK_30DAY_WINDOW<=0.09","CUSTOMER_ID_NB_TX_7DAY_WINDOW>31.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=7.50","TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>3.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.44,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>28.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>3.50,TX_DURING_NIGHT<=0.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=215.65,TERMINAL_ID_RISK_7DAY_WINDOW<=0.44","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=215.65,TERMINAL_ID_RISK_30DAY_WINDOW<=0.09","CUSTOMER_ID_NB_TX_7DAY_WINDOW>31.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=98.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=28.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.44,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=17.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>28.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=31.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.44,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=99.59","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=53.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.44,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=111.00","TERMINAL_ID_NB_TX_30DAY_WINDOW>28.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=128.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.44,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=50.29","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.44,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.00","TERMINAL_ID_NB_TX_30DAY_WINDOW>28.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=19.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.44,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.44,TERMINAL_ID_NB_TX_30DAY_WINDOW<=20.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.44,TERMINAL_ID_RISK_30DAY_WINDOW<=0.22","TERMINAL_ID_RISK_7DAY_WINDOW>0.44,TX_DURING_NIGHT<=0.50"
7499,88.93,2.0,58.52499999999998,14.0,71.64928571428568,59.0,66.61762711864402,1.0,0.0,7.0,0.0,26.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7500,21.86,1.0,21.85999999999993,3.0,63.22000000000012,25.0,83.19000000000004,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7501,17.04,6.0,24.368333333333325,18.0,23.23888888888892,87.0,21.777931034482734,2.0,0.0,6.0,0.0,21.0,0.0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7502,92.17,5.0,102.98200000000011,30.0,105.48199999999999,122.0,102.82483606557369,3.0,0.3333333333333333,8.0,0.125,24.0,0.041666666666666664,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7503,6.96,2.0,10.369999999999992,18.0,18.12111111111109,76.0,16.199342105263156,1.0,0.0,5.0,0.0,11.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7504,12.47,1.0,12.469999999999958,11.0,20.581818181818218,64.0,22.396250000000006,0.0,0.0,6.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7505,124.36,3.0,103.71666666666664,29.0,88.79586206896552,92.0,83.49804347826084,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7506,30.31,2.0,21.48500000000004,15.0,20.93266666666665,82.0,21.39182926829269,0.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7507,31.14,2.0,28.200000000000003,3.0,34.11333333333335,15.0,34.269333333333336,0.0,0.0,0.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7508,137.35,2.0,106.93500000000003,6.0,72.38333333333331,31.0,72.83354838709677,0.0,0.0,7.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7509,5.36,4.0,12.449999999999996,19.0,8.558421052631578,78.0,8.92884615384615,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7510,148.27,2.0,145.64999999999998,10.0,112.50800000000001,46.0,98.535,0.0,0.0,2.0,0.0,9.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7511,34.31,4.0,38.19500000000003,20.0,57.10849999999998,84.0,55.846190476190486,1.0,0.0,8.0,0.0,27.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7512,30.43,5.0,22.101999999999993,25.0,17.133599999999998,100.0,14.835300000000002,0.0,0.0,5.0,0.0,12.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7513,107.06,5.0,93.17399999999988,25.0,76.10359999999996,122.0,79.74852459016397,1.0,0.0,8.0,0.0,26.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7514,54.6,1.0,54.59999999999999,10.0,51.35799999999998,59.0,45.06305084745762,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7515,88.5,1.0,88.49999999999997,8.0,65.29750000000001,52.0,59.2998076923077,0.0,0.0,9.0,0.0,29.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
7516,130.03,8.0,117.21750000000006,36.0,100.0022222222222,113.0,103.08017699115044,1.0,0.0,3.0,0.0,28.0,0.0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7517,27.7,1.0,27.69999999999997,14.0,42.18857142857139,70.0,43.69314285714285,2.0,0.0,7.0,0.0,21.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7518,43.74,5.0,33.321999999999996,16.0,27.09625000000003,69.0,27.486376811594187,0.0,0.0,9.0,0.0,26.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7519,23.07,4.0,37.925,11.0,36.35545454545456,48.0,39.06208333333334,0.0,0.0,5.0,0.0,26.0,0.038461538461538464,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7520,70.86,6.0,92.69833333333328,26.0,74.10153846153845,105.0,63.2127619047619,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7521,35.59,2.0,20.894999999999975,10.0,20.16399999999999,48.0,20.285000000000014,0.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7522,17.22,2.0,24.68000000000003,12.0,41.93499999999998,58.0,36.55000000000002,1.0,0.0,7.0,0.0,30.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
7523,43.26,1.0,43.259999999999984,15.0,33.65999999999999,57.0,35.82192982456141,1.0,0.0,6.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7524,180.15,5.0,98.59000000000003,25.0,90.94760000000002,96.0,87.02989583333336,1.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7525,18.62,5.0,18.436000000000014,21.0,35.16285714285715,90.0,34.00722222222221,1.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7526,32.43,4.0,73.65499999999999,17.0,90.05823529411771,79.0,92.97455696202518,2.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7527,96.94,6.0,69.08999999999999,23.0,61.95130434782608,79.0,55.1649367088608,0.0,0.0,0.0,0.0,18.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7528,133.1,3.0,123.98333333333329,32.0,76.36749999999999,106.0,76.7333962264151,0.0,0.0,5.0,0.0,31.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
7529,115.43,6.0,86.49166666666672,29.0,90.57517241379307,90.0,94.58855555555557,1.0,0.0,6.0,0.0,17.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7530,77.19,6.0,55.08166666666674,34.0,41.99323529411764,103.0,43.09563106796116,0.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7531,16.21,5.0,11.435999999999996,28.0,10.486428571428576,84.0,10.301547619047618,0.0,0.0,3.0,0.0,9.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7532,23.96,7.0,23.065714285714304,36.0,26.20166666666666,118.0,26.007203389830515,2.0,0.0,11.0,0.0,36.0,0.027777777777777776,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7533,26.32,8.0,23.472500000000014,37.0,26.20486486486486,119.0,26.009831932773118,4.0,0.0,9.0,0.0,25.0,0.0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7534,28.39,7.0,132.34285714285713,24.0,117.43583333333332,74.0,108.43594594594596,1.0,0.0,11.0,0.0,23.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7535,7.12,2.0,5.55500000000001,18.0,6.79444444444445,97.0,6.73690721649485,0.0,0.0,6.0,0.0,18.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7536,15.06,3.0,16.083333333333297,17.0,23.691764705882363,70.0,23.754999999999992,0.0,0.0,2.0,0.0,25.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7537,24.95,3.0,49.59666666666666,12.0,64.25333333333333,26.0,56.14038461538463,1.0,0.0,3.0,0.0,10.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7538,17.65,2.0,21.375000000000004,11.0,20.60090909090908,44.0,18.30409090909091,2.0,0.0,7.0,0.0,26.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7539,118.98,9.0,95.01333333333338,22.0,91.93590909090909,95.0,91.11999999999988,2.0,0.0,8.0,0.0,27.0,0.0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7540,33.07,3.0,35.80666666666667,11.0,30.775454545454537,33.0,32.79545454545455,0.0,0.0,1.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7541,194.06,8.0,102.93875,36.0,94.67222222222223,132.0,97.9180303030303,2.0,0.0,6.0,0.0,21.0,0.0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7542,2.29,1.0,2.290000000000007,2.0,16.069999999999986,11.0,28.491818181818186,2.0,0.0,10.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7543,36.63,5.0,32.478000000000044,23.0,33.444347826087004,123.0,33.44121951219511,0.0,0.0,6.0,0.0,15.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7544,8.47,10.0,7.196,21.0,6.942380952380951,81.0,7.018395061728399,0.0,0.0,2.0,0.0,9.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7545,44.9,5.0,53.060000000000024,17.0,68.03705882352945,73.0,64.35890410958912,0.0,0.0,12.0,0.0,32.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
7546,66.54,2.0,38.744999999999955,23.0,71.1734782608696,89.0,63.57179775280897,1.0,0.0,3.0,0.0,12.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7547,33.6,3.0,37.71666666666666,14.0,40.87571428571431,80.0,40.439624999999985,0.0,0.0,2.0,0.0,17.0,0.058823529411764705,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7548,19.58,1.0,19.580000000000005,16.0,70.939375,54.0,61.18407407407409,0.0,0.0,4.0,0.0,26.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7549,174.46,3.0,129.29,17.0,122.05588235294117,59.0,105.72118644067795,1.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7550,146.64,3.0,81.42333333333325,19.0,94.61789473684212,84.0,89.80678571428572,1.0,0.0,4.0,0.0,7.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7551,8.97,5.0,13.894,20.0,16.077499999999993,81.0,16.499382716049382,0.0,0.0,7.0,0.0,25.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7552,36.65,2.0,28.240000000000016,10.0,40.26099999999995,38.0,39.87289473684211,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7553,33.28,3.0,55.54000000000003,13.0,46.1307692307692,49.0,50.43428571428573,2.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7554,93.95,1.0,93.95,1.0,93.95,2.0,90.72,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7555,30.78,4.0,28.81749999999999,36.0,46.894722222222235,118.0,42.644830508474584,0.0,0.0,3.0,0.0,10.0,0.0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7556,8.79,7.0,8.647142857142862,29.0,8.974827586206894,129.0,11.777984496124045,1.0,0.0,9.0,0.0,23.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7557,88.98,5.0,70.868,14.0,60.19642857142855,86.0,57.72930232558141,1.0,0.0,7.0,0.0,27.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7558,21.38,1.0,21.38000000000017,21.0,63.81809523809521,61.0,75.76934426229502,2.0,0.0,8.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7559,147.3,2.0,123.61999999999968,18.0,105.97555555555545,82.0,103.80378048780483,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7560,24.72,8.0,78.50625000000004,39.0,83.79846153846154,123.0,93.06365853658531,0.0,0.0,8.0,0.0,19.0,0.0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7561,55.64,2.0,90.27999999999992,18.0,90.89666666666668,87.0,89.02977011494251,1.0,0.0,5.0,0.0,32.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
7562,59.85,3.0,89.72333333333326,26.0,79.62192307692308,99.0,85.03323232323233,1.0,0.0,4.0,0.0,19.0,0.05263157894736842,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7563,120.56,6.0,109.62333333333329,19.0,102.16368421052626,96.0,93.79250000000008,0.0,0.0,8.0,0.0,29.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
7564,34.61,3.0,38.60666666666662,23.0,35.77782608695656,115.0,37.12104347826089,1.0,0.0,9.0,0.0,24.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7565,51.59,6.0,103.41000000000007,23.0,116.63130434782603,93.0,97.46881720430116,0.0,0.0,7.0,0.0,28.0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7566,85.76,6.0,67.43333333333335,21.0,74.76619047619053,111.0,68.561981981982,0.0,0.0,2.0,0.0,22.0,0.0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
