,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>220.91,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=215.80,CUSTOMER_ID_NB_TX_7DAY_WINDOW>28.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=155.89,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=111.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=95.65,TERMINAL_ID_NB_TX_1DAY_WINDOW>2.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.42,TERMINAL_ID_NB_TX_7DAY_WINDOW>3.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.55,TERMINAL_ID_NB_TX_30DAY_WINDOW>9.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13,CUSTOMER_ID_NB_TX_1DAY_WINDOW>7.50,TX_DURING_NIGHT>0.50,"TX_AMOUNT<=220.91,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=234.31","TX_AMOUNT<=220.91,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=193.99","TX_AMOUNT<=220.91,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=220.91,TERMINAL_ID_RISK_7DAY_WINDOW<=0.55","TX_AMOUNT<=220.91,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>155.89,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=7.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","TX_DURING_NIGHT<=0.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>215.80,TERMINAL_ID_RISK_7DAY_WINDOW<=0.55","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>215.80,TERMINAL_ID_NB_TX_30DAY_WINDOW<=21.00","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>215.80,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>155.89,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=24.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW>111.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=28.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=18.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=9.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=13.50","TX_DURING_NIGHT<=0.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=28.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>155.89,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=80.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>155.89,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=118.77","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>155.89,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>155.89,TERMINAL_ID_RISK_7DAY_WINDOW<=0.55","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>155.89,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=50.00","TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=7.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=9.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=40.50","TX_DURING_NIGHT<=0.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=111.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=95.93","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=9.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TX_DURING_NIGHT<=0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_7DAY_WINDOW<=10.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_30DAY_WINDOW<=34.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TX_DURING_NIGHT<=0.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=9.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.55,TERMINAL_ID_NB_TX_30DAY_WINDOW<=14.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.55,TERMINAL_ID_RISK_30DAY_WINDOW<=0.21"
8442,57.09,2.0,45.039999999999964,23.0,45.1213043478261,94.0,42.876063829787235,1.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8443,130.91,2.0,92.38999999999996,6.0,60.81999999999997,39.0,75.65410256410257,0.0,0.0,3.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8444,92.86,3.0,56.30666666666667,28.0,87.54285714285716,106.0,83.53216981132067,0.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8445,37.45,4.0,32.28500000000001,18.0,44.80833333333336,97.0,46.34422680412372,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8446,7.93,1.0,7.929999999999996,4.0,10.952499999999999,6.0,11.959999999999999,0.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8447,0.27,2.0,4.964999999999987,22.0,10.512727272727274,84.0,10.180952380952377,1.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8448,28.59,3.0,17.110000000000003,20.0,24.719000000000033,112.0,31.725178571428607,1.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8449,79.1,5.0,109.45400000000002,20.0,109.54400000000007,87.0,98.20275862068965,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8450,57.36,9.0,52.59,25.0,58.30160000000001,106.0,59.273962264150924,1.0,0.0,5.0,0.0,28.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8451,23.74,4.0,33.472500000000046,27.0,58.1822222222222,108.0,56.88629629629633,0.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8452,29.51,4.0,27.342500000000012,19.0,32.510526315789484,72.0,30.864722222222206,1.0,0.0,11.0,0.0,31.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8453,88.39,4.0,48.96750000000002,22.0,85.0068181818182,99.0,88.36979797979788,0.0,0.0,2.0,0.0,29.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8454,59.96,2.0,56.21500000000002,29.0,54.96034482758625,109.0,57.43853211009173,2.0,0.0,5.0,0.0,14.0,0.0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8455,33.48,2.0,35.46000000000002,18.0,42.85333333333338,87.0,48.68275862068962,0.0,0.0,2.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8456,42.86,4.0,87.74000000000004,23.0,71.49130434782603,87.0,73.10850574712642,0.0,0.0,6.0,0.0,32.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8457,30.81,3.0,17.100000000000037,21.0,31.459047619047606,81.0,34.56382716049383,1.0,0.0,6.0,0.0,26.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8458,123.52,4.0,84.53750000000001,22.0,85.7422727272726,82.0,91.13158536585371,0.0,0.0,6.0,0.0,32.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8459,78.27,2.0,84.735,9.0,91.94000000000001,36.0,90.30694444444443,0.0,0.0,9.0,0.0,30.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8460,75.19,2.0,66.51000000000005,17.0,63.29529411764702,56.0,65.57857142857144,0.0,0.0,2.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8461,66.66,6.0,69.78666666666669,18.0,81.11055555555555,88.0,69.90363636363634,1.0,0.0,11.0,0.0,35.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8462,15.06,2.0,19.93999999999998,12.0,50.059999999999974,49.0,52.567755102040785,0.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8463,19.7,1.0,19.7,6.0,42.83666666666664,28.0,58.56750000000003,0.0,0.0,0.0,0.0,10.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8464,85.18,1.0,85.18000000000004,5.0,78.52799999999998,19.0,60.00105263157894,1.0,0.0,3.0,0.0,11.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8465,6.14,2.0,22.495000000000026,12.0,36.53333333333335,56.0,38.44250000000002,0.0,0.0,2.0,0.0,25.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8466,109.47,1.0,109.4699999999999,7.0,104.28142857142855,43.0,101.65953488372088,0.0,0.0,1.0,0.0,11.0,0.0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8467,91.47,3.0,83.4100000000001,24.0,61.57999999999996,109.0,60.13284403669723,0.0,0.0,3.0,0.0,14.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8468,49.38,2.0,34.45000000000002,10.0,31.274,38.0,33.14342105263158,0.0,0.0,1.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8469,47.23,3.0,32.53999999999997,11.0,31.129090909090937,61.0,33.17491803278689,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8470,21.78,3.0,26.076666666666693,17.0,31.45529411764707,79.0,27.81632911392406,0.0,0.0,2.0,0.0,9.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
8471,120.88,2.0,121.60499999999988,20.0,109.35349999999987,103.0,103.61504854368938,0.0,0.0,12.0,0.0,30.0,0.0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8472,102.7,5.0,100.63800000000002,17.0,112.28588235294121,84.0,96.45499999999993,0.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8473,23.81,3.0,48.11333333333332,10.0,51.02100000000003,39.0,50.46615384615385,0.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8474,78.2,2.0,77.07499999999996,10.0,76.84599999999996,33.0,69.01848484848482,1.0,0.0,3.0,0.0,14.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8475,38.49,1.0,38.49000000000005,14.0,39.6592857142857,58.0,44.56879310344829,0.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8476,124.17,1.0,124.17000000000002,6.0,93.08333333333333,23.0,88.0891304347826,2.0,0.0,6.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8477,20.07,2.0,19.65499999999999,22.0,21.109545454545458,68.0,20.211617647058823,0.0,0.0,4.0,0.0,14.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8478,38.33,1.0,38.329999999999984,6.0,30.75,23.0,29.843043478260885,2.0,0.0,7.0,0.0,28.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8479,57.73,2.0,68.28499999999997,17.0,84.16588235294111,87.0,73.26712643678158,1.0,0.0,7.0,0.0,27.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8480,12.11,6.0,10.683333333333342,16.0,10.913124999999983,106.0,10.83481132075471,0.0,0.0,5.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8481,45.62,5.0,81.45400000000002,24.0,81.46458333333331,88.0,83.69113636363636,1.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8482,46.14,4.0,52.06500000000001,26.0,50.848846153846196,86.0,54.67616279069764,0.0,0.0,0.0,0.0,12.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8483,127.12,1.0,127.12000000000006,9.0,77.4622222222222,35.0,87.22028571428571,0.0,0.0,1.0,0.0,13.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8484,112.07,4.0,127.32500000000003,22.0,89.60227272727278,110.0,88.26290909090902,1.0,0.0,8.0,0.0,31.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8485,24.47,1.0,24.47,10.0,48.586000000000034,63.0,51.95095238095237,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8486,69.75,1.0,69.74999999999997,16.0,90.16874999999996,61.0,95.14754098360655,2.0,0.0,8.0,0.0,29.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8487,36.58,4.0,26.679999999999996,23.0,28.86565217391303,117.0,29.208717948717926,0.0,0.0,6.0,0.0,21.0,0.047619047619047616,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8488,49.26,2.0,26.315000000000058,16.0,42.07250000000005,101.0,38.57732673267328,1.0,0.0,6.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8489,85.8,6.0,56.493333333333304,20.0,65.15299999999999,74.0,78.4210810810811,2.0,0.0,8.0,0.0,25.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8490,103.9,3.0,63.07333333333329,27.0,71.96185185185186,88.0,68.26249999999996,1.0,0.0,4.0,0.0,12.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8491,56.76,3.0,65.57000000000009,26.0,58.853076923076806,94.0,67.73074468085109,1.0,0.0,7.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8492,40.51,6.0,36.87833333333336,27.0,38.24259259259255,99.0,47.1418181818182,3.0,0.0,11.0,0.0,28.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8493,81.63,1.0,81.63000000000005,4.0,57.33500000000001,23.0,49.545217391304384,2.0,0.0,3.0,0.0,28.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8494,116.06,3.0,115.50666666666655,16.0,88.33874999999993,59.0,78.7430508474576,0.0,0.0,8.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8495,17.85,3.0,39.81333333333338,21.0,50.33619047619052,89.0,44.55988764044944,0.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8496,134.34,6.0,109.37166666666671,25.0,109.74519999999997,78.0,102.41217948717947,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8497,44.52,1.0,44.52,1.0,44.52,4.0,22.2675,0.0,0.0,4.0,0.0,13.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8498,19.71,5.0,105.80200000000002,23.0,86.56347826086962,111.0,87.64531531531524,1.0,0.0,6.0,0.0,29.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8499,68.24,2.0,75.84000000000006,26.0,81.42346153846145,127.0,86.01456692913378,1.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8500,55.9,4.0,80.77499999999998,15.0,83.24733333333333,57.0,70.85877192982456,0.0,0.0,0.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8501,62.65,5.0,47.780000000000015,24.0,45.89749999999998,98.0,44.56081632653062,0.0,0.0,1.0,0.0,11.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8502,46.64,8.0,51.52874999999996,30.0,52.002,112.0,56.590089285714235,0.0,0.0,3.0,0.0,5.0,0.0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
8503,42.23,3.0,42.883333333333496,24.0,75.8670833333333,110.0,91.68354545454542,0.0,0.0,3.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8504,35.99,2.0,35.820000000000036,6.0,62.098333333333265,40.0,61.34725000000001,1.0,0.0,7.0,0.0,22.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
