,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>221.04,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>268.79,CUSTOMER_ID_NB_TX_7DAY_WINDOW>29.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>153.10,CUSTOMER_ID_NB_TX_30DAY_WINDOW>106.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=120.12,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW>2.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.35,TERMINAL_ID_NB_TX_30DAY_WINDOW<=25.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=221.04,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=290.85","TX_AMOUNT<=221.04,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=165.93","TX_AMOUNT<=221.04,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=221.04,TERMINAL_ID_RISK_7DAY_WINDOW<=0.35","TX_AMOUNT<=221.04,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","CUSTOMER_ID_NB_TX_1DAY_WINDOW>4.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>4.50,TX_DURING_NIGHT<=0.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=268.79,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=105.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=268.79,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=268.79,TERMINAL_ID_RISK_7DAY_WINDOW<=0.35","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=268.79,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=153.10,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=7.00","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=29.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=71.50","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>120.12,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=15.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=33.00","TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=27.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=29.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=28.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=153.10,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=36.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=153.10,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=153.10,TERMINAL_ID_RISK_7DAY_WINDOW<=0.35","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=153.10,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=121.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=106.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.35,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=102.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.35,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=27.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.35,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=25.50"
12425,58.32,3.0,70.1366666666667,28.0,74.68785714285715,92.0,75.38434782608697,0.0,0.0,4.0,0.0,14.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12426,25.08,5.0,24.57599999999996,35.0,38.070857142857136,114.0,37.968684210526284,1.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12427,1.26,4.0,3.0425000000000044,23.0,5.1482608695652194,115.0,5.594000000000001,1.0,0.0,7.0,0.0,25.0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12428,39.32,5.0,89.3,22.0,94.735,87.0,85.94643678160914,1.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12429,46.83,3.0,69.88666666666647,26.0,78.02846153846164,104.0,79.24298076923077,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12430,26.0,4.0,20.8425,12.0,16.22666666666667,26.0,15.796923076923077,0.0,0.0,1.0,0.0,7.0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
12431,30.15,2.0,24.75000000000003,15.0,26.849333333333337,56.0,25.907142857142855,0.0,0.0,5.0,0.0,24.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12432,25.01,1.0,25.009999999999984,7.0,29.961428571428534,48.0,29.959166666666665,1.0,0.0,2.0,0.0,9.0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
12433,15.84,4.0,27.912500000000005,22.0,33.51909090909091,62.0,35.02774193548387,0.0,0.0,10.0,0.0,24.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12434,9.01,2.0,8.815000000000015,26.0,7.570769230769231,81.0,7.898765432098769,1.0,0.0,5.0,0.0,26.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12435,59.3,6.0,99.46666666666658,29.0,97.20344827586209,107.0,97.20560747663548,1.0,0.0,4.0,0.0,14.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12436,34.52,8.0,33.39499999999998,32.0,28.3125,112.0,29.659553571428578,0.0,0.0,6.0,0.0,25.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12437,7.2,4.0,18.997499999999977,18.0,20.185555555555556,98.0,20.488469387755107,3.0,0.0,6.0,0.0,21.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12438,11.59,4.0,10.025000000000002,14.0,10.137142857142845,65.0,9.040923076923079,0.0,0.0,4.0,0.0,14.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12439,51.8,2.0,64.54999999999995,16.0,54.10562499999999,71.0,44.648873239436625,0.0,0.0,2.0,0.0,19.0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
12440,33.8,5.0,30.534,26.0,28.81461538461537,101.0,32.45564356435643,0.0,0.0,3.0,0.0,24.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12441,1.09,5.0,13.808000000000002,26.0,11.057307692307688,96.0,11.550729166666665,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12442,106.85,1.0,106.85000000000004,12.0,62.17083333333335,38.0,64.83552631578948,1.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12443,47.06,3.0,32.2033333333333,30.0,35.696666666666665,97.0,39.16876288659794,0.0,0.0,1.0,0.0,15.0,0.0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
12444,97.94,2.0,72.66000000000001,4.0,90.89500000000005,9.0,75.11,1.0,0.0,2.0,0.0,11.0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1
12445,78.68,5.0,75.66400000000002,14.0,79.02428571428571,69.0,71.94072463768116,2.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12446,16.78,2.0,11.945,8.0,18.48,23.0,19.01913043478261,0.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12447,44.88,3.0,50.300000000000104,24.0,80.45333333333342,106.0,100.99641509433958,2.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12448,53.89,5.0,83.19599999999994,29.0,103.9903448275863,106.0,95.88330188679238,1.0,0.0,3.0,0.0,10.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12449,5.57,1.0,5.569999999999991,16.0,7.094375000000001,52.0,7.3325,1.0,0.0,8.0,0.0,26.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12450,177.14,4.0,111.99750000000003,19.0,104.76526315789476,68.0,99.45308823529406,1.0,0.0,2.0,0.0,12.0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
12451,94.08,5.0,108.57000000000005,21.0,59.80999999999998,93.0,69.83623655913973,0.0,0.0,2.0,0.0,15.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
12452,72.33,6.0,62.55333333333335,24.0,56.81416666666669,86.0,51.61767441860467,1.0,0.0,3.0,0.0,22.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12453,29.0,5.0,74.18599999999999,25.0,66.53399999999999,81.0,69.26679012345687,0.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12454,14.61,1.0,14.610000000000019,20.0,12.918000000000001,63.0,13.347460317460312,0.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12455,16.74,3.0,19.39,13.0,15.897692307692314,63.0,16.090158730158727,2.0,0.0,2.0,0.0,17.0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
12456,119.45,4.0,91.22749999999998,28.0,60.21571428571429,91.0,68.17483516483509,1.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12457,120.44,3.0,94.12333333333326,13.0,67.54538461538465,71.0,72.08408450704225,1.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12458,146.81,4.0,129.21749999999997,23.0,100.25695652173904,78.0,99.23269230769233,5.0,0.0,8.0,0.0,26.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12459,39.5,5.0,34.854,19.0,46.66368421052632,61.0,48.40147540983605,2.0,0.0,6.0,0.0,26.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12460,106.82,3.0,92.89000000000004,18.0,88.45388888888897,92.0,102.878804347826,1.0,0.0,2.0,0.0,10.0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
12461,127.04,3.0,90.6466666666667,12.0,90.41749999999998,36.0,74.11833333333333,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12462,68.03,5.0,45.78399999999998,21.0,51.85619047619049,94.0,54.87191489361701,1.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12463,96.1,3.0,68.89999999999998,27.0,63.872592592592596,106.0,68.68528301886792,0.0,0.0,7.0,0.0,21.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12464,10.67,2.0,13.59499999999997,11.0,25.660000000000004,35.0,24.97857142857142,1.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12465,42.58,2.0,25.789999999999978,25.0,32.50679999999999,95.0,34.95578947368422,0.0,0.0,5.0,0.0,24.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12466,41.19,3.0,40.293333333333344,22.0,37.405909090909105,82.0,40.31780487804877,0.0,0.0,7.0,0.0,23.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12467,136.06,2.0,126.9750000000002,24.0,99.01750000000004,103.0,102.86679611650491,1.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12468,76.43,2.0,47.735,3.0,58.466666666666676,19.0,68.54210526315792,0.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12469,5.25,5.0,6.574000000000001,22.0,7.853636363636366,72.0,7.596111111111112,1.0,0.0,2.0,0.0,19.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
12470,3.81,5.0,13.256000000000009,33.0,12.436666666666666,105.0,12.07638095238096,1.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12471,72.52,7.0,71.89285714285714,29.0,71.83517241379307,97.0,68.47886597938144,1.0,0.0,10.0,0.0,32.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12472,55.1,2.0,35.43000000000002,6.0,44.175000000000004,24.0,43.828333333333326,0.0,0.0,6.0,0.0,18.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12473,11.04,7.0,17.012857142857136,35.0,19.1022857142857,108.0,18.671296296296298,2.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12474,57.54,5.0,88.58399999999995,28.0,108.52035714285708,105.0,92.07933333333334,0.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12475,94.29,3.0,80.95999999999985,21.0,108.79380952380949,83.0,89.61831325301206,1.0,0.0,6.0,0.0,14.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12476,60.75,5.0,48.641999999999975,24.0,42.375833333333304,94.0,49.3902127659574,0.0,0.0,4.0,0.0,23.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12477,12.5,2.0,22.005000000000017,13.0,20.150769230769207,73.0,19.381506849315056,1.0,0.0,9.0,0.0,19.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12478,47.64,3.0,32.19666666666664,17.0,19.880000000000006,84.0,21.244999999999997,0.0,0.0,1.0,0.0,19.0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
12479,18.71,5.0,30.156000000000006,25.0,28.516800000000018,114.0,27.164385964912295,1.0,0.0,7.0,0.0,16.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12480,53.6,11.0,81.91272727272727,30.0,77.25166666666671,95.0,82.15178947368425,1.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12481,27.22,5.0,17.757999999999992,24.0,16.74958333333332,73.0,17.11671232876712,1.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
12482,31.84,4.0,58.26000000000005,17.0,53.20411764705875,98.0,48.87908163265305,0.0,0.0,3.0,0.0,14.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12483,52.06,6.0,33.81666666666667,22.0,28.71227272727276,70.0,28.31242857142857,1.0,1.0,5.0,0.2,23.0,0.043478260869565216,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0
12484,14.06,3.0,11.756666666666677,11.0,11.666363636363634,57.0,14.729122807017541,0.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12485,37.64,5.0,35.06400000000002,26.0,30.37807692307692,101.0,29.8640594059406,1.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
12486,180.68,4.0,89.79749999999996,6.0,99.61499999999995,22.0,105.39499999999994,0.0,0.0,3.0,0.0,20.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12487,13.73,6.0,77.11333333333332,25.0,76.52200000000003,109.0,72.85697247706422,0.0,0.0,4.0,0.0,14.0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12488,28.07,7.0,44.97571428571429,27.0,50.48777777777774,96.0,47.78906250000001,0.0,0.0,8.0,0.0,23.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
12489,30.72,5.0,28.47199999999999,28.0,22.703214285714264,106.0,22.440283018867927,0.0,0.0,8.0,0.0,19.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
