,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>219.05,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=221.45,CUSTOMER_ID_NB_TX_7DAY_WINDOW>16.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=118.06,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=140.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=107.90,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.42,TERMINAL_ID_NB_TX_7DAY_WINDOW<=7.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.76,TERMINAL_ID_NB_TX_30DAY_WINDOW<=19.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.14,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=219.05,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=133.47","TX_AMOUNT<=219.05,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=128.69","TX_AMOUNT<=219.05,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=111.57","TX_AMOUNT<=219.05,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=219.05,TERMINAL_ID_RISK_7DAY_WINDOW<=0.76","TX_AMOUNT<=219.05,TERMINAL_ID_RISK_30DAY_WINDOW<=0.14","CUSTOMER_ID_NB_TX_30DAY_WINDOW>140.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>5.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=29.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>7.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=31.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>118.06,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=82.30","CUSTOMER_ID_NB_TX_30DAY_WINDOW>140.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=90.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW>140.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=11.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=97.93","TERMINAL_ID_NB_TX_1DAY_WINDOW>2.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_30DAY_WINDOW<=26.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_RISK_30DAY_WINDOW<=0.25","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.14,TERMINAL_ID_NB_TX_30DAY_WINDOW<=27.00"
10381,91.08,2.0,102.92500000000001,11.0,71.13727272727266,48.0,77.94729166666667,0.0,0.0,2.0,0.0,16.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10382,28.23,4.0,36.58749999999997,23.0,29.80652173913044,83.0,33.856867469879525,0.0,0.0,4.0,0.0,20.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10383,32.05,5.0,40.948,21.0,40.262380952380994,88.0,41.65772727272733,0.0,0.0,2.0,0.0,13.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10384,114.2,1.0,114.19999999999983,23.0,82.87695652173913,76.0,84.72486842105266,0.0,0.0,5.0,0.0,21.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10385,53.37,1.0,53.36999999999998,6.0,65.18166666666664,30.0,55.68433333333332,0.0,0.0,1.0,0.0,14.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10386,97.19,8.0,97.92000000000002,27.0,89.39407407407407,91.0,85.37142857142854,2.0,0.0,6.0,0.0,18.0,0.0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10387,14.76,5.0,42.20599999999998,29.0,42.01896551724137,96.0,47.51979166666666,2.0,0.0,7.0,0.0,21.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10388,25.28,2.0,28.420000000000037,16.0,64.54437499999997,60.0,60.677333333333344,1.0,0.0,7.0,0.0,16.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10389,65.45,2.0,82.0649999999998,25.0,75.06080000000001,80.0,79.76962500000002,2.0,0.0,3.0,0.0,19.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10390,29.83,5.0,25.465999999999998,25.0,23.783200000000015,110.0,23.7750909090909,0.0,0.0,3.0,0.0,19.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10391,36.49,4.0,43.280000000000015,25.0,44.69079999999998,89.0,47.34449438202246,1.0,0.0,8.0,0.0,30.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10392,11.53,3.0,12.116666666666674,14.0,12.117142857142868,59.0,11.82898305084746,0.0,0.0,6.0,0.0,25.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10393,2.71,3.0,69.26333333333334,5.0,66.84800000000004,25.0,80.99320000000002,1.0,0.0,5.0,0.0,25.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10394,39.38,5.0,58.354000000000006,20.0,48.468,88.0,44.18284090909093,1.0,0.0,5.0,0.0,21.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10395,93.49,1.0,93.49000000000007,5.0,71.792,30.0,53.848666666666674,0.0,0.0,4.0,0.0,20.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10396,20.89,2.0,25.559999999999988,13.0,35.93384615384615,60.0,55.137500000000024,0.0,0.0,3.0,0.0,10.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10397,13.68,4.0,12.362499999999999,14.0,12.614999999999997,32.0,12.285937500000008,1.0,0.0,3.0,0.0,24.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10398,66.03,5.0,82.90199999999996,19.0,71.06157894736842,65.0,69.99523076923073,0.0,0.0,1.0,0.0,10.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10399,59.18,3.0,51.04333333333319,30.0,44.70266666666668,118.0,44.61872881355929,1.0,0.0,7.0,0.0,27.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10400,86.78,5.0,87.79000000000003,22.0,100.93545454545456,95.0,90.95842105263164,0.0,0.0,2.0,0.0,14.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10401,3.41,6.0,20.65,18.0,21.835555555555565,72.0,25.260277777777773,2.0,0.0,6.0,0.0,11.0,0.0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10402,12.39,3.0,9.613333333333332,26.0,6.918846153846153,99.0,7.688585858585858,1.0,0.0,1.0,0.0,11.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10403,17.79,3.0,48.1666666666666,21.0,82.00523809523807,119.0,81.1968067226891,0.0,0.0,1.0,0.0,9.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10404,31.66,3.0,32.50000000000001,21.0,23.67619047619049,113.0,24.474778761061945,0.0,0.0,4.0,0.0,18.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10405,78.24,2.0,93.73000000000008,15.0,89.77466666666666,69.0,91.91275362318838,1.0,0.0,4.0,0.0,16.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10406,6.56,10.0,8.110000000000007,32.0,8.878749999999997,123.0,10.616341463414622,0.0,0.0,4.0,0.0,23.0,0.0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10407,30.13,2.0,27.59000000000013,14.0,55.55714285714286,58.0,66.4725862068966,0.0,0.0,1.0,0.0,15.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10408,44.51,7.0,32.58571428571429,26.0,28.329615384615376,105.0,31.481999999999992,1.0,0.0,4.0,0.0,16.0,0.0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10409,37.64,8.0,77.17874999999994,30.0,85.44533333333335,130.0,94.96946153846153,1.0,0.0,6.0,0.0,24.0,0.0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10410,25.04,6.0,73.2583333333333,20.0,68.7605,66.0,69.31409090909088,2.0,0.0,10.0,0.0,30.0,0.0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10411,27.55,4.0,67.71000000000002,20.0,80.16699999999999,62.0,80.385,0.0,0.0,3.0,0.0,19.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10412,27.98,6.0,25.29333333333334,32.0,22.893749999999997,111.0,21.66567567567566,1.0,0.0,12.0,0.0,34.0,0.0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10413,57.55,1.0,57.55000000000016,17.0,47.38470588235296,74.0,46.59972972972971,0.0,0.0,4.0,0.0,16.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10414,127.48,2.0,96.01499999999999,6.0,58.400000000000006,20.0,62.828999999999965,0.0,0.0,5.0,0.0,21.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10415,8.22,2.0,9.335,5.0,8.422000000000006,24.0,6.303749999999997,3.0,0.0,10.0,0.0,29.0,0.0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10416,64.83,5.0,91.23599999999992,18.0,90.85666666666657,55.0,99.74618181818185,0.0,0.0,6.0,0.0,33.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10417,109.09,2.0,86.54000000000018,28.0,65.55071428571426,127.0,58.283858267716546,0.0,0.0,3.0,0.0,14.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10418,69.56,2.0,89.82999999999991,29.0,75.59172413793112,122.0,74.02090163934422,0.0,0.0,6.0,0.0,26.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10419,65.6,3.0,65.2233333333333,14.0,83.14357142857143,52.0,72.1748076923077,0.0,0.0,3.0,0.0,23.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10420,5.71,4.0,56.87499999999999,14.0,57.842857142857135,58.0,56.091379310344806,1.0,0.0,7.0,0.0,27.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10421,86.3,4.0,57.59499999999994,31.0,60.15838709677422,116.0,64.59068965517244,0.0,0.0,4.0,0.0,17.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10422,25.63,7.0,21.812857142857137,25.0,18.2564,101.0,17.195445544554456,1.0,0.0,4.0,0.0,16.0,0.0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10423,96.09,5.0,128.73199999999997,28.0,115.33964285714285,110.0,106.16963636363631,1.0,0.0,4.0,0.0,27.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10424,7.71,4.0,5.357499999999991,26.0,5.3100000000000005,89.0,5.538876404494379,0.0,0.0,7.0,0.0,25.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10425,62.4,6.0,63.4,17.0,53.02411764705886,66.0,56.89469696969698,0.0,0.0,6.0,0.0,26.0,0.0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10426,100.38,4.0,79.5150000000001,26.0,68.38423076923071,93.0,76.64559139784953,1.0,0.0,4.0,0.0,23.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10427,45.75,5.0,50.04600000000003,17.0,62.66058823529412,76.0,61.069342105263125,1.0,0.0,6.0,0.0,18.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10428,74.99,3.0,73.4666666666666,9.0,63.866666666666724,54.0,60.68796296296295,0.0,0.0,2.0,0.0,14.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10429,12.77,1.0,12.770000000000007,8.0,26.22875,26.0,28.674615384615382,0.0,0.0,4.0,0.0,11.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10430,18.21,5.0,22.81000000000004,28.0,16.438214285714277,102.0,20.19735294117648,1.0,0.0,6.0,0.0,25.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10431,84.69,6.0,89.05666666666662,18.0,90.32333333333337,80.0,79.05124999999995,0.0,0.0,5.0,0.0,22.0,0.0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10432,92.02,7.0,100.8828571428571,28.0,82.63714285714282,107.0,80.93682242990657,1.0,0.0,3.0,0.0,16.0,0.0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10433,109.97,1.0,109.97000000000051,18.0,89.87833333333339,81.0,87.75308641975303,0.0,0.0,6.0,0.0,23.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10434,29.54,7.0,31.92142857142858,36.0,30.788888888888884,119.0,28.20537815126048,2.0,0.0,7.0,0.0,30.0,0.0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10435,61.39,6.0,51.90500000000003,23.0,74.13782608695651,104.0,71.41836538461543,0.0,0.0,1.0,0.0,14.0,0.0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10436,14.37,4.0,13.057499999999997,9.0,10.159999999999993,37.0,10.634864864864861,0.0,0.0,4.0,0.0,15.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10437,60.26,5.0,55.03599999999999,19.0,52.062631578947396,85.0,48.58482352941178,0.0,0.0,1.0,0.0,16.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10438,34.94,4.0,42.302499999999995,14.0,42.11785714285717,50.0,37.687200000000004,0.0,0.0,4.0,0.0,10.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10439,18.52,1.0,18.52,15.0,21.551333333333332,67.0,21.92119402985075,0.0,0.0,2.0,0.0,16.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10440,111.32,6.0,125.82999999999997,29.0,115.20103448275862,111.0,106.21603603603599,0.0,0.0,6.0,0.0,14.0,0.0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10441,45.36,2.0,34.82,9.0,32.76888888888888,36.0,41.37444444444448,0.0,0.0,7.0,0.0,20.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10442,6.1,3.0,17.069999999999997,8.0,23.816249999999997,44.0,29.917272727272714,0.0,0.0,4.0,0.0,15.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10443,65.83,5.0,85.868,26.0,83.70153846153855,86.0,83.08906976744188,0.0,0.0,3.0,0.0,27.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10444,15.54,2.0,9.905,7.0,13.29714285714285,30.0,14.452333333333344,1.0,0.0,4.0,0.0,11.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10445,103.15,1.0,103.14999999999992,12.0,98.59916666666665,64.0,103.18203125,0.0,0.0,2.0,0.0,10.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10446,69.51,1.0,69.50999999999992,12.0,54.920833333333384,53.0,63.88943396226412,0.0,0.0,5.0,0.0,19.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10447,8.0,4.0,47.629999999999946,28.0,50.753214285714265,112.0,59.031607142857176,1.0,0.0,3.0,0.0,14.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10448,63.66,2.0,74.74499999999992,15.0,81.62533333333333,57.0,82.57473684210521,0.0,0.0,5.0,0.0,26.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10449,95.98,1.0,95.97999999999985,9.0,91.85888888888888,48.0,96.67375000000003,1.0,0.0,2.0,0.0,14.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10450,12.45,4.0,7.965,22.0,11.999545454545448,92.0,10.667282608695654,0.0,0.0,4.0,0.0,27.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10451,6.12,5.0,14.376000000000028,18.0,16.311666666666667,78.0,19.36384615384615,1.0,0.0,3.0,0.0,13.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10452,76.72,6.0,42.63000000000001,31.0,32.48387096774196,120.0,33.32900000000001,1.0,0.0,8.0,0.0,29.0,0.0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10453,91.61,2.0,80.08500000000012,14.0,90.49500000000002,78.0,97.30923076923085,2.0,0.0,3.0,0.0,24.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10454,69.72,7.0,49.960000000000036,25.0,47.264799999999966,90.0,49.64955555555558,0.0,0.0,6.0,0.0,33.0,0.0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10455,138.62,5.0,82.29799999999999,22.0,72.59272727272727,112.0,71.38214285714288,0.0,0.0,2.0,0.0,15.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10456,35.9,2.0,37.794999999999945,11.0,30.58272727272724,50.0,30.2152,2.0,0.0,2.0,0.0,11.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10457,34.1,2.0,53.985,2.0,53.985000000000056,12.0,50.58499999999999,0.0,0.0,1.0,0.0,14.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10458,14.14,5.0,7.364000000000002,24.0,9.147499999999988,123.0,9.459512195121947,2.0,0.0,3.0,0.0,16.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10459,106.29,3.0,94.62333333333338,15.0,75.28133333333327,54.0,77.64555555555563,0.0,0.0,2.0,0.0,14.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10460,86.58,3.0,91.95333333333328,10.0,84.24100000000024,67.0,96.56746268656721,0.0,0.0,10.0,0.0,27.0,0.0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10461,13.05,3.0,14.14666666666666,19.0,15.23210526315789,91.0,15.216043956043972,0.0,0.0,5.0,0.0,22.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10462,76.49,3.0,93.15999999999987,21.0,80.16142857142853,75.0,71.23039999999999,2.0,0.0,6.0,0.0,22.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
