,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>219.78,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>269.86,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=32.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=131.69,CUSTOMER_ID_NB_TX_30DAY_WINDOW>11.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>147.03,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.62,TERMINAL_ID_NB_TX_30DAY_WINDOW>28.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.17,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=219.78,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=219.78,TERMINAL_ID_RISK_7DAY_WINDOW<=0.62","TX_AMOUNT<=219.78,TERMINAL_ID_RISK_30DAY_WINDOW<=0.17","CUSTOMER_ID_NB_TX_7DAY_WINDOW>32.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>2.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>3.50,TX_DURING_NIGHT<=0.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=269.86,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=269.86,TERMINAL_ID_NB_TX_7DAY_WINDOW<=8.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=269.86,TERMINAL_ID_RISK_7DAY_WINDOW<=0.62","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=269.86,TERMINAL_ID_NB_TX_30DAY_WINDOW<=29.00","CUSTOMER_ID_NB_TX_7DAY_WINDOW>32.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=113.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>32.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=19.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>32.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=28.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=14.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>131.69,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=11.00","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>131.69,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.62,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=131.69","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>131.69,TERMINAL_ID_NB_TX_30DAY_WINDOW<=9.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=93.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=11.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=0.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=28.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=98.50","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=147.03,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TERMINAL_ID_RISK_7DAY_WINDOW>0.62,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=147.03","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=7.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=28.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=31.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.17","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.62,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=28.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>2.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.62,TERMINAL_ID_NB_TX_30DAY_WINDOW<=30.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.62,TERMINAL_ID_RISK_30DAY_WINDOW<=0.23"
10071,0.48,4.0,36.397500000000015,26.0,45.02153846153847,83.0,41.35746987951808,0.0,0.0,4.0,0.0,25.0,0.0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10072,13.41,4.0,24.597500000000007,32.0,37.505624999999974,118.0,41.96457627118641,1.0,0.0,6.0,0.0,39.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10073,71.54,1.0,71.53999999999984,10.0,77.64200000000001,41.0,82.84048780487804,1.0,0.0,5.0,0.0,17.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10074,53.51,3.0,37.49999999999997,16.0,36.3825,85.0,34.84576470588236,1.0,0.0,4.0,0.0,16.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10075,91.57,2.0,94.65000000000023,20.0,95.25549999999997,102.0,98.7179411764706,0.0,0.0,5.0,0.0,20.0,0.0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10076,37.85,4.0,45.87749999999998,19.0,41.79526315789478,70.0,40.96571428571427,3.0,0.0,6.0,0.0,18.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10077,10.71,8.0,53.199999999999996,22.0,48.726818181818174,94.0,47.51936170212764,1.0,0.0,4.0,0.0,24.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10078,115.24,2.0,85.21500000000007,23.0,78.43782608695655,92.0,74.92760869565218,0.0,0.0,3.0,0.0,17.0,0.0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10079,80.31,5.0,102.35599999999991,27.0,88.11444444444447,112.0,93.33741071428581,1.0,0.0,5.0,0.0,21.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10080,44.67,3.0,37.14666666666669,10.0,33.79299999999999,47.0,29.31042553191489,0.0,0.0,2.0,0.0,18.0,0.0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10081,45.82,3.0,45.846666666666714,17.0,65.9170588235294,60.0,66.47116666666672,2.0,0.0,7.0,0.0,17.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10082,35.34,5.0,58.02999999999995,21.0,71.11333333333333,90.0,70.52322222222223,1.0,0.0,3.0,0.0,26.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10083,175.65,5.0,103.99800000000002,32.0,78.25968749999994,113.0,73.07752212389386,1.0,0.0,6.0,0.0,29.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10084,24.77,4.0,21.909999999999997,15.0,14.47,59.0,14.271864406779656,0.0,0.0,9.0,0.0,20.0,0.0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10085,139.67,3.0,92.25333333333326,15.0,68.45466666666661,58.0,65.25879310344827,0.0,0.0,3.0,0.0,10.0,0.0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10086,30.6,3.0,53.606666666666634,21.0,48.132380952380984,90.0,51.33100000000005,2.0,0.0,8.0,0.0,22.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10087,16.61,3.0,30.513333333333335,11.0,24.469090909090912,66.0,31.829242424242445,1.0,0.0,3.0,0.0,15.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10088,32.75,4.0,43.91749999999994,18.0,59.335555555555565,75.0,66.33106666666664,0.0,0.0,4.0,0.0,14.0,0.0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10089,100.67,1.0,100.67000000000016,9.0,111.59999999999997,38.0,98.03815789473686,0.0,0.0,3.0,0.0,16.0,0.0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10090,36.52,4.0,26.615000000000002,34.0,27.778235294117636,108.0,25.33925925925926,0.0,0.0,4.0,0.0,17.0,0.0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10091,14.85,3.0,16.51666666666667,18.0,13.979444444444448,46.0,12.81717391304348,1.0,0.0,7.0,0.0,24.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10092,100.63,4.0,90.82250000000006,14.0,88.23071428571428,47.0,89.57808510638293,1.0,0.0,8.0,0.0,26.0,0.038461538461538464,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10093,32.91,3.0,19.17333333333329,23.0,25.257391304347824,77.0,24.676493506493482,2.0,0.0,5.0,0.0,17.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10094,4.66,1.0,4.66,2.0,4.870000000000006,9.0,10.648888888888887,0.0,0.0,7.0,0.0,24.0,0.0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10095,56.04,2.0,44.24500000000009,18.0,45.76000000000001,54.0,50.09518518518517,1.0,0.0,7.0,0.0,28.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10096,8.35,1.0,8.35,1.0,8.35,3.0,7.146666666666666,1.0,0.0,2.0,0.0,17.0,0.0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10097,20.33,3.0,37.52000000000002,20.0,45.83299999999999,53.0,46.47622641509431,1.0,0.0,6.0,0.0,20.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10098,36.45,4.0,46.869999999999905,25.0,44.5612,102.0,44.805294117647,1.0,0.0,3.0,0.0,18.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10099,15.63,1.0,15.630000000000013,16.0,19.761250000000008,86.0,18.962093023255807,0.0,0.0,4.0,0.0,16.0,0.0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10100,9.73,8.0,17.068749999999994,19.0,16.033684210526328,77.0,16.300259740259737,0.0,0.0,2.0,0.0,16.0,0.0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10101,126.63,1.0,126.62999999999998,8.0,90.40000000000002,24.0,81.29083333333334,1.0,0.0,1.0,0.0,15.0,0.0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10102,44.91,4.0,62.36999999999999,26.0,59.34923076923077,100.0,57.89949999999997,1.0,0.0,6.0,0.0,21.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10103,12.42,3.0,36.84666666666667,12.0,38.21916666666666,39.0,38.723589743589756,1.0,0.0,3.0,0.0,26.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10104,26.54,5.0,37.329999999999956,19.0,34.256315789473675,105.0,34.70304761904762,1.0,0.0,4.0,0.0,17.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10105,18.2,1.0,18.19999999999998,17.0,13.164117647058815,91.0,12.040659340659344,0.0,0.0,2.0,0.0,11.0,0.0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10106,86.63,4.0,71.82249999999996,17.0,61.61176470588231,83.0,61.7618072289157,1.0,0.0,2.0,0.0,12.0,0.0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10107,63.83,3.0,77.29333333333345,30.0,93.67933333333339,123.0,103.73593495934958,1.0,0.0,3.0,0.0,13.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10108,117.13,3.0,117.24333333333338,8.0,96.10875000000003,28.0,94.71535714285714,1.0,0.0,2.0,0.0,18.0,0.0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10109,40.53,6.0,67.41666666666663,21.0,73.84761904761905,86.0,64.82732558139531,3.0,0.0,5.0,0.0,15.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10110,75.89,5.0,72.63599999999997,18.0,62.40499999999996,84.0,61.93000000000004,0.0,0.0,3.0,0.0,18.0,0.0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10111,26.72,2.0,17.44499999999999,7.0,15.905714285714291,40.0,13.785750000000004,0.0,0.0,1.0,0.0,21.0,0.0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10112,47.79,2.0,67.42999999999998,5.0,79.75599999999994,23.0,91.60608695652174,0.0,0.0,2.0,0.0,11.0,0.0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10113,58.24,6.0,28.471666666666682,34.0,25.592647058823545,117.0,28.796239316239276,0.0,0.0,1.0,0.0,16.0,0.0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10114,44.47,4.0,52.44,15.0,69.11000000000013,69.0,66.4152173913044,2.0,0.0,5.0,0.0,21.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10115,11.56,3.0,29.420000000000044,22.0,31.132272727272735,74.0,35.100270270270286,0.0,0.0,3.0,0.0,15.0,0.0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10116,143.9,5.0,106.72200000000007,19.0,95.0936842105263,80.0,88.76262499999999,0.0,0.0,2.0,0.0,17.0,0.0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10117,64.32,6.0,53.15000000000001,27.0,69.3814814814815,96.0,68.46499999999999,0.0,0.0,5.0,0.0,24.0,0.0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10118,86.7,4.0,54.29250000000005,26.0,67.36461538461546,118.0,69.66550847457616,1.0,0.0,3.0,0.0,27.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10119,7.41,3.0,4.956666666666673,16.0,5.120625000000008,92.0,6.279782608695654,1.0,0.0,5.0,0.0,19.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10120,0.04,2.0,63.43499999999999,6.0,94.58999999999997,15.0,99.59000000000002,1.0,0.0,3.0,0.0,19.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10121,23.41,3.0,14.253333333333336,19.0,18.052631578947384,77.0,16.37961038961038,0.0,0.0,7.0,0.0,25.0,0.0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10122,43.16,4.0,42.18749999999996,29.0,56.25103448275863,111.0,56.019369369369315,1.0,0.0,10.0,0.0,33.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10123,28.96,5.0,31.37000000000001,31.0,32.490967741935485,88.0,36.91284090909091,1.0,0.0,4.0,0.0,11.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10124,60.19,3.0,59.763333333333485,24.0,64.4816666666667,107.0,57.15878504672893,0.0,0.0,4.0,0.0,23.0,0.0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10125,110.22,3.0,91.46666666666665,23.0,104.5595652173913,71.0,101.25985915492964,0.0,0.0,6.0,0.0,19.0,0.0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10126,56.79,2.0,51.255000000000024,16.0,49.16,61.0,46.92901639344263,0.0,0.0,1.0,0.0,13.0,0.0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10127,89.62,1.0,89.6199999999999,13.0,89.33153846153836,71.0,88.59619718309861,0.0,0.0,5.0,0.0,25.0,0.0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10128,63.83,3.0,75.46666666666668,13.0,62.41846153846148,55.0,72.58945454545456,1.0,0.0,4.0,0.0,21.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10129,39.88,4.0,31.160000000000032,16.0,32.031250000000014,76.0,29.346578947368418,1.0,0.0,8.0,0.0,26.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10130,12.04,4.0,11.997500000000015,20.0,10.324500000000006,110.0,9.842818181818187,1.0,0.0,5.0,0.0,15.0,0.0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
