,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>219.46,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=213.64,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=1.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=169.23,CUSTOMER_ID_NB_TX_30DAY_WINDOW>4.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=102.19,CUSTOMER_ID_NB_TX_1DAY_WINDOW>5.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.92,TERMINAL_ID_NB_TX_30DAY_WINDOW>6.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50,TERMINAL_ID_NB_TX_7DAY_WINDOW>6.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.17,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=219.46,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=283.88","TX_AMOUNT<=219.46,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=169.64","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>213.64,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.92,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=6.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>213.64,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=22.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>213.64,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=94.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>1.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>1.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=1.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.92,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=21.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>1.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=8.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=4.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=1.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.92,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=98.00","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=4.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=7.00","TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.92,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.92,TERMINAL_ID_RISK_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.17,TX_DURING_WEEKEND<=-2.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.17,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.92,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.92,TERMINAL_ID_NB_TX_30DAY_WINDOW<=15.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.92,TX_DURING_NIGHT<=0.50"
10802,14.83,6.0,11.065000000000003,18.0,9.238333333333332,69.0,9.503768115942028,1.0,0.0,6.0,0.0,22.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10803,4.23,9.0,7.216666666666669,30.0,7.243333333333338,113.0,7.218584070796458,0.0,0.0,3.0,0.0,15.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10804,30.31,2.0,23.63500000000001,21.0,18.841428571428573,83.0,17.186385542168672,1.0,0.0,9.0,0.0,24.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10805,137.81,2.0,141.21,9.0,94.59777777777782,35.0,93.56599999999997,1.0,0.0,6.0,0.0,19.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10806,86.38,4.0,69.055,18.0,55.97999999999999,65.0,50.04692307692306,1.0,0.0,2.0,0.0,23.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10807,74.15,5.0,60.14200000000003,12.0,52.29083333333332,63.0,53.05333333333336,1.0,0.0,7.0,0.0,17.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10808,58.58,3.0,59.079999999999984,10.0,56.76900000000004,37.0,57.485945945945936,0.0,0.0,2.0,0.0,14.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10809,1.72,3.0,11.753333333333307,20.0,19.296500000000016,97.0,23.602577319587624,0.0,0.0,1.0,0.0,11.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10810,63.33,7.0,53.494285714285695,20.0,56.14450000000001,103.0,49.18941747572818,0.0,0.0,3.0,0.0,17.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10811,6.84,4.0,10.457500000000021,24.0,13.347083333333332,89.0,13.278202247191006,0.0,0.0,5.0,0.0,20.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10812,43.97,2.0,32.72500000000002,15.0,51.14599999999999,58.0,47.886379310344836,0.0,0.0,7.0,0.0,21.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10813,121.07,2.0,80.75,9.0,71.84888888888895,57.0,76.67350877192987,0.0,0.0,1.0,0.0,19.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10814,33.35,1.0,33.35000000000006,13.0,37.76076923076921,66.0,30.36181818181818,0.0,0.0,2.0,0.0,17.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10815,21.45,4.0,52.30000000000003,21.0,41.454761904761924,76.0,38.63710526315787,0.0,0.0,3.0,0.0,24.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10816,114.8,6.0,100.00166666666672,23.0,80.84304347826078,96.0,82.52031250000003,1.0,0.0,2.0,0.0,18.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10817,125.99,4.0,84.28000000000003,21.0,65.26190476190476,60.0,65.5146666666667,0.0,0.0,1.0,0.0,26.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10818,17.28,2.0,27.68499999999999,18.0,18.453333333333337,73.0,18.115479452054785,1.0,0.0,4.0,0.0,16.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10819,83.32,3.0,123.2666666666667,24.0,92.70583333333333,102.0,86.80401960784312,1.0,0.0,6.0,0.0,19.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10820,146.15,3.0,102.61666666666663,15.0,99.68599999999995,73.0,95.16671232876712,0.0,0.0,3.0,0.0,17.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10821,28.6,2.0,20.225,6.0,22.12333333333333,16.0,18.241250000000008,0.0,0.0,2.0,0.0,11.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10822,57.45,9.0,42.804444444444435,24.0,50.96083333333337,79.0,52.99797468354429,0.0,0.0,6.0,0.0,19.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10823,37.8,5.0,23.258,11.0,18.487272727272725,57.0,18.554035087719296,2.0,0.0,3.0,0.0,15.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10824,6.95,3.0,6.846666666666676,15.0,6.839999999999994,74.0,6.477297297297296,0.0,0.0,2.0,0.0,10.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10825,11.62,2.0,27.120000000000072,9.0,45.41888888888892,80.0,40.22125,2.0,0.0,5.0,0.0,19.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10826,11.82,3.0,9.126666666666686,22.0,16.09045454545453,99.0,15.332222222222223,0.0,0.0,2.0,0.0,10.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10827,126.39,4.0,91.75249999999998,16.0,94.18437500000003,82.0,90.43829268292681,1.0,0.0,6.0,0.0,20.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10828,34.7,2.0,30.149999999999995,10.0,43.214000000000006,16.0,52.311250000000015,2.0,0.0,6.0,0.0,24.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10829,38.5,1.0,38.5,12.0,30.645833333333346,65.0,28.32553846153846,0.0,0.0,2.0,0.0,21.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10830,42.95,10.0,48.81400000000001,33.0,49.861212121212134,112.0,46.06151785714282,1.0,0.0,5.0,0.0,21.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10831,64.37,4.0,48.23500000000004,17.0,43.168235294117586,51.0,47.22235294117645,0.0,0.0,6.0,0.0,19.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10832,10.75,3.0,12.736666666666624,28.0,14.710357142857143,104.0,14.707788461538463,2.0,0.0,5.0,0.0,25.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10833,10.41,2.0,9.09,16.0,8.321875,62.0,7.384838709677418,1.0,0.0,2.0,0.0,15.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10834,6.17,4.0,8.542499999999999,30.0,10.190666666666665,110.0,9.96372727272727,2.0,0.0,6.0,0.0,21.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10835,69.43,2.0,74.97,8.0,81.54500000000002,27.0,86.52962962962964,1.0,0.0,5.0,0.0,19.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10836,42.58,2.0,21.74999999999999,10.0,38.27,39.0,46.44,0.0,0.0,2.0,0.0,14.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10837,121.27,4.0,88.77749999999992,22.0,97.26636363636368,102.0,87.91127450980387,0.0,0.0,2.0,0.0,15.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10838,8.97,4.0,11.649999999999999,22.0,9.427727272727271,66.0,8.979393939393942,1.0,0.0,2.0,0.0,23.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10839,32.68,5.0,38.51199999999999,24.0,33.48749999999999,103.0,39.272815533980584,0.0,0.0,8.0,0.0,33.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10840,153.1,5.0,98.26800000000007,18.0,91.09722222222217,79.0,80.90924050632908,1.0,0.0,3.0,0.0,11.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10841,15.48,6.0,20.34999999999999,23.0,22.02173913043478,66.0,22.35227272727272,0.0,0.0,6.0,0.0,16.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10842,4.97,3.0,5.850000000000001,20.0,5.676000000000004,88.0,5.7825,0.0,0.0,5.0,0.0,13.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10843,107.81,3.0,106.78999999999992,19.0,90.58631578947363,85.0,92.75270588235294,2.0,0.0,9.0,0.0,19.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10844,88.36,4.0,58.20750000000005,20.0,59.83450000000003,58.0,59.9336206896552,0.0,0.0,3.0,0.0,20.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10845,26.53,2.0,44.189999999999834,24.0,51.282916666666644,109.0,57.930458715596345,0.0,0.0,3.0,0.0,23.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10846,78.1,3.0,55.243333333333275,34.0,68.85352941176468,138.0,67.28702898550728,0.0,0.0,6.0,0.0,20.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10847,97.3,2.0,91.13000000000005,27.0,84.27962962962968,97.0,80.09814432989691,1.0,0.0,4.0,0.0,17.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10848,28.7,2.0,37.32500000000003,17.0,27.544117647058826,72.0,29.297083333333305,1.0,0.0,6.0,0.0,20.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10849,115.77,3.0,91.92666666666669,8.0,76.23500000000001,24.0,91.70458333333333,1.0,0.0,7.0,0.0,29.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10850,34.53,3.0,51.32999999999999,27.0,68.40222222222226,89.0,70.33629213483147,0.0,0.0,6.0,0.0,16.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10851,54.54,3.0,59.02333333333333,25.0,39.408399999999986,77.0,47.36168831168832,0.0,0.0,4.0,0.0,23.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10852,171.76,6.0,112.67500000000001,19.0,105.81947368421062,95.0,99.6000000000001,0.0,0.0,6.0,0.0,28.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10853,136.68,2.0,113.99,5.0,87.576,18.0,85.1988888888889,0.0,0.0,5.0,0.0,16.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10854,129.65,4.0,116.49749999999995,18.0,97.70666666666666,105.0,99.0475238095238,0.0,0.0,3.0,0.0,21.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10855,13.5,7.0,11.057142857142859,37.0,11.150540540540538,121.0,10.900826446280982,1.0,0.0,2.0,0.0,17.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10856,74.25,4.0,60.11499999999995,11.0,64.62909090909092,42.0,78.25547619047622,0.0,0.0,3.0,0.0,10.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10857,41.57,2.0,25.920000000000027,15.0,50.10066666666666,80.0,48.500250000000015,0.0,0.0,1.0,0.0,21.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10858,26.58,1.0,26.58000000000002,9.0,35.51777777777778,22.0,34.71318181818182,0.0,0.0,2.0,0.0,9.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10859,100.04,8.0,60.056249999999984,36.0,64.47527777777775,120.0,68.46274999999997,1.0,0.0,4.0,0.0,19.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10860,135.78,6.0,105.18499999999999,19.0,97.84315789473688,69.0,96.07768115942027,1.0,0.0,3.0,0.0,17.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10861,35.92,4.0,29.51249999999997,19.0,26.005263157894706,76.0,29.354868421052604,0.0,0.0,3.0,0.0,11.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10862,14.51,6.0,23.558333333333337,16.0,35.09874999999999,79.0,37.3532911392405,1.0,0.0,4.0,0.0,21.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10863,76.42,5.0,62.483999999999966,33.0,63.371212121212096,122.0,61.39122950819676,3.0,0.0,8.0,0.125,29.0,0.034482758620689655,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10864,58.6,3.0,73.27999999999999,16.0,86.03124999999997,89.0,79.8884269662921,0.0,0.0,2.0,0.0,16.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10865,86.54,5.0,94.51799999999996,29.0,79.70413793103447,99.0,72.99080808080812,1.0,0.0,4.0,0.0,21.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10866,33.72,2.0,47.589999999999975,38.0,37.93421052631575,117.0,34.22675213675214,1.0,0.0,4.0,0.0,18.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10867,56.04,1.0,56.03999999999992,13.0,48.34,52.0,49.571346153846164,1.0,0.0,5.0,0.0,28.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10868,7.84,3.0,14.803333333333333,5.0,16.145999999999997,13.0,16.123076923076926,0.0,0.0,3.0,0.0,24.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10869,26.78,3.0,27.446666666666733,24.0,36.49916666666669,99.0,32.498484848484836,1.0,0.0,3.0,0.0,23.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10870,37.84,3.0,49.756666666666774,20.0,55.67700000000001,102.0,50.22450980392157,2.0,0.0,10.0,0.0,25.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10871,5.25,3.0,9.32,18.0,8.761666666666663,56.0,7.52196428571429,1.0,0.0,7.0,0.0,22.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10872,50.76,2.0,46.105000000000004,8.0,34.71499999999995,51.0,34.98745098039215,0.0,0.0,5.0,0.0,12.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10873,40.07,3.0,53.6033333333334,24.0,50.10916666666666,91.0,50.71648351648351,0.0,0.0,4.0,0.0,30.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10874,44.39,3.0,50.79666666666666,15.0,38.993333333333354,54.0,39.456296296296294,1.0,0.0,5.0,0.0,24.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10875,72.38,1.0,72.38000000000004,7.0,54.1242857142857,26.0,49.46884615384616,0.0,0.0,5.0,0.0,20.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10876,71.1,5.0,79.85600000000007,30.0,59.977333333333384,103.0,71.10932038834956,0.0,0.0,7.0,0.0,25.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10877,46.05,3.0,38.266666666666666,22.0,33.09045454545454,89.0,31.561797752808978,1.0,0.0,3.0,0.0,18.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10878,8.03,2.0,9.060000000000002,15.0,5.936666666666668,43.0,5.880697674418606,1.0,0.0,2.0,0.0,15.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10879,25.62,6.0,51.90000000000003,24.0,49.972916666666634,110.0,50.341272727272724,1.0,0.0,4.0,0.0,17.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10880,33.51,3.0,41.79333333333333,19.0,59.44368421052632,68.0,59.05602941176471,1.0,0.0,9.0,0.0,19.0,0.0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
