,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>219.26,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>416.03,CUSTOMER_ID_NB_TX_7DAY_WINDOW>22.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=223.62,CUSTOMER_ID_NB_TX_30DAY_WINDOW>85.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=124.12,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW>1.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.45,TERMINAL_ID_NB_TX_30DAY_WINDOW<=10.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=219.26,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=215.30","TX_AMOUNT<=219.26,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=219.26,TERMINAL_ID_RISK_7DAY_WINDOW<=0.45","TX_AMOUNT<=219.26,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=22.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>223.62,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=85.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>2.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=1.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.45,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=6.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=416.03,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=416.03,TERMINAL_ID_RISK_7DAY_WINDOW<=0.45","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=416.03,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>223.62,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=13.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=22.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=20.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=1.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=15.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>10.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=14.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>223.62,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=138.38","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=223.62","TERMINAL_ID_RISK_7DAY_WINDOW>0.45,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=223.62","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>223.62,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=77.00","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=85.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>10.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=64.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=42.62","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>1.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=24.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.45,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.00","TERMINAL_ID_NB_TX_30DAY_WINDOW>10.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=1.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.45,TERMINAL_ID_NB_TX_30DAY_WINDOW<=24.50"
11371,33.16,4.0,90.51249999999999,13.0,72.09769230769226,47.0,78.1244680851064,0.0,0.0,4.0,0.0,14.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11372,5.6,5.0,6.491999999999999,17.0,5.848235294117644,53.0,6.354150943396229,0.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11373,12.39,3.0,71.61333333333334,18.0,80.88833333333338,71.0,81.72295774647885,0.0,0.0,2.0,0.0,15.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11374,144.66,2.0,123.49000000000004,15.0,89.41799999999996,58.0,74.37275862068967,1.0,0.0,5.0,0.0,24.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11375,90.25,6.0,63.860000000000014,21.0,52.76523809523813,93.0,49.640860215053735,0.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11376,64.26,4.0,59.37250000000002,17.0,56.73529411764707,58.0,55.752586206896545,0.0,0.0,7.0,0.0,23.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11377,32.33,2.0,42.194999999999965,11.0,33.91090909090909,41.0,38.78341463414634,0.0,0.0,2.0,0.0,21.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11378,15.38,7.0,48.72571428571431,27.0,45.47888888888892,91.0,50.624505494505556,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11379,37.79,7.0,83.61142857142852,25.0,80.06960000000002,113.0,91.85725663716825,0.0,0.0,1.0,0.0,14.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11380,34.08,3.0,43.26999999999996,18.0,70.78666666666668,57.0,68.26947368421052,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11381,35.18,10.0,52.57600000000001,33.0,48.87787878787877,109.0,51.6823853211009,0.0,0.0,2.0,0.0,12.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11382,1.87,4.0,17.954999999999966,21.0,47.48190476190475,95.0,42.52957894736844,3.0,0.0,9.0,0.0,30.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11383,167.4,3.0,122.03333333333326,17.0,90.8888235294118,100.0,72.62359999999995,0.0,0.0,7.0,0.0,22.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11384,41.99,3.0,39.94999999999996,20.0,39.92400000000008,74.0,41.26054054054052,1.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11385,49.82,6.0,68.33333333333331,29.0,66.88068965517242,118.0,64.174406779661,0.0,0.0,0.0,0.0,14.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11386,48.38,8.0,91.87625000000001,27.0,95.45666666666668,126.0,82.26428571428565,0.0,0.0,1.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11387,76.93,4.0,35.38250000000001,7.0,37.06857142857137,24.0,56.84208333333333,1.0,0.0,4.0,0.0,23.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11388,93.84,3.0,95.84999999999991,19.0,97.44368421052627,99.0,92.01525252525238,1.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11389,18.06,2.0,14.834999999999992,17.0,22.538823529411758,69.0,21.70840579710144,2.0,0.0,8.0,0.0,28.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11390,61.53,5.0,85.05000000000004,27.0,80.10592592592599,121.0,77.68256198347109,1.0,0.0,4.0,0.0,28.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11391,25.2,2.0,16.79499999999998,13.0,17.241538461538457,53.0,15.34415094339623,2.0,0.0,4.0,0.0,23.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11392,117.89,4.0,72.66500000000002,31.0,66.82967741935484,105.0,60.81152380952381,2.0,0.0,13.0,0.0,34.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11393,28.28,5.0,37.176,23.0,31.07043478260866,108.0,34.32101851851854,0.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11394,16.73,4.0,13.69499999999999,17.0,18.45058823529412,89.0,18.340449438202253,0.0,0.0,3.0,0.0,21.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11395,41.99,4.0,61.36499999999994,29.0,51.757241379310315,108.0,53.76175925925923,0.0,0.0,2.0,0.0,8.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11396,56.39,6.0,59.653333333333364,34.0,53.40529411764708,120.0,49.904250000000005,1.0,0.0,3.0,0.0,31.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11397,91.85,2.0,85.28000000000016,23.0,54.77913043478261,104.0,61.808173076923126,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11398,39.9,4.0,34.112500000000026,26.0,35.32538461538461,102.0,30.73078431372549,1.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11399,32.59,3.0,51.84333333333342,26.0,82.58653846153848,107.0,77.79196261682247,0.0,0.0,5.0,0.0,11.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11400,96.89,3.0,93.78000000000004,29.0,101.30172413793103,109.0,104.22311926605504,0.0,0.0,2.0,0.0,8.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11401,95.25,3.0,80.89666666666669,13.0,71.45000000000003,58.0,61.71172413793104,2.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11402,54.36,11.0,52.73818181818183,34.0,49.0391176470588,110.0,51.70672727272726,1.0,0.0,3.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11403,32.09,5.0,43.18,26.0,44.1261538461538,116.0,39.429396551724096,2.0,0.0,7.0,0.0,35.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11404,9.58,2.0,8.54,30.0,6.570333333333332,103.0,7.190000000000003,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11405,74.5,3.0,76.65999999999993,21.0,77.7804761904762,76.0,83.32328947368424,0.0,0.0,3.0,0.0,13.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11406,24.67,3.0,25.503333333333348,12.0,34.94249999999999,72.0,34.94333333333334,2.0,0.0,4.0,0.0,25.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11407,15.34,3.0,36.13000000000002,14.0,47.94071428571426,67.0,49.26283582089557,1.0,0.0,3.0,0.0,15.0,0.4666666666666667,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11408,11.97,2.0,29.439999999999998,17.0,61.705294117647036,77.0,62.87805194805193,1.0,0.0,5.0,0.0,24.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11409,24.32,1.0,24.319999999999958,19.0,64.70368421052633,77.0,60.44857142857144,0.0,0.0,3.0,0.0,24.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11410,12.12,5.0,29.81199999999999,19.0,38.944736842105264,60.0,38.20733333333332,1.0,0.0,9.0,0.0,24.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11411,57.75,3.0,82.77666666666664,18.0,62.483333333333285,105.0,64.14590476190477,0.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11412,41.08,3.0,59.74666666666686,20.0,82.49549999999999,86.0,91.10011627906977,2.0,0.0,3.0,0.0,26.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11413,127.37,8.0,132.04375,21.0,98.50714285714292,84.0,89.66392857142854,0.0,0.0,4.0,0.0,32.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11414,32.93,4.0,34.23249999999998,27.0,25.246296296296283,100.0,27.777000000000026,2.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11415,20.98,1.0,20.97999999999999,12.0,13.917500000000006,47.0,15.83808510638298,0.0,0.0,7.0,0.0,27.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11416,35.83,4.0,39.367499999999964,25.0,46.996800000000015,95.0,58.10989473684212,1.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11417,39.97,6.0,38.77499999999997,29.0,38.04137931034486,110.0,37.2927272727273,1.0,0.0,3.0,0.0,32.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11418,17.07,3.0,45.593333333333135,31.0,81.5712903225806,101.0,80.88069306930694,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11419,72.76,8.0,74.81875000000001,27.0,85.7988888888889,91.0,87.59868131868133,1.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11420,15.71,2.0,15.97999999999999,7.0,14.170000000000012,46.0,13.872826086956517,0.0,0.0,5.0,0.0,27.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11421,82.2,5.0,43.63000000000002,16.0,48.283125000000005,56.0,48.46571428571429,1.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11422,6.08,2.0,15.40499999999992,16.0,26.181250000000045,68.0,28.21058823529413,0.0,0.0,7.0,0.0,22.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11423,49.65,4.0,98.71750000000017,37.0,93.09837837837834,128.0,85.65195312499995,0.0,0.0,5.0,0.0,28.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11424,112.03,3.0,81.7833333333334,11.0,72.72363636363636,45.0,66.98000000000003,0.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11425,10.96,5.0,17.674000000000007,25.0,16.05479999999999,100.0,19.09299999999999,1.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11426,4.47,7.0,5.209999999999999,32.0,5.086875,102.0,5.561666666666664,0.0,0.0,8.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11427,91.79,3.0,63.6833333333333,14.0,51.57714285714282,61.0,54.26114754098365,0.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11428,17.7,2.0,14.365000000000009,9.0,18.49888888888882,46.0,30.072173913043482,0.0,0.0,4.0,0.0,11.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11429,8.83,1.0,8.829999999999993,3.0,8.836666666666666,24.0,6.562916666666662,0.0,0.0,3.0,0.0,14.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11430,52.63,4.0,55.907500000000105,18.0,62.19277777777776,106.0,64.52716981132077,0.0,0.0,5.0,0.0,13.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11431,48.28,4.0,46.1875,24.0,53.03291666666661,91.0,52.912307692307714,0.0,0.0,3.0,0.0,13.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11432,108.78,5.0,106.81600000000003,13.0,99.09461538461542,66.0,100.15772727272724,1.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11433,70.68,1.0,70.67999999999999,16.0,53.08750000000002,46.0,45.011304347826076,0.0,0.0,2.0,0.0,26.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
