,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>222.37,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>330.71,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=18.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>178.13,CUSTOMER_ID_NB_TX_30DAY_WINDOW>12.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=96.72,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=6.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37,TERMINAL_ID_NB_TX_30DAY_WINDOW>6.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=222.37,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=222.37,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37","TX_AMOUNT<=222.37,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=6.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=330.71,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=139.81","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=330.71,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=330.71,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=330.71,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=12.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=23.00","TERMINAL_ID_NB_TX_30DAY_WINDOW<=6.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=27.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=178.13,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=52.58","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=178.13,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=123.00","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=12.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=8.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=98.00","TERMINAL_ID_RISK_30DAY_WINDOW>0.08,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=106.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=53.61","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=53.61","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=23.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=6.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.08,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,TERMINAL_ID_RISK_30DAY_WINDOW<=0.31","TERMINAL_ID_RISK_30DAY_WINDOW>0.08,TERMINAL_ID_NB_TX_30DAY_WINDOW<=17.50"
11419,68.91,5.0,80.752,24.0,89.89125000000001,99.0,90.1966666666666,0.0,0.0,6.0,0.0,27.0,0.0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11420,48.72,5.0,68.58000000000001,21.0,53.55523809523805,100.0,47.99949999999999,1.0,0.0,4.0,0.0,16.0,0.0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11421,36.46,2.0,32.93000000000002,11.0,32.507272727272714,47.0,32.542340425531926,0.0,0.0,11.0,0.0,35.0,0.0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11422,21.21,5.0,64.00799999999995,19.0,71.79999999999994,58.0,71.2991379310345,0.0,0.0,3.0,0.0,18.0,0.0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11423,48.59,4.0,61.66500000000002,26.0,82.64730769230788,99.0,79.9328282828283,0.0,0.0,4.0,0.0,29.0,0.0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11424,49.19,1.0,49.19,2.0,76.38499999999996,9.0,79.93666666666667,0.0,0.0,6.0,0.0,19.0,0.0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11425,18.96,3.0,17.460000000000004,19.0,13.051578947368435,68.0,12.074705882352944,1.0,0.0,4.0,0.0,14.0,0.0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11426,34.0,4.0,34.62499999999999,29.0,28.082068965517248,100.0,28.94100000000001,1.0,0.0,3.0,0.0,10.0,0.0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11427,78.95,4.0,113.41999999999982,20.0,101.65499999999994,104.0,92.04913461538459,0.0,0.0,2.0,0.0,21.0,0.0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11428,93.93,3.0,98.27000000000005,19.0,84.42894736842103,59.0,79.45677966101698,2.0,0.0,9.0,0.0,26.0,0.0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11429,53.32,4.0,59.369999999999976,17.0,48.592352941176486,61.0,43.596393442622954,0.0,0.0,8.0,0.0,21.0,0.0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11430,121.2,1.0,121.1999999999998,15.0,91.54733333333334,64.0,92.90203124999995,1.0,0.0,6.0,0.0,16.0,0.0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11431,11.07,2.0,12.899999999999997,7.0,13.278571428571423,24.0,13.87041666666667,1.0,0.0,7.0,0.0,25.0,0.0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11432,13.93,2.0,19.430000000000025,15.0,19.28933333333329,88.0,22.278522727272726,0.0,0.0,4.0,0.0,20.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11433,24.95,3.0,23.03333333333332,17.0,23.827647058823526,89.0,20.83696629213484,0.0,0.0,2.0,0.0,17.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11434,53.47,2.0,48.214999999999975,5.0,59.395999999999994,33.0,43.16787878787876,1.0,0.0,4.0,0.0,16.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11435,86.14,4.0,98.39249999999997,22.0,83.12181818181817,73.0,83.81383561643841,2.0,0.0,6.0,0.0,30.0,0.0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11436,75.0,2.0,89.94000000000001,19.0,95.23368421052635,82.0,84.71963414634145,0.0,0.0,4.0,0.0,25.0,0.0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11437,75.94,2.0,48.860000000000014,4.0,45.68499999999999,16.0,52.105625,0.0,0.0,2.0,0.0,12.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11438,19.46,2.0,46.79999999999987,27.0,61.53703703703708,103.0,64.74058252427187,0.0,0.0,6.0,0.0,26.0,0.0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11439,63.48,3.0,64.62333333333319,29.0,76.21724137931038,108.0,73.52296296296295,1.0,0.0,10.0,0.0,32.0,0.0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11440,20.77,6.0,16.66999999999999,24.0,20.47291666666668,88.0,20.304886363636363,0.0,0.0,4.0,0.0,26.0,0.0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11441,74.76,2.0,67.2450000000002,21.0,48.92047619047615,82.0,53.82341463414627,1.0,0.0,7.0,0.0,26.0,0.0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11442,26.33,4.0,21.304999999999982,10.0,33.153000000000006,36.0,32.23805555555554,0.0,0.0,6.0,0.0,29.0,0.0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11443,39.75,5.0,25.939999999999987,22.0,23.225000000000012,88.0,21.83670454545455,1.0,0.0,11.0,0.0,31.0,0.0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11444,55.09,5.0,49.62800000000001,27.0,36.7422222222222,112.0,37.76937499999999,1.0,0.0,2.0,0.0,19.0,0.0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11445,85.83,2.0,78.15500000000009,14.0,74.52642857142885,80.0,85.23137499999999,2.0,0.0,6.0,0.0,22.0,0.0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11446,135.36,1.0,135.36,17.0,80.11294117647061,74.0,70.70621621621623,1.0,0.0,3.0,0.0,16.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11447,145.71,3.0,93.59666666666664,20.0,93.14649999999996,64.0,100.94843750000003,2.0,0.0,7.0,0.0,27.0,0.0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11448,134.91,1.0,134.90999999999974,25.0,83.366,95.0,96.89378947368422,1.0,0.0,5.0,0.0,22.0,0.0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11449,86.84,4.0,89.61000000000007,25.0,66.54719999999999,95.0,70.99421052631584,0.0,0.0,4.0,0.0,15.0,0.0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11450,12.31,1.0,12.309999999999995,23.0,11.910869565217386,85.0,11.975882352941175,1.0,0.0,5.0,0.0,29.0,0.0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11451,19.06,5.0,27.419999999999987,22.0,26.845454545454537,85.0,27.432117647058817,2.0,0.0,8.0,0.0,24.0,0.0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11452,39.73,4.0,29.625000000000014,11.0,32.75636363636363,70.0,31.36814285714287,1.0,0.0,5.0,0.0,16.0,0.0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11453,48.25,5.0,111.73599999999999,21.0,102.56619047619049,71.0,94.65957746478881,0.0,0.0,2.0,0.0,19.0,0.0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11454,111.37,4.0,74.11249999999998,11.0,85.05272727272737,57.0,72.51438596491225,3.0,0.0,5.0,0.0,24.0,0.0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11455,16.18,1.0,16.18,5.0,23.116000000000003,16.0,23.738749999999996,1.0,0.0,6.0,0.0,12.0,0.0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11456,53.97,2.0,76.52499999999992,8.0,72.60250000000002,37.0,78.45189189189189,2.0,0.0,7.0,0.0,18.0,0.0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11457,40.83,4.0,87.33499999999997,31.0,75.06451612903224,102.0,74.57147058823529,0.0,0.0,2.0,0.0,16.0,0.0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11458,74.33,3.0,71.92666666666672,19.0,85.72736842105265,77.0,94.88584415584418,1.0,0.0,1.0,0.0,19.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11459,17.22,1.0,17.220000000000013,6.0,18.173333333333343,24.0,22.4225,0.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11460,24.08,2.0,19.124999999999975,13.0,23.51923076923075,79.0,21.706962025316454,0.0,0.0,3.0,0.0,14.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11461,51.11,6.0,49.78666666666668,26.0,53.75576923076927,118.0,61.57127118644064,0.0,0.0,9.0,0.0,30.0,0.0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11462,109.11,3.0,90.75333333333332,14.0,68.5978571428572,86.0,64.5753488372093,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11463,96.95,5.0,69.54200000000004,18.0,75.18277777777774,58.0,75.54844827586207,0.0,0.0,1.0,0.0,25.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11464,11.54,3.0,11.15666666666664,24.0,12.665000000000001,113.0,13.835044247787607,0.0,0.0,2.0,0.0,19.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11465,36.33,4.0,47.940000000000026,16.0,41.55499999999996,100.0,40.84370000000001,1.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11466,40.66,2.0,39.19999999999998,28.0,25.5692857142857,103.0,22.623009708737847,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11467,61.41,4.0,72.945,10.0,67.77199999999998,33.0,58.50363636363635,1.0,0.0,6.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11468,16.14,7.0,70.83857142857144,17.0,64.19058823529406,67.0,65.92283582089551,2.0,0.0,8.0,0.0,30.0,0.0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11469,44.07,4.0,30.362500000000004,18.0,19.586666666666666,79.0,22.440632911392417,1.0,0.0,7.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11470,89.39,3.0,116.9333333333334,12.0,96.84749999999993,85.0,91.73141176470587,0.0,0.0,1.0,0.0,9.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11471,13.5,2.0,47.44499999999983,18.0,62.71833333333335,90.0,57.19655555555551,1.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11472,123.0,3.0,105.85000000000008,28.0,87.35642857142857,105.0,89.57523809523802,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11473,97.47,4.0,64.15250000000002,20.0,70.43399999999998,63.0,58.800476190476154,0.0,0.0,3.0,0.0,7.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11474,25.03,2.0,20.13,14.0,27.247857142857153,52.0,25.484038461538482,0.0,0.0,5.0,0.0,14.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11475,45.06,6.0,92.44333333333327,36.0,79.20944444444447,123.0,86.31666666666658,0.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11476,134.65,5.0,137.66599999999997,19.0,97.84000000000002,59.0,92.08033898305092,0.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11477,95.1,11.0,51.13545454545456,33.0,47.249393939393926,133.0,39.51887218045114,1.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11478,35.94,4.0,22.017500000000005,22.0,13.889090909090918,78.0,14.381794871794881,0.0,0.0,3.0,0.0,20.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11479,19.05,1.0,19.049999999999798,21.0,30.635714285714283,91.0,34.210989010989024,3.0,0.0,10.0,0.0,22.0,0.0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11480,54.73,5.0,89.65999999999998,23.0,81.88739130434782,74.0,83.42081081081085,0.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11481,71.4,6.0,60.10333333333335,35.0,70.13657142857141,124.0,72.30991935483875,0.0,0.0,2.0,0.0,12.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11482,42.72,3.0,87.11999999999996,11.0,95.99181818181818,38.0,90.75999999999999,0.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11483,83.35,1.0,83.35000000000014,18.0,50.79833333333336,76.0,46.91289473684211,1.0,0.0,3.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11484,12.01,3.0,27.623333333333324,17.0,24.828235294117633,101.0,26.735445544554466,1.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11485,118.49,3.0,81.24999999999994,12.0,67.38916666666667,37.0,60.76891891891893,0.0,0.0,1.0,0.0,10.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11486,10.26,4.0,43.96499999999999,15.0,54.342000000000006,55.0,51.29945454545453,1.0,0.0,6.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11487,0.33,3.0,5.279999999999999,8.0,8.312499999999991,37.0,9.134054054054053,0.0,0.0,0.0,0.0,11.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11488,40.21,1.0,40.21000000000004,16.0,88.159375,61.0,93.55508196721308,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
