,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>220.11,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=240.30,CUSTOMER_ID_NB_TX_7DAY_WINDOW>7.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=179.68,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=114.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=95.35,TERMINAL_ID_NB_TX_1DAY_WINDOW>1.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW>4.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.58,TERMINAL_ID_NB_TX_30DAY_WINDOW>7.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.16,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=220.11,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=7.50","TX_AMOUNT<=220.11,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=7.50","TX_AMOUNT<=220.11,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=111.97","TX_AMOUNT<=220.11,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=220.11,TERMINAL_ID_RISK_7DAY_WINDOW<=0.58","TX_AMOUNT<=220.11,TERMINAL_ID_RISK_30DAY_WINDOW<=0.16","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=7.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=7.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=7.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>240.30,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=9.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>240.30,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=127.48","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>240.30,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=101.07","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>240.30,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>240.30,TERMINAL_ID_RISK_7DAY_WINDOW<=0.58","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>240.30,TERMINAL_ID_NB_TX_30DAY_WINDOW<=26.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=13.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=7.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=7.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=7.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>179.68,TERMINAL_ID_RISK_7DAY_WINDOW<=0.58","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=117.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.58,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=107.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=61.68","TERMINAL_ID_RISK_7DAY_WINDOW>0.58,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=34.85","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=18.50","TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=22.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.58,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=18.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.58,TERMINAL_ID_NB_TX_30DAY_WINDOW<=20.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.58,TERMINAL_ID_RISK_30DAY_WINDOW<=0.21"
9921,21.9,2.0,15.264999999999988,13.0,20.233076923076915,51.0,19.386470588235294,0.0,0.0,3.0,0.0,19.0,0.0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9922,101.95,8.0,67.345,26.0,68.5553846153846,89.0,66.19595505617976,0.0,0.0,3.0,0.0,14.0,0.0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9923,113.36,2.0,64.595,20.0,87.88750000000002,59.0,79.76762711864401,1.0,0.0,3.0,0.0,16.0,0.0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9924,32.51,4.0,23.249999999999993,21.0,27.067142857142866,82.0,31.47109756097563,0.0,0.0,2.0,0.0,20.0,0.0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9925,16.13,2.0,27.279999999999966,32.0,26.308750000000025,90.0,28.45877777777777,2.0,0.0,6.0,0.0,14.0,0.0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9926,12.94,3.0,9.489999999999993,18.0,9.05222222222223,69.0,9.606956521739132,1.0,0.0,4.0,0.0,12.0,0.0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9927,57.77,3.0,74.21999999999996,15.0,98.63066666666663,60.0,90.86766666666666,2.0,0.0,6.0,0.0,15.0,0.0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9928,26.06,3.0,39.74333333333334,21.0,43.482857142857135,62.0,43.201451612903234,1.0,0.0,4.0,0.0,23.0,0.0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9929,24.9,1.0,24.899999999999856,12.0,80.63500000000008,47.0,91.3774468085106,1.0,0.0,5.0,0.0,15.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9930,66.55,3.0,107.21000000000014,18.0,90.09277777777775,68.0,87.11441176470586,0.0,0.0,5.0,0.0,13.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9931,111.31,2.0,95.30999999999993,20.0,66.15549999999999,120.0,62.325333333333354,1.0,0.0,5.0,0.0,20.0,0.0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9932,6.82,4.0,16.5575,28.0,27.737857142857134,101.0,27.776039603960406,1.0,0.0,7.0,0.0,23.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9933,51.88,3.0,56.08666666666667,8.0,49.96874999999998,42.0,55.21428571428572,0.0,0.0,3.0,0.0,13.0,0.0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9934,15.65,4.0,17.435000000000013,15.0,17.44133333333334,63.0,18.657142857142862,1.0,0.0,4.0,0.0,13.0,0.0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9935,65.44,3.0,43.476666666666596,16.0,47.92187500000003,77.0,44.698571428571434,1.0,0.0,9.0,0.0,34.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9936,114.41,3.0,101.69666666666664,15.0,84.22800000000004,64.0,74.81921874999998,0.0,0.0,3.0,0.0,22.0,0.0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9937,58.4,1.0,58.40000000000011,12.0,60.815000000000005,46.0,62.907826086956575,1.0,0.0,5.0,0.0,28.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9938,255.07,4.0,127.13249999999994,10.0,91.62699999999998,56.0,94.09410714285714,0.0,0.0,8.0,0.0,24.0,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9939,28.76,3.0,24.679999999999996,6.0,23.341666666666665,17.0,27.271764705882358,2.0,0.0,8.0,0.0,33.0,0.0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9940,1.89,3.0,53.94333333333336,25.0,61.79,78.0,67.85076923076923,2.0,0.0,13.0,0.0,33.0,0.0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9941,83.09,2.0,66.68999999999994,8.0,54.003750000000025,24.0,60.398333333333305,0.0,0.0,9.0,0.0,29.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9942,12.08,3.0,29.673333333333343,15.0,41.63666666666667,73.0,42.06561643835616,0.0,0.0,6.0,0.0,17.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9943,62.6,4.0,62.57499999999993,20.0,67.002,107.0,60.559999999999995,0.0,0.0,2.0,0.0,16.0,0.0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9944,111.21,2.0,93.58500000000005,9.0,79.9611111111112,51.0,89.97117647058819,1.0,0.0,6.0,0.0,26.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9945,49.89,4.0,53.407499999999985,17.0,49.1388235294118,85.0,42.11988235294116,0.0,0.0,3.0,0.0,16.0,0.0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9946,62.29,5.0,72.40400000000002,22.0,52.391363636363614,90.0,57.80633333333336,0.0,0.0,5.0,0.0,18.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9947,91.05,3.0,118.68666666666651,21.0,87.65333333333332,110.0,102.79509090909094,0.0,0.0,5.0,0.0,23.0,0.0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9948,4.98,2.0,6.344999999999999,10.0,6.185,39.0,6.11153846153846,1.0,0.0,7.0,0.0,27.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9949,14.01,5.0,63.961999999999975,29.0,72.11586206896555,119.0,75.66521008403362,0.0,0.0,2.0,0.0,16.0,0.0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9950,45.33,2.0,59.829999999999984,7.0,59.10999999999998,27.0,47.79333333333333,0.0,0.0,3.0,0.0,18.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9951,73.31,6.0,124.7966666666667,20.0,100.86200000000004,71.0,90.1039436619719,0.0,0.0,3.0,0.0,15.0,0.0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9952,31.29,9.0,79.47333333333329,25.0,78.4196,122.0,77.5096721311475,2.0,0.0,6.0,0.0,14.0,0.0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9953,75.31,2.0,79.07500000000007,18.0,82.85833333333328,75.0,95.60279999999999,0.0,0.0,4.0,0.0,14.0,0.0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9954,117.22,2.0,119.09999999999994,10.0,88.92999999999996,57.0,81.72140350877196,0.0,0.0,3.0,0.0,21.0,0.0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9955,52.15,3.0,81.29333333333325,20.0,93.74199999999998,74.0,90.01554054054058,2.0,0.0,8.0,0.0,25.0,0.0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9956,26.37,1.0,26.369999999999976,11.0,17.949999999999985,46.0,18.334130434782605,1.0,0.0,4.0,0.0,17.0,0.0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9957,28.52,1.0,28.5199999999999,8.0,40.65374999999993,43.0,47.49069767441863,1.0,0.0,5.0,0.0,23.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9958,125.18,5.0,109.15400000000002,21.0,87.09761904761905,115.0,97.59773913043482,1.0,0.0,8.0,0.0,14.0,0.0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9959,33.93,2.0,31.92000000000004,12.0,63.098333333333336,85.0,65.2262352941177,0.0,0.0,2.0,0.0,13.0,0.0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9960,29.45,1.0,29.449999999999974,14.0,21.93285714285714,49.0,19.377551020408163,0.0,0.0,3.0,0.0,13.0,0.0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9961,3.39,6.0,28.63833333333334,18.0,32.22888888888888,57.0,30.736491228070175,1.0,0.0,7.0,0.0,26.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9962,18.48,6.0,36.430000000000085,24.0,38.17166666666661,102.0,37.42264705882353,0.0,0.0,2.0,0.0,9.0,0.0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9963,11.91,3.0,15.930000000000007,22.0,14.56454545454546,97.0,13.844432989690722,2.0,0.0,5.0,0.0,20.0,0.0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9964,22.76,6.0,26.686666666666614,19.0,28.215789473684218,122.0,29.811885245901617,0.0,0.0,5.0,0.0,21.0,0.0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9965,4.8,5.0,5.802000000000004,20.0,6.0805000000000025,83.0,6.36506024096386,1.0,0.0,6.0,0.0,30.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9966,37.18,3.0,20.92333333333333,18.0,24.33666666666666,68.0,27.180441176470566,0.0,0.0,5.0,0.0,15.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9967,79.8,3.0,73.88666666666667,24.0,84.84166666666667,79.0,87.06050632911389,0.0,0.0,7.0,0.0,24.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9968,25.69,4.0,26.732499999999995,11.0,21.447272727272733,27.0,22.1274074074074,0.0,0.0,10.0,0.0,45.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9969,13.17,2.0,17.854999999999947,22.0,21.4218181818182,76.0,21.174736842105276,0.0,0.0,11.0,0.0,32.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9970,77.23,1.0,77.22999999999993,7.0,92.20142857142851,41.0,92.49853658536585,0.0,0.0,2.0,0.0,15.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9971,3.89,1.0,3.8900000000000063,13.0,5.208461538461533,78.0,6.513846153846155,0.0,0.0,0.0,0.0,12.0,0.0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9972,29.19,7.0,62.5957142857143,24.0,58.54125,86.0,56.386976744186086,1.0,0.0,5.0,0.0,17.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9973,156.18,5.0,94.04999999999995,24.0,87.32124999999998,76.0,90.73421052631576,0.0,0.0,4.0,0.0,18.0,0.0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9974,6.96,8.0,8.761250000000004,29.0,8.129310344827589,98.0,7.7565306122449025,0.0,0.0,4.0,0.0,21.0,0.0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9975,26.72,2.0,25.22000000000001,13.0,34.850769230769224,46.0,30.291956521739138,4.0,0.0,6.0,0.0,21.0,0.0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9976,136.09,3.0,112.40333333333326,16.0,75.75062499999996,61.0,84.80262295081968,0.0,0.0,3.0,0.0,18.0,0.05555555555555555,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9977,57.48,2.0,98.03499999999995,14.0,75.17071428571433,49.0,73.84081632653061,1.0,0.0,4.0,0.0,24.0,0.0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9978,22.09,2.0,14.610000000000005,10.0,16.331,29.0,16.726551724137927,1.0,0.0,4.0,0.0,15.0,0.0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9979,14.03,2.0,19.969999999999978,15.0,13.473333333333334,84.0,13.755952380952394,0.0,0.0,5.0,0.0,28.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9980,11.47,8.0,79.84625000000003,28.0,76.81071428571421,105.0,69.64085714285712,2.0,0.0,4.0,0.0,20.0,0.0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9981,30.3,4.0,20.117500000000017,30.0,17.365666666666662,109.0,16.733211009174305,0.0,0.0,3.0,0.0,12.0,0.0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9982,21.39,6.0,17.596666666666664,29.0,17.906206896551716,110.0,19.506454545454545,0.0,0.0,6.0,0.0,22.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9983,68.99,3.0,83.07666666666665,12.0,53.866666666666674,56.0,52.36767857142858,0.0,0.0,5.0,0.0,23.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9984,14.97,6.0,15.829999999999993,14.0,13.795714285714292,98.0,12.205204081632663,1.0,0.0,6.0,0.0,21.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9985,17.95,4.0,15.235000000000003,14.0,15.865714285714278,63.0,13.041269841269843,1.0,0.0,1.0,0.0,22.0,0.0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
