,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>220.44,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>230.45,CUSTOMER_ID_NB_TX_7DAY_WINDOW>12.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>270.41,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=10.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=113.36,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.18,TERMINAL_ID_RISK_30DAY_WINDOW<=0.09,CUSTOMER_ID_NB_TX_30DAY_WINDOW>65.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=9.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=17.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=220.44,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=220.44,TERMINAL_ID_RISK_7DAY_WINDOW<=0.18","TX_AMOUNT<=220.44,TERMINAL_ID_RISK_30DAY_WINDOW<=0.09","CUSTOMER_ID_NB_TX_1DAY_WINDOW>10.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=121.00","CUSTOMER_ID_NB_TX_1DAY_WINDOW>10.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>10.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.18,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=10.00","CUSTOMER_ID_NB_TX_1DAY_WINDOW>10.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=22.00","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=230.45,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=230.45,TERMINAL_ID_RISK_7DAY_WINDOW<=0.18","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=12.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=12.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=9.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.18,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=35.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=270.41","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=270.41,TERMINAL_ID_RISK_7DAY_WINDOW<=0.18","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=270.41,TERMINAL_ID_RISK_30DAY_WINDOW<=0.09","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=54.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>9.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=65.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.18,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=24.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=76.35","TERMINAL_ID_RISK_7DAY_WINDOW>0.18,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=9.17","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TX_DURING_NIGHT>0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=8.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.85","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=17.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.37","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.18,TERMINAL_ID_NB_TX_7DAY_WINDOW<=8.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>9.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=20.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.09,TERMINAL_ID_NB_TX_7DAY_WINDOW<=8.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.18,TERMINAL_ID_NB_TX_30DAY_WINDOW<=22.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.18,TERMINAL_ID_RISK_30DAY_WINDOW<=0.04","TERMINAL_ID_RISK_7DAY_WINDOW>0.18,TX_DURING_NIGHT<=0.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>17.50,TX_DURING_NIGHT<=0.50"
11227,46.15,1.0,46.15000000000007,4.0,47.4125,12.0,54.4066666666667,0.0,0.0,7.0,0.0,30.0,0.0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11228,94.1,1.0,94.10000000000022,16.0,58.282500000000034,94.0,57.04234042553193,0.0,0.0,7.0,0.0,27.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11229,103.93,4.0,147.56999999999994,19.0,118.6110526315789,84.0,103.09345238095243,0.0,0.0,3.0,0.0,21.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11230,4.83,3.0,8.119999999999997,18.0,22.321666666666662,96.0,22.682291666666668,1.0,0.0,9.0,0.0,26.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11231,23.15,6.0,28.26166666666666,32.0,32.94437500000002,99.0,32.895555555555546,0.0,0.0,3.0,0.0,10.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11232,44.91,2.0,33.24999999999999,6.0,52.59166666666666,28.0,54.215357142857144,0.0,0.0,4.0,0.0,13.0,0.0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11233,25.35,2.0,34.65499999999996,12.0,39.94083333333332,60.0,37.24499999999998,1.0,0.0,1.0,0.0,20.0,0.0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11234,3.58,1.0,3.579999999999989,27.0,5.772962962962969,108.0,5.8679629629629595,1.0,0.0,5.0,0.0,23.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11235,75.76,3.0,42.886666666666606,13.0,68.5138461538461,55.0,66.36909090909093,3.0,0.0,9.0,0.0,30.0,0.0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11236,86.53,3.0,107.62333333333332,27.0,73.7196296296297,88.0,74.82477272727276,1.0,0.0,3.0,0.0,13.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11237,85.08,3.0,64.71666666666668,12.0,49.42833333333336,56.0,57.4151785714286,1.0,0.0,6.0,0.0,15.0,0.0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11238,61.43,2.0,115.56499999999994,13.0,124.95153846153838,48.0,112.80958333333332,0.0,0.0,4.0,0.0,28.0,0.0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11239,15.32,5.0,31.895999999999987,28.0,53.379642857142905,123.0,48.48829268292683,1.0,0.0,5.0,0.0,18.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11240,12.13,2.0,13.850000000000001,5.0,20.367999999999995,25.0,20.46239999999999,0.0,0.0,2.0,0.0,14.0,0.0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11241,117.87,1.0,117.87,4.0,87.54749999999999,28.0,64.58142857142862,0.0,0.0,4.0,0.0,17.0,0.0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11242,19.04,1.0,19.040000000000003,11.0,11.041818181818174,61.0,12.800819672131139,2.0,0.0,5.0,0.0,23.0,0.0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11243,8.83,5.0,9.53,22.0,12.501818181818185,86.0,10.841744186046519,0.0,0.0,4.0,0.0,20.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11244,66.26,2.0,54.14999999999995,25.0,76.01799999999999,95.0,75.47536842105268,0.0,0.0,5.0,0.0,18.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11245,9.78,3.0,13.309999999999997,21.0,11.120476190476191,75.0,12.40586666666667,1.0,0.0,6.0,0.0,22.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11246,64.44,1.0,64.43999999999991,14.0,67.75857142857137,63.0,64.35825396825396,0.0,0.0,2.0,0.0,14.0,0.0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11247,14.65,5.0,35.03399999999998,28.0,34.31178571428571,112.0,33.60803571428572,1.0,0.0,3.0,0.0,14.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11248,9.47,3.0,10.04666666666668,20.0,9.81549999999999,94.0,10.385638297872347,0.0,0.0,3.0,0.0,12.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11249,44.21,3.0,70.16666666666666,28.0,70.96928571428575,115.0,65.90704347826093,0.0,0.0,4.0,0.0,25.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11250,21.58,6.0,9.365000000000002,25.0,11.06560000000001,101.0,11.129999999999999,0.0,0.0,4.0,0.0,27.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11251,50.73,2.0,49.92499999999996,24.0,34.25083333333333,93.0,32.92096774193546,1.0,0.0,7.0,0.0,25.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11252,20.11,1.0,20.10999999999997,10.0,19.52899999999999,45.0,21.867333333333324,1.0,0.0,7.0,0.0,21.0,0.0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11253,4.13,4.0,7.019999999999999,21.0,6.840476190476192,73.0,6.955890410958905,1.0,0.0,7.0,0.0,25.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11254,28.38,4.0,35.18000000000001,21.0,27.424285714285723,73.0,28.45958904109586,0.0,0.0,2.0,0.0,8.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11255,81.93,4.0,75.40250000000002,19.0,66.74526315789481,71.0,70.39535211267605,0.0,0.0,2.0,0.0,19.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11256,44.27,4.0,74.81499999999994,17.0,83.67647058823525,69.0,88.01362318840576,2.0,0.0,10.0,0.0,30.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11257,27.84,3.0,32.70333333333348,23.0,40.48913043478266,91.0,45.03307692307693,1.0,0.0,7.0,0.0,20.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11258,149.9,1.0,149.90000000000012,12.0,89.36333333333324,54.0,94.41388888888878,1.0,0.0,5.0,0.0,32.0,0.0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11259,9.14,4.0,18.239999999999988,21.0,15.833333333333334,96.0,15.74822916666667,2.0,0.0,6.0,0.0,23.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11260,94.58,2.0,117.04500000000013,18.0,91.5405555555555,76.0,102.50065789473683,0.0,0.0,4.0,0.0,25.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11261,108.49,5.0,82.55400000000006,18.0,73.04277777777776,84.0,66.38238095238097,0.0,0.0,5.0,0.0,32.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11262,93.76,1.0,93.76000000000015,11.0,95.31545454545463,43.0,97.31116279069765,2.0,0.0,5.0,0.0,24.0,0.0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11263,50.8,3.0,38.243333333333396,23.0,35.17043478260869,94.0,37.31617021276592,0.0,0.0,5.0,0.0,23.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11264,35.36,4.0,47.14250000000004,18.0,34.486111111111114,60.0,34.05850000000001,1.0,0.0,7.0,0.0,17.0,0.0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11265,48.92,5.0,37.036000000000016,16.0,43.907499999999985,88.0,46.51170454545452,0.0,0.0,5.0,0.0,18.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11266,23.72,7.0,30.16142857142858,22.0,29.830909090909078,103.0,33.838252427184464,0.0,0.0,6.0,0.16666666666666666,31.0,0.06451612903225806,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11267,6.07,2.0,3.4599999999999946,9.0,4.821111111111114,29.0,4.757931034482761,0.0,0.0,3.0,0.0,17.0,0.0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11268,115.28,8.0,71.61000000000006,30.0,80.54566666666658,116.0,80.25034482758628,1.0,0.0,7.0,0.0,21.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11269,48.63,3.0,28.070000000000018,20.0,36.98799999999999,87.0,36.564942528735635,0.0,0.0,5.0,0.0,19.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11270,180.61,3.0,101.04333333333336,17.0,108.33823529411781,99.0,99.81474747474756,1.0,0.0,7.0,0.0,31.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11271,50.92,6.0,91.45333333333336,34.0,77.90794117647057,120.0,80.56341666666664,2.0,0.0,6.0,0.0,21.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11272,32.79,1.0,32.7900000000001,5.0,65.56399999999994,28.0,60.418928571428545,1.0,0.0,3.0,0.0,10.0,0.0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11273,117.8,4.0,81.75250000000003,15.0,65.24266666666671,59.0,63.405593220338986,1.0,0.0,4.0,0.0,25.0,0.0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11274,27.87,3.0,40.393333333333324,19.0,42.50157894736842,102.0,34.83343137254903,1.0,0.0,4.0,0.0,10.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11275,70.08,3.0,64.26333333333332,11.0,74.04636363636365,54.0,65.42962962962964,0.0,0.0,5.0,0.0,21.0,0.0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11276,75.35,2.0,67.02999999999999,6.0,65.43166666666666,22.0,65.91772727272728,0.0,0.0,3.0,0.0,24.0,0.0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11277,8.4,6.0,26.16333333333334,31.0,27.374516129032262,129.0,31.285813953488358,1.0,0.0,5.0,0.0,20.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11278,95.3,3.0,68.8333333333333,18.0,53.53333333333335,78.0,48.54999999999999,1.0,0.0,7.0,0.0,24.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11279,44.71,5.0,80.50400000000005,25.0,88.22600000000007,104.0,84.9288461538462,3.0,0.0,12.0,0.0,29.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11280,71.98,1.0,71.97999999999998,6.0,66.50499999999998,25.0,65.482,1.0,0.0,4.0,0.0,11.0,0.0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11281,93.57,4.0,75.01749999999997,19.0,55.64052631578949,79.0,49.11987341772151,0.0,0.0,12.0,0.0,36.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11282,77.27,5.0,78.41200000000005,27.0,89.04333333333331,99.0,90.3642424242424,0.0,0.0,3.0,0.0,10.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11283,93.94,3.0,61.94333333333342,26.0,87.02807692307691,85.0,88.49141176470582,0.0,0.0,3.0,0.0,14.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11284,41.37,3.0,54.21333333333339,16.0,67.64812500000004,74.0,60.44554054054052,1.0,0.0,2.0,0.0,19.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11285,19.87,2.0,20.705000000000013,19.0,23.005789473684214,67.0,20.144776119402987,0.0,0.0,5.0,0.0,18.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11286,43.99,2.0,51.22000000000007,3.0,50.093333333333334,22.0,80.26590909090909,1.0,0.0,6.0,0.0,26.0,0.0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11287,38.35,5.0,26.844000000000012,25.0,32.23999999999999,104.0,33.253461538461565,1.0,0.0,8.0,0.0,31.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11288,9.53,6.0,17.174999999999997,24.0,22.122500000000002,88.0,19.15727272727272,0.0,0.0,5.0,0.0,15.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11289,86.02,5.0,86.48600000000006,21.0,89.9314285714285,95.0,74.97747368421041,3.0,0.0,4.0,0.0,27.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11290,81.67,6.0,82.135,30.0,91.51666666666661,96.0,87.92385416666666,1.0,0.0,6.0,0.0,28.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
