,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>220.78,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=186.07,CUSTOMER_ID_NB_TX_7DAY_WINDOW>4.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=166.92,CUSTOMER_ID_NB_TX_30DAY_WINDOW>41.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=116.91,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.67,TERMINAL_ID_NB_TX_7DAY_WINDOW<=9.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.46,TERMINAL_ID_NB_TX_30DAY_WINDOW<=43.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=220.78,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=206.28","TX_AMOUNT<=220.78,TERMINAL_ID_RISK_1DAY_WINDOW<=0.67","TX_AMOUNT<=220.78,TERMINAL_ID_RISK_7DAY_WINDOW<=0.46","TX_AMOUNT<=220.78,TERMINAL_ID_NB_TX_30DAY_WINDOW<=43.50","TX_AMOUNT<=220.78,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=4.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>2.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.67,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=6.00","TERMINAL_ID_NB_TX_7DAY_WINDOW>9.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>43.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>2.50,TX_DURING_NIGHT<=0.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>186.07,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=5.00","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>186.07,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=165.19","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>186.07,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=64.75","TERMINAL_ID_RISK_1DAY_WINDOW>0.67,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=186.07","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>186.07,TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.46,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=105.77","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>186.07,TERMINAL_ID_NB_TX_30DAY_WINDOW<=26.00","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>186.07,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=4.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=21.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.67,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=7.00","TERMINAL_ID_NB_TX_7DAY_WINDOW>9.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>43.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=13.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=4.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.67,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=166.92","TERMINAL_ID_RISK_1DAY_WINDOW>0.67,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=117.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>9.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=7.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.46,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=42.00","TERMINAL_ID_NB_TX_30DAY_WINDOW>43.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=58.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.67,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=22.18","TERMINAL_ID_RISK_7DAY_WINDOW>0.46,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=97.77","TERMINAL_ID_RISK_1DAY_WINDOW>0.67,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>9.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.67,TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.67,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42","TERMINAL_ID_RISK_1DAY_WINDOW>0.67,TERMINAL_ID_NB_TX_30DAY_WINDOW<=18.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.67,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08","TERMINAL_ID_RISK_1DAY_WINDOW>0.67,TX_DURING_NIGHT<=0.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>43.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=7.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>9.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.46,TERMINAL_ID_RISK_30DAY_WINDOW<=0.24"
10221,41.45,4.0,49.712500000000006,14.0,63.77500000000001,60.0,79.08500000000005,1.0,0.0,2.0,0.0,11.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10222,78.84,2.0,92.50999999999993,24.0,79.92208333333335,62.0,72.46161290322581,1.0,0.0,10.0,0.0,41.0,0.0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10223,21.35,7.0,21.50285714285715,21.0,18.16761904761905,84.0,19.557857142857124,0.0,0.0,3.0,0.0,12.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10224,6.77,7.0,8.644285714285717,32.0,7.984999999999999,105.0,8.163523809523813,0.0,0.0,1.0,0.0,11.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10225,20.68,3.0,14.363333333333339,33.0,16.858787878787883,112.0,14.828214285714283,0.0,0.0,4.0,0.0,13.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10226,130.18,4.0,113.07500000000002,15.0,99.07466666666662,69.0,108.59318840579719,0.0,0.0,1.0,0.0,19.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10227,29.2,4.0,34.10499999999994,30.0,36.577999999999996,115.0,35.763130434782646,0.0,0.0,2.0,0.0,14.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10228,57.68,1.0,57.68000000000002,7.0,43.212857142857146,26.0,45.13000000000001,0.0,0.0,3.0,0.0,8.0,0.0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10229,58.35,3.0,51.41666666666661,19.0,42.90578947368421,96.0,44.001979166666665,0.0,0.0,3.0,0.0,23.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10230,124.6,3.0,82.82333333333332,19.0,67.8463157894737,72.0,67.39527777777778,0.0,0.0,4.0,0.0,12.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10231,49.07,2.0,46.59500000000003,13.0,34.280769230769245,48.0,34.390208333333334,1.0,0.0,2.0,0.0,20.0,0.0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10232,32.62,4.0,54.044999999999995,21.0,67.3195238095238,111.0,69.99531531531532,0.0,0.0,3.0,0.0,19.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10233,59.38,2.0,50.24999999999988,19.0,79.79052631578949,85.0,76.74847058823532,0.0,0.0,3.0,0.0,19.0,0.0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10234,16.98,3.0,21.463333333333306,18.0,29.493333333333325,73.0,32.27465753424659,1.0,0.0,10.0,0.0,28.0,0.0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10235,10.85,3.0,15.216666666666669,24.0,12.082500000000005,95.0,13.438526315789474,0.0,0.0,6.0,0.0,29.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10236,5.88,2.0,10.240000000000006,18.0,9.927777777777772,55.0,10.414181818181822,2.0,0.0,5.0,0.0,26.0,0.0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10237,24.28,1.0,24.27999999999999,6.0,18.8816666666667,38.0,22.11157894736841,0.0,0.0,2.0,0.0,11.0,0.0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10238,26.43,4.0,31.84250000000003,23.0,28.230000000000008,90.0,29.253111111111092,1.0,0.0,5.0,0.0,19.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10239,88.46,4.0,82.84500000000003,17.0,72.6270588235294,69.0,67.71652173913044,2.0,0.0,6.0,0.0,24.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10240,64.29,5.0,27.23599999999998,16.0,32.44187499999993,93.0,33.255376344086024,0.0,0.0,3.0,0.0,27.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10241,65.05,6.0,70.13166666666667,13.0,80.05999999999997,47.0,101.32744680851063,2.0,0.0,4.0,0.0,19.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10242,52.64,3.0,44.20333333333326,32.0,65.28624999999995,122.0,65.07114754098359,2.0,0.0,6.0,0.0,19.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10243,69.18,3.0,58.656666666666716,28.0,74.61142857142859,100.0,70.04459999999999,2.0,0.0,6.0,0.0,29.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10244,98.96,1.0,98.95999999999992,15.0,53.01199999999999,39.0,55.05461538461539,1.0,0.0,4.0,0.0,26.0,0.0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10245,51.96,5.0,56.911999999999956,27.0,58.99111111111115,90.0,57.45066666666663,1.0,0.0,1.0,0.0,8.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10246,122.7,3.0,101.89333333333337,18.0,107.27833333333335,96.0,102.99864583333336,1.0,0.0,5.0,0.0,15.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10247,17.44,3.0,23.429999999999968,19.0,32.21736842105263,78.0,31.19038461538462,1.0,0.0,5.0,0.0,20.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10248,78.87,2.0,65.84500000000011,14.0,33.2171428571429,82.0,33.86646341463419,1.0,0.0,4.0,0.0,12.0,0.0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10249,37.86,3.0,34.70000000000001,14.0,48.66857142857142,63.0,52.3587301587302,0.0,0.0,4.0,0.0,11.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10250,28.49,8.0,23.10625,22.0,21.732272727272722,93.0,22.650860215053775,1.0,0.0,5.0,0.0,21.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10251,30.22,2.0,25.215000000000046,21.0,21.260952380952375,86.0,21.083255813953485,0.0,0.0,1.0,0.0,16.0,0.0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10252,37.67,8.0,29.905,29.0,30.531379310344846,86.0,27.753023255813968,3.0,0.0,5.0,0.0,11.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10253,123.24,6.0,76.61000000000006,24.0,71.11291666666666,108.0,67.50583333333333,0.0,0.0,7.0,0.0,17.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10254,9.47,1.0,9.47000000000005,28.0,17.687499999999996,111.0,15.759819819819823,2.0,0.0,5.0,0.0,16.0,0.0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10255,16.24,3.0,12.77000000000001,13.0,9.22307692307692,75.0,9.419333333333336,0.0,0.0,3.0,0.0,18.0,0.05555555555555555,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10256,37.84,2.0,42.56000000000008,19.0,68.94578947368417,78.0,74.99807692307692,0.0,0.0,5.0,0.2,31.0,0.06451612903225806,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10257,21.59,4.0,54.189999999999955,24.0,48.07166666666665,98.0,51.78438775510204,2.0,0.0,5.0,0.0,23.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10258,86.83,4.0,80.67749999999995,25.0,67.1456,104.0,64.33788461538462,1.0,0.0,5.0,0.0,23.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10259,6.96,4.0,6.2949999999999955,14.0,6.265714285714293,62.0,6.441129032258059,0.0,0.0,6.0,0.0,21.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10260,70.63,2.0,87.66999999999999,18.0,67.14777777777775,80.0,64.52474999999998,0.0,0.0,1.0,0.0,13.0,0.0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10261,44.87,4.0,59.414999999999985,22.0,55.242272727272734,96.0,63.35729166666663,1.0,0.0,10.0,0.0,20.0,0.0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10262,80.47,2.0,84.17999999999999,4.0,62.94750000000001,12.0,64.25916666666667,1.0,0.0,5.0,0.0,16.0,0.0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10263,81.59,4.0,88.4025,19.0,70.90105263157895,77.0,64.77662337662335,0.0,0.0,3.0,0.0,24.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10264,34.48,3.0,26.599999999999955,36.0,20.721388888888885,125.0,19.557840000000002,1.0,0.0,4.0,0.0,19.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10265,52.91,2.0,43.55999999999999,25.0,35.88039999999999,123.0,37.14813008130082,1.0,0.0,4.0,0.0,34.0,0.0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10266,36.27,4.0,23.835,11.0,18.917272727272728,47.0,18.620212765957444,2.0,0.0,8.0,0.0,30.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10267,25.82,5.0,24.860000000000007,16.0,27.227500000000088,112.0,32.78276785714285,1.0,0.0,3.0,0.0,13.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10268,28.25,3.0,42.25,15.0,33.87666666666667,50.0,32.041,1.0,0.0,4.0,0.0,22.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10269,8.74,1.0,8.739999999999997,9.0,13.861111111111118,43.0,12.835348837209295,3.0,0.0,5.0,0.0,31.0,0.0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10270,8.97,9.0,24.524444444444445,23.0,24.44173913043479,107.0,27.279439252336438,1.0,0.0,11.0,0.0,34.0,0.0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10271,29.05,4.0,33.059999999999974,23.0,25.88043478260872,104.0,27.05221153846154,0.0,0.0,4.0,0.0,21.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10272,61.68,6.0,45.90333333333333,22.0,46.03409090909091,72.0,44.63513888888888,2.0,0.0,4.0,0.0,17.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10273,18.24,3.0,58.9833333333334,17.0,59.46058823529415,78.0,61.2582051282051,0.0,0.0,4.0,0.0,16.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10274,41.53,6.0,51.65833333333336,30.0,69.32000000000001,124.0,68.87379032258067,0.0,0.0,7.0,0.0,21.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10275,28.71,5.0,34.81600000000001,21.0,35.61142857142859,85.0,40.0955294117647,0.0,0.0,5.0,0.0,25.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10276,78.74,4.0,83.30749999999995,33.0,78.19969696969697,108.0,68.96574074074073,0.0,0.0,3.0,0.0,12.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10277,27.56,2.0,24.965000000000025,16.0,33.68687500000001,65.0,36.162769230769214,1.0,0.0,4.0,0.0,21.0,0.0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10278,14.67,8.0,10.876249999999997,30.0,10.360666666666654,99.0,10.16909090909091,0.0,0.0,7.0,0.0,27.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10279,42.02,4.0,93.03000000000004,23.0,95.21913043478254,94.0,100.9512765957447,1.0,0.0,6.0,0.0,19.0,0.0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
