,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>219.56,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=229.47,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=39.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=107.60,CUSTOMER_ID_NB_TX_30DAY_WINDOW>96.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=92.00,CUSTOMER_ID_NB_TX_1DAY_WINDOW>8.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW>1.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.54,TERMINAL_ID_NB_TX_30DAY_WINDOW>19.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13,TX_DURING_NIGHT<=0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW>3.50,"TX_AMOUNT<=219.56,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=219.56,TERMINAL_ID_RISK_7DAY_WINDOW<=0.54","TX_AMOUNT<=219.56,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>229.47,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>39.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=7.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=1.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=19.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","TX_DURING_NIGHT>0.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=7.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>229.47,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=18.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>229.47,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=82.99","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>229.47,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>229.47,TERMINAL_ID_RISK_7DAY_WINDOW<=0.54","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>229.47,TERMINAL_ID_NB_TX_30DAY_WINDOW<=18.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>229.47,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=96.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=28.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=18.00","TERMINAL_ID_NB_TX_30DAY_WINDOW<=19.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=39.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>39.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=109.41","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=88.00","TERMINAL_ID_NB_TX_30DAY_WINDOW<=19.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=96.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=96.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=28.83","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TX_DURING_NIGHT>0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=26.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.12","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.54,TERMINAL_ID_NB_TX_7DAY_WINDOW<=8.00","TERMINAL_ID_NB_TX_30DAY_WINDOW<=19.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50","TX_DURING_NIGHT>0.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.54,TERMINAL_ID_NB_TX_30DAY_WINDOW<=26.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.54,TERMINAL_ID_RISK_30DAY_WINDOW<=0.30"
7238,135.0,7.0,81.00857142857146,23.0,71.05739130434782,84.0,73.60916666666671,1.0,0.0,6.0,0.0,26.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7239,7.03,3.0,9.069999999999995,21.0,11.368095238095238,72.0,11.336388888888893,1.0,0.0,6.0,0.0,26.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7240,25.55,5.0,31.50399999999998,21.0,32.41333333333337,99.0,36.34999999999998,2.0,0.0,10.0,0.0,19.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7241,49.38,3.0,75.02666666666669,10.0,76.77000000000001,28.0,71.99642857142855,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7242,40.0,3.0,27.596666666666707,23.0,28.138695652173904,88.0,32.39011363636364,1.0,0.0,2.0,0.0,18.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7243,135.05,4.0,99.42749999999991,20.0,84.80050000000003,83.0,83.20626506024098,0.0,0.0,2.0,0.0,11.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7244,133.22,4.0,88.26249999999996,20.0,76.054,129.0,79.64077519379843,0.0,0.0,2.0,0.0,24.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7245,46.07,3.0,59.8199999999999,30.0,55.27633333333333,93.0,54.94763440860211,3.0,0.0,10.0,0.0,20.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7246,67.96,3.0,82.56666666666656,21.0,59.70000000000001,90.0,61.78688888888889,0.0,0.0,0.0,0.0,8.0,0.0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7247,5.6,8.0,5.471250000000001,30.0,6.819666666666668,113.0,6.89946902654868,1.0,0.0,3.0,0.0,26.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7248,61.49,3.0,65.38666666666667,9.0,47.51333333333336,43.0,55.37930232558139,0.0,0.0,7.0,0.0,23.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7249,4.59,3.0,6.533333333333336,13.0,5.633076923076923,69.0,5.808840579710146,0.0,0.0,5.0,0.0,14.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7250,43.86,5.0,46.980000000000004,18.0,42.74000000000001,69.0,39.9911594202898,0.0,0.0,3.0,0.0,12.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7251,8.93,6.0,28.511666666666645,26.0,31.7173076923077,105.0,30.42161904761902,1.0,0.0,2.0,0.0,12.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7252,89.78,7.0,91.99714285714289,19.0,101.8252631578947,95.0,96.69673684210528,0.0,0.0,8.0,0.0,19.0,0.0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7253,22.95,1.0,22.949999999999985,8.0,24.56500000000002,31.0,29.927741935483883,1.0,0.0,5.0,0.0,15.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7254,89.7,5.0,85.436,19.0,65.11631578947375,83.0,59.82578313253016,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7255,4.98,1.0,4.979999999999997,4.0,12.255000000000006,14.0,15.155714285714287,0.0,0.0,4.0,0.0,25.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7256,103.88,4.0,94.8475,32.0,89.23874999999995,110.0,90.35890909090905,0.0,0.0,1.0,0.0,13.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7257,10.92,4.0,25.325,21.0,30.86380952380952,61.0,29.53721311475411,3.0,0.0,4.0,0.0,21.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7258,157.93,4.0,114.25249999999978,21.0,101.00619047619045,104.0,88.84317307692307,1.0,0.0,4.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7259,57.01,7.0,50.54714285714278,45.0,61.835999999999984,147.0,64.40884353741498,0.0,0.0,6.0,0.0,18.0,0.0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7260,72.14,5.0,61.418000000000006,16.0,43.76562500000002,66.0,41.5130303030303,1.0,0.0,10.0,0.0,27.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7261,86.61,3.0,102.39666666666665,27.0,81.70333333333336,77.0,79.44493506493511,1.0,0.0,4.0,0.0,21.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7262,17.19,5.0,33.25800000000002,17.0,27.222941176470584,66.0,18.61999999999999,0.0,0.0,4.0,0.0,25.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7263,34.3,5.0,32.76800000000001,26.0,27.138076923076937,104.0,25.866153846153846,0.0,0.0,7.0,0.0,24.0,0.041666666666666664,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7264,47.82,6.0,53.256666666666774,30.0,62.55400000000001,122.0,60.27499999999999,0.0,0.0,3.0,0.0,31.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7265,61.32,2.0,56.260000000000005,6.0,55.32166666666665,19.0,47.12842105263158,1.0,0.0,7.0,0.0,23.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7266,80.37,4.0,107.26000000000002,16.0,79.92000000000007,57.0,79.65350877192976,0.0,0.0,1.0,0.0,19.0,0.0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7267,67.31,3.0,64.24333333333333,12.0,55.90083333333333,55.0,62.99836363636366,0.0,0.0,3.0,0.0,24.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7268,64.09,4.0,84.43749999999994,23.0,95.35565217391307,98.0,87.91479591836735,1.0,0.0,2.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7269,120.87,6.0,80.18000000000004,32.0,70.510625,114.0,68.51482456140354,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7270,69.61,2.0,73.78499999999997,15.0,55.94600000000002,74.0,44.51756756756757,0.0,0.0,3.0,0.0,14.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7271,51.62,2.0,53.705,6.0,52.79500000000002,31.0,53.5932258064516,2.0,0.0,7.0,0.0,27.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7272,126.92,3.0,92.00999999999998,13.0,81.77923076923076,66.0,81.84636363636368,2.0,0.0,13.0,0.0,34.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7273,4.75,2.0,3.7899999999999894,8.0,5.776249999999993,43.0,5.404883720930235,0.0,0.0,6.0,0.0,24.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7274,102.42,5.0,84.66200000000002,35.0,89.08942857142861,111.0,81.74171171171163,2.0,0.0,7.0,0.0,30.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7275,122.43,3.0,122.14333333333316,24.0,109.90541666666667,102.0,99.75421568627453,0.0,0.0,5.0,0.0,16.0,0.0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7276,39.48,3.0,25.06000000000003,24.0,33.071249999999985,82.0,34.198414634146324,1.0,0.0,4.0,0.0,22.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7277,4.42,3.0,27.790000000000006,19.0,36.662631578947355,71.0,32.86521126760562,0.0,0.0,0.0,0.0,17.0,0.0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7278,75.22,3.0,101.0933333333333,15.0,95.37733333333337,65.0,103.55261538461542,1.0,0.0,7.0,0.0,26.0,0.0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7279,21.69,1.0,21.689999999999856,15.0,31.10333333333334,71.0,36.098591549295776,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7280,91.89,2.0,121.82000000000005,22.0,79.03772727272731,95.0,81.34431578947373,1.0,0.0,7.0,0.0,24.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7281,74.03,5.0,115.30800000000006,18.0,96.19000000000011,71.0,92.28788732394372,0.0,0.0,0.0,0.0,7.0,0.0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7282,37.72,4.0,52.58749999999997,23.0,58.1852173913043,90.0,51.99188888888895,0.0,0.0,5.0,0.0,16.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7283,21.75,4.0,24.86499999999998,24.0,28.936666666666678,92.0,34.30445652173913,0.0,0.0,1.0,0.0,7.0,0.0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7284,49.06,7.0,76.13428571428582,25.0,84.62239999999998,88.0,80.55215909090907,0.0,0.0,6.0,0.0,28.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7285,11.45,2.0,21.575000000000045,17.0,27.38058823529414,78.0,25.16602564102565,3.0,0.0,7.0,0.0,19.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7286,101.66,6.0,61.31666666666666,28.0,46.9789285714286,88.0,41.03704545454548,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7287,46.44,2.0,50.224999999999966,10.0,36.66600000000001,34.0,43.41235294117647,1.0,0.0,7.0,0.0,14.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7288,34.7,3.0,61.113333333333365,27.0,61.09740740740735,113.0,63.16238938053097,1.0,0.0,4.0,0.0,13.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7289,11.78,8.0,68.09000000000009,26.0,81.82076923076922,89.0,79.77943820224716,0.0,0.0,5.0,0.0,23.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7290,11.45,2.0,10.899999999999991,15.0,22.846666666666668,46.0,24.149565217391302,1.0,0.0,8.0,0.0,15.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7291,50.49,3.0,52.049999999999976,15.0,79.69866666666665,50.0,71.92219999999996,0.0,0.0,2.0,0.0,15.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7292,11.29,3.0,13.096666666666712,22.0,22.77227272727275,102.0,23.210980392156863,0.0,0.0,3.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7293,74.21,1.0,74.20999999999995,2.0,93.08499999999988,32.0,99.51281249999995,1.0,0.0,5.0,0.0,27.0,0.0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7294,23.78,5.0,55.79199999999999,23.0,49.12782608695653,119.0,49.65252100840338,2.0,0.0,4.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7295,45.74,4.0,31.74499999999999,13.0,35.47846153846155,66.0,31.367878787878812,1.0,0.0,6.0,0.0,34.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7296,67.64,1.0,67.64000000000014,18.0,90.64555555555556,89.0,76.52516853932585,2.0,0.0,4.0,0.0,18.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7297,89.9,3.0,93.06333333333318,19.0,88.75157894736847,91.0,92.99670329670333,1.0,0.0,7.0,0.0,39.0,0.0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7298,16.38,3.0,10.46000000000001,19.0,9.126842105263147,83.0,9.74650602409638,2.0,0.0,7.0,0.0,32.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7299,75.2,2.0,59.46000000000004,29.0,55.539310344827626,110.0,59.2319090909091,1.0,0.0,10.0,0.0,24.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7300,37.52,4.0,33.01250000000002,23.0,24.268695652173886,107.0,24.147663551401877,0.0,0.0,6.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7301,3.0,6.0,5.564999999999998,18.0,7.793888888888882,91.0,9.15802197802198,0.0,0.0,2.0,0.0,10.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
7302,60.59,2.0,78.32000000000025,34.0,66.58294117647053,109.0,70.64660550458717,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
