,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>221.06,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=209.04,CUSTOMER_ID_NB_TX_7DAY_WINDOW>20.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>208.17,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=56.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=81.78,TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.42,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.58,TERMINAL_ID_NB_TX_30DAY_WINDOW<=30.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.15,CUSTOMER_ID_NB_TX_1DAY_WINDOW>7.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=221.06,TERMINAL_ID_RISK_1DAY_WINDOW<=0.42","TX_AMOUNT<=221.06,TERMINAL_ID_RISK_7DAY_WINDOW<=0.58","TX_AMOUNT<=221.06,TERMINAL_ID_RISK_30DAY_WINDOW<=0.15","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>209.04,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=20.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=6.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>3.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","TX_DURING_NIGHT>0.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>209.04,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=13.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>209.04,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=49.00","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>209.04,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=84.89","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>209.04,TERMINAL_ID_RISK_1DAY_WINDOW<=0.42","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>209.04,TERMINAL_ID_RISK_7DAY_WINDOW<=0.58","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>209.04,TERMINAL_ID_NB_TX_30DAY_WINDOW<=26.00","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>209.04,TERMINAL_ID_RISK_30DAY_WINDOW<=0.15","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=20.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=56.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=14.00","TERMINAL_ID_NB_TX_7DAY_WINDOW>3.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=13.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>30.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=16.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=208.17,TERMINAL_ID_RISK_1DAY_WINDOW<=0.42","TERMINAL_ID_RISK_7DAY_WINDOW>0.58,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=208.17","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=208.17,TERMINAL_ID_RISK_30DAY_WINDOW<=0.15","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=117.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>3.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=63.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>30.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=118.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=8.03","TERMINAL_ID_RISK_7DAY_WINDOW>0.58,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=15.77","TERMINAL_ID_NB_TX_30DAY_WINDOW>30.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=77.63","TERMINAL_ID_NB_TX_7DAY_WINDOW>3.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TX_DURING_NIGHT>0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_30DAY_WINDOW<=15.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_RISK_30DAY_WINDOW<=0.06","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TX_DURING_NIGHT<=0.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>3.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.58,TERMINAL_ID_NB_TX_30DAY_WINDOW<=31.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.58,TERMINAL_ID_RISK_30DAY_WINDOW<=0.35"
9619,146.98,4.0,94.27999999999994,34.0,73.68705882352941,118.0,73.04576271186433,2.0,0.0,5.0,0.0,23.0,0.0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9620,126.02,4.0,101.81500000000017,31.0,83.90838709677433,122.0,86.79368852459024,0.0,0.0,2.0,0.0,19.0,0.0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9621,41.93,1.0,41.92999999999997,4.0,41.484999999999985,26.0,50.28269230769229,0.0,0.0,4.0,0.0,11.0,0.0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
9622,21.25,1.0,21.25,10.0,25.27199999999998,41.0,23.743902439024396,0.0,0.0,4.0,0.0,21.0,0.0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
9623,96.09,5.0,102.72799999999998,16.0,70.46249999999993,65.0,76.87846153846154,2.0,0.0,5.0,0.0,18.0,0.0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9624,121.82,3.0,103.98333333333333,17.0,94.66647058823528,76.0,87.3526315789474,0.0,0.0,3.0,0.0,23.0,0.0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9625,21.2,3.0,71.96666666666665,10.0,55.827999999999975,45.0,49.468888888888884,3.0,0.0,5.0,0.0,23.0,0.0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9626,26.89,3.0,37.94666666666665,18.0,54.05166666666662,72.0,49.938333333333325,0.0,0.0,5.0,0.0,17.0,0.0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9627,35.79,6.0,69.11500000000005,32.0,71.50531249999996,112.0,73.19062499999998,1.0,0.0,7.0,0.0,21.0,0.0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9628,86.46,2.0,67.95000000000002,21.0,70.67142857142858,80.0,74.85550000000005,0.0,0.0,4.0,0.0,15.0,0.0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9629,105.63,6.0,93.77333333333326,29.0,99.50793103448278,109.0,95.07614678899077,0.0,0.0,2.0,0.0,16.0,0.0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9630,128.69,2.0,144.91500000000002,11.0,84.93363636363637,58.0,92.72155172413795,1.0,0.0,7.0,0.0,13.0,0.0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9631,41.34,5.0,100.32200000000007,11.0,94.72636363636367,78.0,84.43051282051283,1.0,0.0,7.0,0.0,29.0,0.0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9632,7.5,3.0,44.703333333333354,4.0,48.56999999999999,32.0,61.9284375,0.0,0.0,1.0,0.0,10.0,0.0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9633,30.64,4.0,39.667500000000004,18.0,73.59388888888888,63.0,68.94317460317463,2.0,0.0,7.0,0.0,20.0,0.0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9634,38.01,7.0,41.464285714285715,24.0,35.680833333333325,104.0,32.38846153846153,1.0,0.0,5.0,0.0,21.0,0.0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9635,93.6,7.0,70.83857142857151,35.0,71.3814285714286,127.0,67.39212598425196,1.0,0.0,3.0,0.0,25.0,0.0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9636,93.52,4.0,77.34750000000001,15.0,59.75066666666669,80.0,56.897000000000034,1.0,0.0,3.0,0.0,22.0,0.0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9637,125.47,4.0,67.29249999999998,18.0,64.47277777777776,106.0,66.50981132075472,0.0,0.0,4.0,0.0,27.0,0.0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9638,74.33,3.0,72.94,10.0,58.47300000000001,21.0,55.69095238095238,0.0,0.0,6.0,0.0,26.0,0.0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
9639,20.24,2.0,16.159999999999997,17.0,14.642941176470586,51.0,14.785294117647064,4.0,0.0,6.0,0.0,20.0,0.0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9640,6.89,1.0,6.89,6.0,13.441666666666665,15.0,17.127333333333333,1.0,0.0,8.0,0.0,29.0,0.0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9641,52.72,1.0,52.72,3.0,40.20666666666668,16.0,60.18937500000001,0.0,0.0,2.0,0.0,20.0,0.0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9642,94.05,8.0,79.89125000000007,30.0,72.85700000000006,116.0,74.89793103448281,0.0,0.0,2.0,0.0,9.0,0.0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9643,111.63,1.0,111.62999999999994,17.0,93.31352941176465,78.0,99.02000000000001,1.0,0.0,6.0,0.0,24.0,0.0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9644,16.53,3.0,30.92333333333328,25.0,39.3048,89.0,35.39224719101126,0.0,0.0,3.0,0.0,28.0,0.0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9645,107.13,3.0,98.22666666666669,14.0,83.41642857142857,65.0,70.42046153846155,0.0,0.0,6.0,0.0,26.0,0.0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9646,27.15,3.0,28.146666666666665,22.0,33.804545454545455,85.0,34.96752941176471,1.0,0.0,5.0,0.0,21.0,0.0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9647,45.82,2.0,38.03500000000002,9.0,36.85888888888892,41.0,45.18585365853658,0.0,0.0,5.0,0.0,17.0,0.0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
9648,44.25,4.0,49.75749999999999,23.0,40.91478260869566,96.0,41.60072916666667,0.0,0.0,0.0,0.0,17.0,0.0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9649,5.9,5.0,6.8860000000000054,29.0,7.424482758620686,103.0,7.161262135922333,0.0,0.0,3.0,0.0,18.0,0.0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9650,74.28,4.0,61.48499999999997,21.0,62.43571428571421,70.0,66.373,1.0,0.0,5.0,0.0,17.0,0.0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9651,17.35,4.0,35.15750000000006,29.0,47.26068965517248,122.0,52.06180327868854,1.0,0.0,9.0,0.0,30.0,0.0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9652,62.24,2.0,106.84500000000007,17.0,70.37470588235294,104.0,71.99480769230766,2.0,0.0,6.0,0.0,18.0,0.0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9653,38.18,4.0,35.9575,11.0,34.3527272727273,43.0,38.55116279069768,0.0,0.0,4.0,0.0,14.0,0.0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
9654,120.01,5.0,80.18000000000004,29.0,68.62965517241383,112.0,64.47133928571428,0.0,0.0,5.0,0.0,37.0,0.0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
9655,35.35,7.0,31.025714285714276,26.0,24.140769230769227,94.0,24.296170212765958,1.0,0.0,8.0,0.0,20.0,0.0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9656,13.51,4.0,39.344999999999956,26.0,50.26846153846153,85.0,53.03129411764706,0.0,0.0,2.0,0.0,10.0,0.0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9657,18.81,2.0,11.395,6.0,12.279999999999996,12.0,12.818333333333333,1.0,0.0,4.0,0.0,22.0,0.0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9658,25.25,7.0,39.83714285714285,24.0,42.973749999999995,80.0,43.429499999999955,2.0,0.0,5.0,0.0,20.0,0.0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9659,52.2,1.0,52.19999999999971,24.0,59.4958333333333,79.0,61.80987341772151,1.0,0.0,4.0,0.0,15.0,0.0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9660,25.44,3.0,28.82999999999994,14.0,35.28214285714296,83.0,45.04927710843373,1.0,0.0,4.0,0.0,18.0,0.0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9661,19.03,2.0,36.70000000000014,25.0,50.11799999999998,91.0,50.68505494505499,1.0,0.0,3.0,0.0,19.0,0.0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9662,35.44,5.0,59.71199999999993,30.0,55.78,80.0,59.468624999999975,1.0,0.0,7.0,0.0,26.0,0.0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9663,20.63,4.0,69.03249999999997,21.0,69.59095238095237,94.0,70.36819148936173,3.0,0.0,5.0,0.0,16.0,0.0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9664,22.61,4.0,30.62250000000002,22.0,41.25863636363638,96.0,37.04500000000002,0.0,0.0,6.0,0.0,21.0,0.0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9665,39.74,3.0,32.263333333333286,13.0,30.98153846153847,71.0,33.476197183098584,0.0,0.0,1.0,0.0,16.0,0.0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9666,120.61,1.0,120.61000000000011,11.0,74.57272727272724,59.0,70.06322033898297,1.0,0.0,6.0,0.0,16.0,0.0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9667,15.01,5.0,16.16799999999998,31.0,19.132258064516137,116.0,19.959482758620684,0.0,0.0,1.0,0.0,10.0,0.0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9668,9.7,1.0,9.699999999999982,15.0,49.29066666666674,69.0,49.58072463768117,0.0,0.0,6.0,0.0,28.0,0.0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9669,17.49,2.0,34.84499999999986,25.0,57.81559999999997,80.0,61.25587499999999,0.0,0.0,2.0,0.0,16.0,0.0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9670,97.75,5.0,80.092,23.0,81.83347826086958,117.0,70.56452991452984,0.0,0.0,6.0,0.0,19.0,0.0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9671,203.96,3.0,189.67,28.0,99.4621428571429,96.0,91.66999999999996,1.0,0.0,5.0,0.0,19.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9672,64.51,5.0,64.45199999999991,25.0,53.85280000000001,100.0,58.10700000000001,1.0,0.0,4.0,0.0,14.0,0.0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9673,121.18,1.0,121.18000000000012,7.0,108.71857142857137,44.0,84.75431818181815,2.0,0.0,7.0,0.0,18.0,0.0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9674,58.67,3.0,48.470000000000006,20.0,39.48350000000002,110.0,36.83845454545456,1.0,0.0,5.0,0.0,17.0,0.0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9675,121.23,9.0,108.36555555555555,30.0,88.27199999999999,99.0,89.29787878787884,1.0,0.0,5.0,0.0,15.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9676,5.76,8.0,27.86749999999999,27.0,23.459999999999994,95.0,24.101052631578952,0.0,0.0,2.0,0.0,25.0,0.0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9677,118.12,6.0,103.9316666666666,30.0,115.85099999999996,116.0,108.27560344827597,2.0,0.0,11.0,0.0,28.0,0.0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9678,18.2,4.0,48.30500000000001,20.0,48.096000000000075,102.0,43.382352941176535,0.0,0.0,4.0,0.0,27.0,0.0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9679,4.33,2.0,3.870000000000001,9.0,4.674444444444441,59.0,5.554067796610169,0.0,0.0,5.0,0.0,20.0,0.0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
9680,6.0,3.0,4.466666666666683,24.0,7.995000000000002,105.0,8.71714285714286,0.0,0.0,4.0,0.0,24.0,0.0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
