,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>220.44,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>273.02,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=22.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=128.79,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=76.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=105.20,CUSTOMER_ID_NB_TX_1DAY_WINDOW>5.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.59,TERMINAL_ID_NB_TX_30DAY_WINDOW<=27.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.17,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50,TERMINAL_ID_NB_TX_1DAY_WINDOW>3.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=220.44,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","TX_AMOUNT<=220.44,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=7.01","TX_AMOUNT<=220.44,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=22.50","TX_AMOUNT<=220.44,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=9.62","TX_AMOUNT<=220.44,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=76.50","TX_AMOUNT<=220.44,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=10.17","TX_AMOUNT<=220.44,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=220.44,TERMINAL_ID_RISK_7DAY_WINDOW<=0.59","TX_AMOUNT<=220.44,TERMINAL_ID_NB_TX_30DAY_WINDOW<=27.50","TX_AMOUNT<=220.44,TERMINAL_ID_RISK_30DAY_WINDOW<=0.17","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>128.79,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW>76.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=273.02,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=128.79","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=273.02,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=273.02,TERMINAL_ID_RISK_30DAY_WINDOW<=0.17","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>128.79,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=17.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=22.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>128.79,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=81.26","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=18.73","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=116.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=10.36","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TX_DURING_NIGHT>0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=7.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=26.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.59,TERMINAL_ID_NB_TX_30DAY_WINDOW<=27.50"
7630,128.54,4.0,83.90749999999998,21.0,89.83380952380944,81.0,99.89506172839498,0.0,0.0,5.0,0.0,13.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7631,19.85,2.0,17.47500000000002,18.0,11.447777777777782,76.0,11.197499999999996,0.0,0.0,1.0,0.0,24.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7632,108.27,3.0,80.65999999999995,12.0,91.31833333333344,71.0,91.87887323943671,0.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7633,84.55,5.0,89.86199999999982,36.0,86.54138888888882,121.0,84.06768595041316,0.0,0.0,5.0,0.0,28.0,0.0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7634,8.43,5.0,52.160000000000046,24.0,66.84958333333336,85.0,67.37152941176477,0.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7635,13.17,6.0,47.64500000000001,13.0,51.581538461538486,44.0,50.93227272727272,1.0,0.0,7.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7636,90.87,2.0,76.38500000000003,30.0,55.36533333333333,117.0,49.59068376068377,0.0,0.0,2.0,0.0,18.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7637,24.71,2.0,18.275,9.0,13.564444444444442,42.0,14.955952380952372,0.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7638,80.84,3.0,84.88666666666668,10.0,82.55900000000004,40.0,77.77125000000001,0.0,0.0,2.0,0.0,11.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7639,9.39,7.0,101.69571428571429,23.0,99.5356521739131,88.0,97.14590909090911,1.0,0.0,7.0,0.0,22.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7640,10.94,6.0,84.48166666666665,25.0,76.95279999999991,110.0,92.11218181818181,1.0,0.0,7.0,0.0,24.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7641,46.55,5.0,62.682000000000016,35.0,57.838,118.0,64.02135593220338,2.0,0.0,9.0,0.0,26.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7642,111.86,4.0,106.47500000000002,12.0,79.03499999999997,56.0,85.97160714285711,1.0,0.0,9.0,0.0,29.0,0.0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7643,60.76,3.0,69.93333333333327,22.0,57.11818181818183,73.0,50.514383561643854,1.0,0.0,10.0,0.0,40.0,0.0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7644,121.07,4.0,98.59000000000007,22.0,84.74227272727273,100.0,70.22739999999997,1.0,0.0,6.0,0.0,23.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7645,27.1,3.0,24.933333333333326,13.0,21.29461538461538,78.0,19.32115384615384,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7646,41.09,7.0,32.66714285714285,17.0,26.468235294117676,121.0,29.39545454545455,0.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7647,4.44,2.0,5.305000000000003,11.0,5.1245454545454585,46.0,6.29152173913043,0.0,0.0,8.0,0.0,26.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7648,36.61,3.0,48.74666666666668,10.0,47.41500000000004,39.0,50.476153846153856,6.0,0.0,8.0,0.0,33.0,0.0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7649,4.12,5.0,6.648000000000001,21.0,5.8942857142857115,106.0,5.501415094339625,1.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7650,105.84,6.0,79.68833333333332,19.0,70.21894736842101,82.0,70.7929268292683,0.0,0.0,2.0,0.0,19.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7651,54.86,4.0,65.57250000000005,25.0,70.6412,92.0,78.84271739130439,0.0,0.0,2.0,0.0,10.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7652,45.05,3.0,79.27999999999999,32.0,70.31687500000002,102.0,70.38176470588236,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7653,95.1,3.0,88.50000000000004,25.0,77.80439999999997,77.0,77.01480519480513,1.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7654,96.06,5.0,86.78999999999996,28.0,84.74357142857143,98.0,83.52836734693878,0.0,0.0,3.0,0.0,10.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7655,78.84,5.0,47.93999999999996,21.0,40.55857142857141,122.0,43.87032786885245,0.0,0.0,4.0,0.0,26.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7656,85.54,9.0,79.89666666666666,22.0,73.16999999999994,116.0,74.25560344827578,1.0,0.0,8.0,0.0,31.0,0.0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7657,20.06,2.0,12.799999999999994,24.0,12.884583333333325,114.0,10.835438596491235,0.0,0.0,6.0,0.0,25.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7658,18.89,2.0,20.585000000000043,16.0,16.7525,61.0,23.422459016393454,2.0,0.0,7.0,0.0,28.0,0.03571428571428571,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7659,24.25,5.0,23.689999999999973,27.0,22.318888888888893,123.0,25.322682926829252,1.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7660,29.53,7.0,32.30142857142858,25.0,35.40319999999999,108.0,34.13416666666666,0.0,0.0,4.0,0.0,23.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7661,26.85,4.0,29.43,9.0,24.541111111111125,39.0,22.310000000000002,0.0,0.0,4.0,0.0,13.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7662,9.45,3.0,30.47333333333341,23.0,25.57173913043477,94.0,28.924148936170212,0.0,0.0,5.0,0.0,26.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7663,16.1,4.0,13.537499999999996,23.0,16.409565217391304,87.0,17.513448275862082,0.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7664,10.8,2.0,24.04000000000002,17.0,62.8494117647059,88.0,35.29647727272728,0.0,0.0,3.0,0.0,12.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7665,76.65,3.0,51.90333333333325,25.0,53.16119999999999,99.0,56.1941414141414,1.0,0.0,9.0,0.0,38.0,0.0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7666,99.28,5.0,75.04799999999997,25.0,69.4892,103.0,63.12815533980585,1.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7667,140.04,3.0,98.78999999999996,17.0,86.85823529411766,97.0,83.86958762886607,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7668,51.8,3.0,78.37666666666668,19.0,95.75947368421055,108.0,96.04888888888891,0.0,0.0,3.0,0.0,26.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7669,109.73,2.0,78.905,3.0,53.77333333333329,13.0,84.32230769230773,1.0,0.0,2.0,0.0,7.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7670,81.54,2.0,90.67999999999998,16.0,47.084999999999994,63.0,42.192539682539696,1.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7671,38.84,2.0,29.545,11.0,13.918181818181823,33.0,19.871818181818174,2.0,0.0,5.0,0.0,24.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7672,68.34,7.0,38.580000000000005,27.0,46.04925925925925,116.0,51.504396551724135,1.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7673,48.98,6.0,38.803333333333306,24.0,41.567083333333336,127.0,37.402047244094526,2.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7674,39.89,5.0,68.26399999999995,17.0,60.006470588235324,64.0,61.617031249999975,0.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7675,147.51,6.0,58.8049999999999,33.0,88.98878787878789,116.0,91.81379310344826,0.0,0.0,2.0,0.0,10.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7676,11.35,3.0,12.316666666666663,25.0,12.823199999999993,115.0,10.839913043478266,1.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7677,25.73,4.0,34.799999999999976,25.0,32.7712,116.0,31.986551724137943,1.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7678,70.75,4.0,66.47000000000001,14.0,67.55071428571429,32.0,73.13999999999997,0.0,0.0,3.0,0.0,12.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7679,105.32,1.0,105.32000000000006,12.0,83.15666666666668,75.0,92.86906666666664,0.0,0.0,5.0,0.0,24.0,0.041666666666666664,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7680,38.82,2.0,76.30499999999996,13.0,95.97769230769228,39.0,96.54512820512822,0.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7681,22.06,3.0,20.253333333333348,18.0,18.609999999999996,74.0,19.091351351351353,0.0,0.0,3.0,0.0,21.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7682,17.78,2.0,47.445000000000135,19.0,56.6115789473684,108.0,53.55500000000001,1.0,0.0,1.0,0.0,16.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7683,69.41,2.0,82.24999999999996,10.0,73.4010000000001,62.0,80.52629032258064,0.0,0.0,7.0,0.0,28.0,0.0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7684,22.06,5.0,63.74800000000001,20.0,66.19949999999997,88.0,68.05613636363638,0.0,0.0,7.0,0.0,19.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7685,70.84,2.0,48.37500000000008,19.0,42.32315789473681,100.0,40.711600000000004,1.0,1.0,5.0,0.2,19.0,0.05263157894736842,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0
7686,10.07,4.0,37.472500000000046,24.0,55.257083333333334,83.0,64.61759036144579,0.0,0.0,0.0,0.0,9.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7687,68.14,3.0,59.39000000000002,25.0,53.81680000000002,85.0,47.61435294117648,0.0,0.0,8.0,0.0,19.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7688,61.68,2.0,62.444999999999986,13.0,57.20769230769228,47.0,60.4940425531915,0.0,0.0,0.0,0.0,14.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7689,18.2,4.0,18.952500000000008,12.0,22.143333333333345,52.0,22.64153846153846,1.0,0.0,4.0,0.0,11.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7690,68.13,1.0,68.12999999999991,15.0,84.09066666666676,71.0,92.97169014084507,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7691,140.6,3.0,106.54666666666658,26.0,103.11730769230772,108.0,93.92185185185181,0.0,0.0,4.0,0.0,12.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7692,9.16,6.0,55.260000000000055,20.0,60.118500000000004,78.0,61.652307692307645,1.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7693,97.21,2.0,69.52499999999995,17.0,74.74058823529418,90.0,67.83844444444442,0.0,0.0,2.0,0.0,17.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7694,103.36,2.0,64.01500000000004,4.0,83.68000000000005,19.0,80.18526315789477,0.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7695,50.28,2.0,51.19000000000002,7.0,51.61571428571431,24.0,46.85374999999997,0.0,0.0,1.0,0.0,12.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7696,19.45,5.0,38.28200000000003,24.0,48.07583333333335,108.0,43.315370370370374,1.0,0.0,4.0,0.0,25.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7697,101.6,3.0,93.32666666666671,22.0,96.3572727272728,82.0,87.6413414634146,1.0,0.0,4.0,0.0,10.0,0.0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7698,34.76,3.0,45.73666666666667,10.0,45.07800000000001,48.0,43.59166666666666,1.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7699,170.92,4.0,106.76999999999995,18.0,103.61444444444443,49.0,96.07653061224494,1.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7700,0.95,1.0,0.9499999999999982,20.0,4.551,73.0,5.427397260273971,0.0,0.0,1.0,0.0,15.0,0.06666666666666667,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7701,149.35,1.0,149.35,8.0,116.4625,47.0,111.18659574468091,0.0,0.0,2.0,0.0,15.0,0.0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7702,58.38,4.0,47.22249999999994,25.0,53.23239999999999,90.0,53.55855555555555,1.0,0.0,7.0,0.0,20.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7703,3.99,5.0,82.69799999999996,26.0,95.34846153846158,106.0,89.8166981132076,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
