,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>219.24,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>223.02,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=16.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=125.88,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=124.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=121.56,CUSTOMER_ID_NB_TX_1DAY_WINDOW>3.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37,TERMINAL_ID_NB_TX_30DAY_WINDOW<=35.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11,TX_DURING_NIGHT<=0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,"TX_AMOUNT<=219.24,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=207.83","TX_AMOUNT<=219.24,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=219.24,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37","TX_AMOUNT<=219.24,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11","CUSTOMER_ID_NB_TX_7DAY_WINDOW>16.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>125.88,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>4.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","TX_DURING_NIGHT>0.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=6.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=223.02,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=223.02,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11","CUSTOMER_ID_NB_TX_30DAY_WINDOW>124.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=26.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=16.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=22.50","TX_DURING_NIGHT>0.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=31.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=125.88","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=85.79","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=121.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>35.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=107.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=63.03","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=89.33","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TX_DURING_NIGHT>0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,TERMINAL_ID_RISK_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=33.00","TERMINAL_ID_RISK_30DAY_WINDOW>0.11,TERMINAL_ID_RISK_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TX_DURING_NIGHT>0.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,TERMINAL_ID_NB_TX_30DAY_WINDOW<=32.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","TERMINAL_ID_RISK_30DAY_WINDOW>0.11,TERMINAL_ID_NB_TX_30DAY_WINDOW<=34.00"
8366,114.67,1.0,114.66999999999994,8.0,91.68749999999999,46.0,83.46521739130431,1.0,0.0,8.0,0.0,27.0,0.0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8367,77.57,4.0,106.88249999999998,11.0,89.2,67.0,81.0434328358209,2.0,0.0,9.0,0.0,25.0,0.0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8368,83.02,4.0,69.05999999999995,20.0,76.08450000000002,79.0,74.67430379746833,3.0,0.0,6.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8369,33.14,4.0,27.485000000000017,9.0,28.118888888888918,51.0,34.76901960784316,0.0,0.0,2.0,0.0,21.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8370,124.19,6.0,81.05666666666669,31.0,86.5941935483871,116.0,78.34594827586211,2.0,0.0,9.0,0.0,36.0,0.0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8371,17.57,4.0,43.56499999999994,19.0,50.84578947368419,97.0,58.102680412371164,1.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8372,16.08,4.0,16.439999999999994,20.0,19.002500000000026,102.0,19.7455882352941,0.0,0.0,4.0,0.0,27.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8373,141.64,2.0,125.55500000000018,23.0,89.14608695652173,101.0,88.49217821782172,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8374,22.66,2.0,63.7150000000001,14.0,57.599285714285756,69.0,59.49115942028986,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8375,28.07,6.0,30.47166666666666,21.0,27.092380952380967,82.0,27.602560975609755,1.0,0.0,3.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8376,25.59,4.0,41.27499999999992,26.0,55.07653846153839,103.0,51.92699029126215,0.0,0.0,6.0,0.0,26.0,0.0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8377,22.72,3.0,16.393333333333327,30.0,19.973666666666638,116.0,18.80456896551724,0.0,0.0,3.0,0.0,21.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8378,25.81,4.0,71.87749999999984,34.0,93.91,122.0,87.63245901639334,1.0,0.0,6.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8379,26.37,1.0,26.370000000000026,14.0,22.374999999999993,51.0,19.74549019607843,3.0,0.0,8.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8380,105.33,1.0,105.33000000000013,16.0,92.16312499999995,75.0,86.50146666666664,1.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8381,92.91,2.0,66.875,8.0,69.81500000000003,28.0,75.13035714285714,1.0,0.0,9.0,0.0,30.0,0.0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8382,62.02,6.0,62.601666666666716,36.0,69.47666666666669,126.0,74.76301587301583,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8383,73.67,5.0,64.00999999999996,27.0,57.63962962962962,116.0,62.54482758620693,1.0,0.0,4.0,0.0,25.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8384,138.26,6.0,86.59833333333331,23.0,91.63130434782619,92.0,92.37945652173914,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8385,116.58,3.0,104.17666666666663,18.0,99.93444444444444,79.0,87.68379746835444,2.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8386,70.43,3.0,40.74999999999992,17.0,94.45411764705888,71.0,96.72098591549295,1.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8387,36.62,5.0,24.051999999999985,11.0,24.890909090909087,35.0,36.83542857142855,2.0,0.0,9.0,0.1111111111111111,25.0,0.04,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8388,22.58,5.0,20.980000000000008,24.0,19.32791666666665,89.0,17.115393258426963,1.0,0.0,8.0,0.0,25.0,0.0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8389,17.72,7.0,76.16571428571434,30.0,95.61533333333335,96.0,93.67937499999998,1.0,0.0,11.0,0.0,33.0,0.0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8390,137.24,3.0,124.12666666666655,10.0,121.046,46.0,108.05630434782603,1.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8391,191.06,5.0,95.71399999999987,35.0,96.68571428571428,123.0,88.47333333333323,0.0,0.0,3.0,0.0,11.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8392,84.68,2.0,100.47000000000014,21.0,85.10714285714285,100.0,88.42550000000003,1.0,0.0,8.0,0.0,26.0,0.0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8393,11.63,10.0,14.058000000000007,38.0,10.970526315789467,127.0,11.483779527559047,1.0,0.0,7.0,0.0,24.0,0.0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8394,97.0,5.0,107.19800000000002,19.0,102.76631578947367,97.0,88.05030927835048,1.0,0.0,4.0,0.0,25.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8395,6.61,3.0,10.789999999999978,24.0,13.906249999999993,100.0,13.0344,0.0,0.0,3.0,0.0,21.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8396,23.92,2.0,12.255000000000015,19.0,30.612105263157893,62.0,26.663709677419334,0.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8397,45.18,4.0,99.82999999999994,22.0,100.64499999999985,95.0,95.7934736842106,1.0,0.0,7.0,0.0,29.0,0.0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8398,51.95,3.0,42.19666666666669,13.0,72.81461538461535,60.0,77.71383333333333,2.0,0.0,6.0,0.0,28.0,0.0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8399,32.76,1.0,32.75999999999994,7.0,68.19285714285719,38.0,70.1442105263158,1.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8400,96.74,12.0,83.65583333333333,37.0,89.87999999999997,134.0,86.6220149253731,1.0,0.0,6.0,0.0,29.0,0.0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8401,4.63,8.0,60.10375000000001,26.0,59.33499999999993,121.0,73.27355371900822,1.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8402,70.15,5.0,52.106000000000016,22.0,47.03090909090907,94.0,54.982659574468094,3.0,0.0,8.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8403,90.61,3.0,106.94333333333333,7.0,104.98714285714289,16.0,84.206875,1.0,0.0,5.0,0.0,11.0,0.0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8404,92.95,3.0,63.106666666666705,20.0,77.3869999999999,105.0,80.28238095238102,2.0,0.0,9.0,0.0,31.0,0.03225806451612903,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8405,55.35,1.0,55.35000000000016,13.0,89.12692307692303,61.0,84.61639344262299,1.0,0.0,2.0,0.0,15.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8406,50.8,5.0,44.59200000000004,15.0,46.75933333333335,95.0,42.77557894736844,1.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8407,18.42,3.0,43.57333333333335,16.0,32.46562500000001,83.0,36.0956626506024,0.0,0.0,2.0,0.0,10.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8408,47.36,3.0,29.74333333333331,25.0,29.90040000000002,112.0,30.241339285714282,0.0,0.0,2.0,0.0,10.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8409,38.96,3.0,41.60000000000003,36.0,41.86805555555557,108.0,39.396018518518524,0.0,0.0,6.0,0.0,32.0,0.0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8410,57.87,3.0,40.16666666666662,23.0,42.06434782608696,121.0,38.42198347107439,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8411,68.03,4.0,47.637499999999946,27.0,45.32925925925926,111.0,43.28396396396394,1.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8412,33.6,6.0,21.86333333333332,20.0,23.7105,79.0,23.357341772151894,2.0,0.0,8.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8413,95.71,1.0,95.70999999999992,21.0,65.64761904761907,77.0,73.15155844155836,0.0,0.0,3.0,0.0,23.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8414,47.47,7.0,64.93857142857142,23.0,52.13608695652169,97.0,51.82257731958767,0.0,0.0,6.0,0.0,14.0,0.0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8415,65.25,4.0,60.33249999999998,15.0,69.7086666666667,75.0,69.38079999999998,1.0,0.0,9.0,0.0,25.0,0.0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8416,33.82,5.0,44.57600000000002,24.0,49.13083333333336,118.0,50.38245762711863,0.0,0.0,6.0,0.0,26.0,0.0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8417,57.38,5.0,44.21999999999999,16.0,33.21999999999998,62.0,41.2166129032258,0.0,0.0,1.0,0.0,14.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8418,33.7,4.0,52.059999999999945,20.0,47.53150000000004,114.0,62.049736842105254,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8419,63.94,1.0,63.93999999999996,4.0,41.54000000000002,19.0,45.349473684210544,1.0,0.0,2.0,0.0,15.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8420,12.11,3.0,7.343333333333338,27.0,12.144444444444435,106.0,11.130471698113222,0.0,0.0,8.0,0.0,25.0,0.0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8421,49.89,9.0,51.10444444444445,28.0,43.690714285714265,108.0,48.42592592592596,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8422,0.39,3.0,8.493333333333334,20.0,8.676499999999994,75.0,9.276800000000001,2.0,0.0,4.0,0.0,9.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8423,57.07,4.0,41.4075,25.0,32.13960000000001,89.0,33.46977528089889,1.0,0.0,5.0,0.0,12.0,0.0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8424,57.27,3.0,103.74000000000002,14.0,90.37142857142844,88.0,92.17511363636363,0.0,0.0,2.0,0.0,23.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8425,46.41,3.0,81.04666666666672,24.0,75.8570833333333,130.0,67.65884615384614,1.0,0.0,5.0,0.0,24.0,0.0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8426,0.72,3.0,18.393333333333363,16.0,24.770624999999967,84.0,26.14880952380951,1.0,0.0,6.0,0.0,26.0,0.0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8427,7.15,4.0,55.962500000000084,16.0,80.17812500000002,68.0,80.65323529411756,1.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8428,38.62,4.0,35.785000000000004,19.0,42.55105263157894,72.0,40.39666666666667,1.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8429,177.41,2.0,142.4649999999999,22.0,106.365909090909,91.0,95.02087912087906,1.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8430,144.62,2.0,128.27499999999995,11.0,105.57090909090924,49.0,98.75040816326532,1.0,0.0,9.0,0.0,24.0,0.0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
