,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>219.56,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>223.79,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=41.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>395.34,CUSTOMER_ID_NB_TX_30DAY_WINDOW>94.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=139.15,CUSTOMER_ID_NB_TX_1DAY_WINDOW>7.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.42,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.58,TERMINAL_ID_NB_TX_30DAY_WINDOW<=28.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10,TX_DURING_NIGHT<=0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW>1.50,"TX_AMOUNT<=219.56,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=229.09","TX_AMOUNT<=219.56,TERMINAL_ID_RISK_7DAY_WINDOW<=0.58","TX_AMOUNT<=219.56,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","CUSTOMER_ID_NB_TX_7DAY_WINDOW>41.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>28.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","TX_DURING_NIGHT>0.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=223.79,TERMINAL_ID_NB_TX_7DAY_WINDOW<=7.00","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=223.79,TERMINAL_ID_RISK_7DAY_WINDOW<=0.58","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=223.79,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","CUSTOMER_ID_NB_TX_7DAY_WINDOW>41.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=129.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>41.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=15.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>41.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=29.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=76.00","TERMINAL_ID_NB_TX_30DAY_WINDOW>28.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=129.50","TX_DURING_NIGHT>0.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=15.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TX_DURING_NIGHT>0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_30DAY_WINDOW<=20.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TX_DURING_NIGHT<=0.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>28.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=8.50"
10978,36.23,2.0,43.675000000000026,20.0,37.72500000000002,100.0,39.087200000000045,0.0,0.0,5.0,0.0,24.0,0.0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10979,67.07,5.0,70.23799999999999,17.0,65.645294117647,61.0,74.49262295081967,1.0,0.0,4.0,0.0,16.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10980,161.48,2.0,111.17000000000002,14.0,95.44500000000005,55.0,85.13927272727271,0.0,0.0,8.0,0.0,21.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10981,44.04,4.0,39.69749999999997,20.0,33.5285,89.0,30.48775280898875,1.0,0.0,3.0,0.0,15.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10982,56.13,1.0,56.130000000000095,20.0,31.226000000000017,103.0,33.49077669902913,2.0,0.0,6.0,0.0,24.0,0.0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10983,15.11,5.0,12.52800000000001,21.0,17.55190476190478,87.0,16.419999999999998,0.0,0.0,4.0,0.0,20.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10984,56.6,1.0,56.59999999999995,11.0,40.29363636363634,55.0,37.073636363636346,0.0,0.0,3.0,0.0,21.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10985,86.21,9.0,88.97000000000004,24.0,90.82958333333336,115.0,82.37443478260862,1.0,0.0,6.0,0.0,27.0,0.0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10986,83.75,3.0,61.30333333333326,15.0,76.12466666666668,70.0,77.99600000000002,1.0,0.0,4.0,0.0,16.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10987,90.19,1.0,90.18999999999988,20.0,73.62400000000001,92.0,67.46402173913042,2.0,0.0,5.0,0.0,20.0,0.05,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10988,170.27,1.0,170.26999999999992,9.0,104.53222222222217,52.0,93.79673076923078,1.0,0.0,3.0,0.0,15.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10989,48.08,4.0,62.36499999999997,8.0,47.89125000000001,54.0,49.704259259259274,0.0,0.0,6.0,0.0,13.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10990,87.76,4.0,81.23500000000004,21.0,65.50047619047623,72.0,77.07666666666668,0.0,0.0,3.0,0.0,15.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10991,29.06,2.0,53.260000000000026,11.0,61.27454545454541,50.0,75.40920000000001,0.0,0.0,3.0,0.0,20.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10992,88.38,2.0,81.51,26.0,62.58153846153846,130.0,72.19015384615389,1.0,0.0,8.0,0.0,31.0,0.0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
10993,47.62,5.0,64.49799999999993,29.0,58.80517241379309,107.0,62.990093457943935,3.0,0.0,7.0,0.0,22.0,0.0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10994,53.87,5.0,31.92799999999996,17.0,42.88882352941173,71.0,45.147323943661995,0.0,0.0,5.0,0.0,24.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10995,87.07,9.0,111.41444444444443,31.0,110.49838709677422,119.0,101.69403361344531,1.0,0.0,7.0,0.0,21.0,0.0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10996,20.17,4.0,24.97999999999998,11.0,24.28909090909092,83.0,23.677951807228936,3.0,0.0,8.0,0.0,30.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
10997,9.98,2.0,7.6800000000000015,11.0,5.89090909090909,59.0,6.070677966101692,0.0,0.0,2.0,0.0,12.0,0.0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10998,28.21,4.0,87.67000000000004,12.0,83.72083333333332,47.0,100.58127659574467,0.0,0.0,3.0,0.0,20.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10999,3.63,1.0,3.6300000000000177,9.0,16.938888888888904,49.0,21.27020408163266,1.0,0.0,3.0,0.0,10.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11000,138.94,3.0,75.7500000000001,18.0,72.93222222222221,101.0,67.09564356435646,0.0,0.0,4.0,0.0,17.0,0.0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11001,13.76,4.0,12.384999999999996,8.0,14.339999999999996,55.0,11.181636363636354,0.0,0.0,3.0,0.0,17.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11002,44.25,3.0,42.51666666666671,18.0,44.392777777777795,72.0,48.70013888888887,0.0,0.0,2.0,0.0,17.0,0.0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11003,46.02,3.0,47.80333333333332,14.0,43.1142857142857,63.0,42.85428571428572,1.0,0.0,3.0,0.0,14.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11004,126.76,3.0,128.98333333333332,11.0,102.15909090909093,52.0,102.7596153846154,1.0,0.0,4.0,0.0,24.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11005,16.29,3.0,58.98666666666657,26.0,68.03807692307691,87.0,73.22643678160924,0.0,0.0,3.0,0.0,18.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11006,38.55,2.0,63.45499999999999,7.0,65.85142857142858,22.0,66.4972727272727,2.0,0.0,5.0,0.0,22.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11007,3.96,4.0,11.629999999999988,33.0,11.84848484848486,117.0,11.159999999999984,0.0,0.0,6.0,0.0,22.0,0.0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11008,27.95,5.0,76.19399999999995,24.0,86.77583333333335,116.0,83.1706034482759,1.0,0.0,4.0,0.0,17.0,0.0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11009,64.88,2.0,56.71000000000011,13.0,53.44000000000001,84.0,49.3082142857143,1.0,0.0,5.0,0.0,11.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11010,62.44,3.0,63.03333333333334,18.0,57.80722222222218,69.0,53.527536231884085,1.0,0.0,6.0,0.0,14.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11011,101.04,3.0,75.33666666666672,31.0,61.09290322580649,100.0,60.69370000000004,0.0,0.0,4.0,0.0,20.0,0.0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11012,68.97,6.0,75.99333333333334,32.0,70.80937499999993,116.0,69.91250000000001,0.0,0.0,8.0,0.0,23.0,0.0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11013,14.54,3.0,11.716666666666683,32.0,10.245625,130.0,10.157,0.0,0.0,2.0,0.0,22.0,0.0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11014,22.2,1.0,22.199999999999935,11.0,45.605454545454556,49.0,40.653469387755095,2.0,0.0,6.0,0.0,19.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11015,46.92,3.0,69.21666666666665,13.0,63.2723076923077,61.0,66.32622950819668,0.0,0.0,3.0,0.0,17.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11016,22.7,5.0,16.126,21.0,17.08333333333333,115.0,21.335739130434785,0.0,0.0,5.0,0.0,23.0,0.0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11017,4.88,7.0,7.818571428571431,30.0,5.905999999999997,118.0,5.971271186440678,0.0,0.0,6.0,0.0,32.0,0.0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
11018,77.84,2.0,52.47999999999995,13.0,61.2976923076923,70.0,73.98199999999994,0.0,0.0,2.0,0.0,13.0,0.0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11019,50.05,4.0,55.032499999999985,14.0,51.8885714285714,38.0,49.61105263157893,0.0,0.0,5.0,0.0,20.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11020,58.11,1.0,58.11000000000002,6.0,68.05166666666663,25.0,67.8732,0.0,0.0,7.0,0.0,18.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11021,18.58,4.0,13.322499999999998,17.0,12.32294117647059,62.0,12.346935483870976,0.0,0.0,5.0,0.0,24.0,0.041666666666666664,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11022,31.4,1.0,31.399999999999814,9.0,53.69333333333331,63.0,49.13714285714285,2.0,0.0,7.0,0.0,18.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11023,4.99,7.0,12.025714285714274,22.0,9.983636363636366,92.0,9.017282608695647,1.0,0.0,2.0,0.0,12.0,0.0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11024,53.02,4.0,70.10249999999992,21.0,108.04285714285722,91.0,98.71054945054951,0.0,0.0,4.0,0.0,16.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11025,171.72,5.0,119.23399999999995,29.0,102.0124137931034,107.0,98.05654205607475,0.0,0.0,6.0,0.0,22.0,0.0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11026,20.26,4.0,35.84499999999998,17.0,52.49764705882352,77.0,49.418311688311675,0.0,0.0,5.0,0.0,20.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11027,79.74,5.0,80.93600000000004,22.0,66.14772727272731,73.0,77.11315068493153,1.0,0.0,3.0,0.0,21.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11028,140.62,2.0,140.25,5.0,120.90200000000004,21.0,112.14238095238092,0.0,0.0,3.0,0.0,17.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11029,3.55,4.0,11.477499999999985,20.0,20.1085,87.0,23.808735632183925,0.0,0.0,1.0,0.0,17.0,0.0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11030,54.19,2.0,44.64000000000003,6.0,58.88166666666667,31.0,59.59129032258065,1.0,0.0,6.0,0.0,30.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
11031,150.62,7.0,80.11999999999998,21.0,89.76476190476188,92.0,104.82010869565227,1.0,0.0,4.0,0.0,20.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11032,55.8,2.0,51.39,6.0,35.36166666666668,16.0,41.58500000000001,1.0,0.0,6.0,0.0,17.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11033,19.9,6.0,19.174999999999997,12.0,26.99666666666667,32.0,24.27874999999999,1.0,0.0,2.0,0.0,13.0,0.0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11034,91.79,4.0,100.94499999999992,31.0,86.16612903225806,130.0,80.33061538461547,1.0,0.0,2.0,0.0,21.0,0.0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11035,94.34,6.0,79.27166666666663,22.0,77.77454545454542,93.0,80.6706451612903,0.0,0.0,4.0,0.0,10.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11036,9.2,7.0,16.888571428571435,24.0,16.822083333333335,82.0,15.421097560975609,2.0,0.0,4.0,0.0,18.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11037,20.23,6.0,12.986666666666666,18.0,12.453888888888892,56.0,13.44892857142858,1.0,0.0,6.0,0.0,26.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11038,55.88,5.0,66.74200000000002,12.0,72.8366666666666,60.0,68.10883333333331,0.0,0.0,6.0,0.0,22.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11039,2.1,6.0,59.44333333333332,30.0,76.67433333333334,129.0,77.70449612403101,1.0,0.0,6.0,0.0,25.0,0.0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11040,82.3,2.0,89.70000000000013,13.0,100.76923076923059,91.0,97.12098901098899,0.0,0.0,1.0,0.0,21.0,0.0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11041,7.02,5.0,9.154000000000005,20.0,10.475500000000007,93.0,8.957849462365589,1.0,0.0,12.0,0.0,32.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
11042,13.97,4.0,39.40750000000002,23.0,41.468260869565256,110.0,36.1509090909091,0.0,0.0,6.0,0.0,24.0,0.0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11043,92.57,3.0,91.12666666666668,11.0,78.1,55.0,78.7672727272727,2.0,0.0,7.0,0.0,17.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11044,22.37,6.0,11.87,30.0,15.04433333333333,83.0,14.51421686746988,0.0,0.0,6.0,0.0,15.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11045,32.24,2.0,59.13500000000002,26.0,96.00538461538473,115.0,95.87547826086947,2.0,0.0,9.0,0.0,23.0,0.0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11046,64.21,1.0,64.21000000000004,7.0,41.21285714285712,45.0,40.950666666666685,0.0,0.0,1.0,0.0,18.0,0.0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11047,14.64,4.0,8.205000000000005,15.0,8.215333333333326,66.0,8.28787878787878,2.0,0.0,5.0,0.0,17.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11048,20.78,2.0,16.435000000000002,11.0,18.03636363636362,57.0,16.852280701754403,0.0,0.0,6.0,0.0,26.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11049,100.67,5.0,95.30999999999997,24.0,82.1320833333333,107.0,84.91588785046724,0.0,0.0,8.0,0.0,24.0,0.0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11050,57.8,1.0,57.80000000000001,3.0,44.666666666666636,20.0,42.4345,0.0,0.0,4.0,0.0,16.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11051,82.69,1.0,82.68999999999988,17.0,42.72235294117648,60.0,52.43016666666668,0.0,0.0,1.0,0.0,14.0,0.0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11052,36.08,2.0,68.80499999999998,16.0,79.81,69.0,71.85840579710144,1.0,0.0,9.0,0.0,19.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11053,52.66,8.0,89.32249999999998,28.0,78.86214285714284,93.0,83.0544086021506,1.0,0.0,7.0,0.0,22.0,0.0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11054,35.69,5.0,51.398000000000046,19.0,55.95842105263161,67.0,58.21059701492537,1.0,0.0,8.0,0.0,26.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11055,40.18,2.0,22.369999999999994,11.0,44.04727272727275,37.0,46.16621621621622,1.0,0.0,10.0,0.0,30.0,0.0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
11056,17.71,6.0,17.461666666666662,23.0,18.153913043478273,103.0,18.123300970873796,0.0,0.0,1.0,0.0,16.0,0.0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11057,156.39,3.0,84.32666666666671,26.0,105.03769230769234,92.0,103.42597826086958,0.0,0.0,2.0,0.0,15.0,0.0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11058,16.86,3.0,23.513333333333293,21.0,28.93761904761904,96.0,27.40697916666667,0.0,0.0,5.0,0.0,28.0,0.0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
